ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
1.1821469,0.6224424,1.086982,0.48762172,0.049059916,1.2595999,1.2565958,-0.63837856,0.22124927,0.50091094,1.2259874,0.77223897,0.4524952,0.6566454,0.475874,0.016219309,-0.2163562,0.84910494,-0.15111244,0.33672473,1.1414135,0.97581506,1.2279263,1.3738027,2.0581408,0.89910287,0.7831538,1.3494611,0.6542549,0.7483065,0.55100876,1.8371756,0.8246214,0.5845759,0.7697064,-0.6216564,-0.3487644,1.1756043,1.6757582,0.96651465,1.6266024,1.6420163,1.0354062,0.8886621,1.6228188,0.88497543,0.75551397,0.20658527,0.4435955,0.7928173,0.7355298,0.5774198,-0.42690375,0.3906922,1.0752347,0.8802366,0.4512937,0.9507,0.15165588,1.0590284,0.5720436,-0.12778609,0.4390838,0.33092523,-0.13250275,-0.36629122,0.09241498
0.4973023,0.46931842,1.077116,0.3469942,0.026551446,1.033223,0.9461167,-0.28769538,0.08587825,0.45975423,1.2286959,0.7141033,-0.13896482,0.3970245,0.6241253,-0.132302,-0.12417518,0.6408503,0.34021166,0.40593475,0.6000777,0.84487355,0.9040387,0.9930877,2.115726,0.7778906,0.9127881,1.4734993,0.488227,0.39917195,0.6179626,1.7698984,0.57654625,0.6833152,0.9150795,0.75193363,0.014931696,0.7165317,1.6829509,0.9692595,1.1338342,1.5374098,0.66125154,0.93495345,1.3269233,0.98972195,0.45022526,0.17925178,0.47588295,1.1968068,0.9108344,0.6738171,-0.20358293,0.68886054,0.7525975,0.9272499,0.5687983,0.41411316,0.5140323,0.6003258,0.45703351,-0.41606617,0.54507107,0.48131755,-0.10171151,-0.5553491,-0.15148106
-0.45887443,-0.045386,0.7935765,-0.05177855,-0.12572867,0.5172779,0.6814977,-0.8991865,-0.1233567,0.3004862,1.2169737,0.45036104,0.16669124,0.4212936,0.6706175,0.16767028,0.4205361,0.5136336,-0.66041636,0.0062049124,0.4681013,0.57107955,0.3629241,0.9409984,1.8313928,0.47641134,0.5803666,1.5828714,0.025926959,0.22137871,0.5749408,1.9003229,0.6454181,0.7532351,0.66937804,1.7968656,-1.0945526,0.6079409,0.89039975,-0.16947573,0.73660576,1.0906467,0.5903201,0.8609258,1.128595,0.52043027,0.48374754,0.16611111,1.0374962,0.7737445,0.6930251,0.4429193,0.70080566,0.60722494,0.6154175,0.2707622,0.000922669,0.7516068,0.6083769,0.36011997,0.24044113,0.016296126,0.14123294,0.6777248,-0.22727495,-0.53743494,-0.19343099
-1.3712258,-0.4445277,0.33077395,-0.4225669,-0.064672016,-0.53967446,0.23946057,-1.3374479,-0.36175877,0.06660433,0.6607237,0.10430178,-0.29486123,0.4675876,0.2612479,0.17941017,0.89608747,0.44277087,-1.6397257,-0.47171763,0.44365638,1.0292368,-0.1000211,0.56258357,0.36086392,0.13056692,0.5722046,0.8620489,-0.3972773,-0.24948247,0.5806956,1.0766263,-0.8658763,0.8668139,0.6996326,0.13651629,-1.879115,0.2982555,1.157529,-0.49704227,0.20847079,0.94954556,0.596512,0.7916665,0.97667074,-0.051138658,0.07073236,0.42310843,0.21002027,-0.05304089,0.082723975,0.7521336,-0.8444132,-0.44136134,0.6089399,1.480658,-0.15076141,0.61410683,2.0143783,0.32497635,0.11525997,0.51953197,0.10326361,0.75591147,0.8982143,-0.2835772,0.6367701
-1.3177419,-0.7511373,0.06161948,-0.030258551,0.36590457,-0.22454822,0.1778476,-1.0051166,-0.51195806,0.18685265,0.13989057,-0.15136138,-0.89820665,0.5328738,-0.062032767,0.22441663,0.40783876,0.2769593,-1.3205942,-0.46811014,0.14044543,0.29049692,-0.19114181,0.05386199,0.64269817,-0.038706046,0.4249411,0.2563768,-0.5187379,-0.8516917,0.37730062,-0.35802,-0.78817385,-0.025912924,0.44052678,0.5260914,-0.7703162,0.1686677,0.15198404,-0.5118481,-0.43639255,0.71093917,0.28387707,0.8513003,0.09178908,-0.14132297,-0.68439955,0.24681662,-0.9706585,0.2169567,0.10857813,0.4430474,-0.94342285,-0.029732801,0.39400572,0.8727212,0.35277164,0.24129064,0.9878548,0.044267762,-0.2333221,-0.76444197,0.1962362,0.7660022,0.20572929,-0.20143859,0.15263441
-0.6809838,-0.36920044,0.15832035,0.0043692756,0.34522322,-0.2949861,0.36064935,-1.049509,-0.49202392,-0.12007703,0.4313249,-0.23987734,-0.62844706,0.44254518,-0.8782964,0.04761768,-0.09735257,-0.0057116626,-1.1759475,-0.8519489,-0.024695462,0.5110072,-0.62894464,0.0953116,-0.5500545,-0.34657612,0.08013678,0.28820658,-0.5598474,-0.7389527,0.23052795,0.08422034,-0.9782022,-0.47390357,0.0918086,1.7263732,-1.631575,0.021529216,-0.15716563,-1.3923268,-0.6639623,0.12623379,-0.13088259,0.7158125,0.00818401,-0.27171317,-0.33736578,0.26843828,-0.73845005,0.008787446,0.16911697,0.45137322,-1.2971816,-0.123383075,0.4686879,0.47118762,-0.14768131,0.5190235,1.3192757,-0.19465859,-0.3523006,-1.2648857,-0.194602,0.78186715,0.21722989,-0.22281477,0.38799077
-0.9072897,-0.37731847,0.02845676,-0.008738551,0.32331342,-0.076469384,0.21246397,-0.9351493,-0.59554434,-0.31038794,0.2711986,-0.5825859,-1.1070606,0.42549387,-0.8157451,-0.043435477,-0.24975903,-0.16995446,-1.356302,-1.1357695,-0.16138244,0.5345185,-0.74560225,0.12272745,-0.08137408,-0.7072398,-0.10140206,0.22346967,-0.90794694,-0.92721266,-0.027030798,0.017581712,-0.9136775,-0.87461233,0.039857186,0.46563205,-1.1701003,-0.114631765,-0.22860724,-1.110638,-0.76499957,0.12042187,-0.2582702,0.50525564,-0.12979904,-0.34089464,-0.46831533,0.23300534,-0.6169545,0.20289345,0.26444933,0.4224857,-1.7246704,-0.024422733,0.4591153,0.5889484,-0.1801647,0.30615684,1.1393455,-0.16152857,-0.25058195,-1.1936651,0.068224065,0.77346915,-0.3060058,-0.3925679,-0.24712296
-1.4033781,-0.57657206,0.18650442,-0.13149941,0.19945073,-0.563224,0.36653048,-0.8833046,-0.7614854,-0.49534833,0.20354775,-0.9273048,-1.2408128,0.21968043,-0.62785816,-0.5615405,-0.5330174,-0.26771143,-1.5843023,-1.3021839,-0.2483277,0.29188225,-1.0284036,0.20447077,-0.3247466,-0.9540267,-0.37775743,0.16882035,-1.1323602,-0.9862939,-0.30017874,0.3596075,-0.8452147,-0.4326394,0.000984502,0.084877536,-1.7994361,-0.18134838,-0.27973342,-1.5637902,-0.7343813,-0.07465733,-0.2805885,0.48115236,-0.109501846,-0.45017785,-0.46476045,0.2672127,-0.5618107,0.25468612,0.25134346,0.4185419,-1.304644,-0.21363634,0.37062654,0.6255877,-0.31609556,0.7289068,0.5015699,-0.2183289,-0.027408227,-0.20074141,-0.06329203,0.9646288,0.17409755,-0.32492942,0.11219365
-1.4547702,-0.93586713,0.085567094,-0.33928743,0.28798404,-0.5010617,0.03648075,-1.4826717,-1.0000588,-0.8544212,0.0769838,-1.0253519,-1.1417555,0.29404953,-0.7029689,-0.35646388,-0.39344332,-0.5242769,-0.73321,-0.8199503,-0.19466719,0.3511264,-0.74935484,0.10772011,-1.1771157,-1.131654,-0.4431382,0.0074187918,-1.2471304,-1.0708447,-0.21254148,0.7604837,-1.6155399,-0.820842,-0.3084672,0.24700844,-1.8779109,-0.2811971,-0.6850584,-1.3283982,-0.81231254,-0.40482986,-0.47740775,0.2964856,-0.15721914,-0.78719026,-0.7153138,0.06594611,-0.50206524,-0.2880052,0.012872665,0.15878354,-0.9832629,-0.4021169,0.38924244,0.5064837,-0.20882171,0.43566215,-0.32208005,-0.094618276,-0.19778758,-0.20779076,-0.2203811,0.81691664,0.7770686,-0.2524,0.22730748
-0.84998363,-0.5546602,0.01231466,0.05536873,0.4478603,-0.2451285,0.22985072,-1.5226253,-1.0226356,-0.604814,0.27071556,-0.89923286,-1.3844541,0.22256906,-0.7604393,-0.6313217,-0.441917,-0.508728,-1.2737302,-1.0411446,-0.0966671,0.34977064,-0.61491567,0.27879378,-1.2980701,-1.0006425,-0.41912684,0.33115235,-1.1112292,-0.8399149,-0.24779934,0.7119818,-1.378682,-0.8365208,-0.26089305,0.3476723,-1.6955441,-0.2403741,-0.32207188,-1.2967855,-0.5621686,0.028630644,-0.47849476,0.19706143,0.048568267,-0.7414659,-0.4848107,0.017002499,-0.69541025,-0.020670468,0.16541685,0.2803133,-1.2115293,-0.1367387,0.47592485,0.58336455,-0.16608043,0.5209106,-0.47417626,-0.07923311,-0.0844134,-0.5087211,0.007523197,0.7243321,-0.54863536,-0.48912993,0.17381182
-0.7033871,-0.101618804,0.4418368,0.13140465,0.48287088,0.028589234,0.24116783,-0.68825436,-0.75535995,-0.29761517,0.5019602,-0.89387167,-1.2432157,0.007968391,-0.061579123,-0.37465754,-0.4057354,-0.4592645,-0.53124535,-0.4892321,0.039177988,0.39927304,-0.48880923,0.29665986,-0.26228207,-0.81591123,-0.22607812,0.32135856,-0.7392959,-0.6573461,-0.31115043,0.16888231,-1.2271127,-0.5809121,-0.02534714,-0.9490538,-1.1373284,0.07134713,-0.071250774,-0.82087696,-0.33141568,-0.1360836,-0.2156976,0.47478965,0.2571187,-0.50209,-0.12026827,0.020274656,-0.25322714,0.124122664,0.29663098,0.40908352,-1.19114,0.5113934,0.7474315,0.8189306,0.3185922,0.83608794,-0.03384109,0.2049783,0.34056938,-0.58063006,0.6772791,1.0190134,-0.19723198,0.024349088,0.2830853
-0.5367244,0.14381216,0.3159535,0.24468997,0.6727351,0.21730173,0.46942127,-1.0714989,-0.5987009,-0.29116356,0.60252655,-0.51499355,-0.53927886,0.27343485,0.50175774,-0.009383421,-0.093589686,-0.27813804,-1.0437955,-0.33181852,0.16486025,0.35112146,-0.14644744,0.3247196,-0.26650667,-0.7530776,-0.011721753,0.93224585,-0.49372506,-0.33599132,-0.14114721,0.83590716,0.015547315,0.2781034,-0.07131581,1.9618872,-1.2663041,0.34205908,-0.13481966,-0.381868,-0.064487085,0.10732057,-0.2680121,0.80316776,0.56170255,-0.33341274,0.40338045,0.2586854,0.49975684,0.64464563,0.52498084,0.42162952,0.0034331575,0.7126754,0.96096206,0.7775789,0.66658765,1.0769714,-0.29217032,0.42287722,0.56746924,0.046630383,0.652722,1.0336088,0.16850102,0.14105976,0.45260274
-0.3849499,0.28962314,0.33328527,0.20108144,0.54913676,-0.057984322,0.28760406,-1.1634066,-0.65814435,-0.088397965,0.57712406,-0.2597399,-0.46238428,0.28251773,0.258539,0.08101162,0.22343814,-0.11500463,-0.37533653,-0.26287904,0.39038676,0.7976291,-0.04807171,0.5150403,-0.20976615,-0.5517117,0.16831692,0.5797675,-0.22364485,-0.15135175,0.021275941,0.53325826,-0.33614248,0.1964347,0.12396395,-1.0117133,-1.5430037,0.38127205,0.3315201,-0.3170064,0.068217,0.043378882,-0.024987679,0.80685014,0.46407226,-0.42167825,0.3352395,0.2907306,0.22660442,0.13925105,0.27800605,0.57340187,-0.6242717,0.2131536,0.8286143,1.197668,0.5243745,1.1357143,0.2178756,0.5550408,0.8348945,-0.09285873,0.36233544,0.8712731,-0.03619302,0.06684251,0.5405638
-0.03089981,0.47843245,0.47637942,0.2598403,0.3725755,0.05377528,0.5496622,-1.0445902,-0.43201762,0.10781811,0.93348354,-0.16642119,-0.14994448,0.24660312,0.3744389,0.33107343,0.009995764,-0.13219163,-0.6564812,0.14706004,0.49018088,0.4420213,0.23914617,0.53426397,-0.17608836,-0.25343707,0.24152066,0.57562965,0.10096543,0.25582165,-0.11855003,-0.022893228,0.031742435,-0.24173115,0.05340545,-0.3366235,-0.83348876,0.37320855,0.374343,-0.17771019,0.39443475,0.2268316,0.1388082,0.7860936,0.56515896,-0.24888074,0.4298594,0.29317024,0.119809814,0.11656679,0.18945205,0.3636927,-0.37786812,0.44618866,0.8861303,1.0693,0.6507666,1.3583219,0.29457632,0.8168718,0.8937627,-0.31464908,0.3142223,0.7802214,0.39501747,0.29269734,0.6722417
0.28451583,0.7077365,0.47774944,0.18253045,0.43970436,0.23622072,0.65379936,-0.61702037,-0.64540416,-0.046727434,0.7067501,-0.3474554,-0.14654337,0.11177734,-0.2981617,0.046619896,-0.251708,-0.047799423,-0.71382576,-0.13331543,0.54547507,0.82215106,0.4088982,0.76266736,0.24039745,-0.3290431,0.26483703,0.4137874,-0.116214246,0.31521285,0.010924011,0.42320842,-0.105899036,-0.25122845,0.26736045,1.6996706,-0.8443448,0.5653748,0.7222446,0.018415984,0.59814954,0.3388917,0.11410948,0.82883584,0.4283946,-0.13982065,0.42713508,0.16591455,-0.051088884,0.22108413,0.07215222,0.5557727,-0.7718754,0.32148254,0.921153,1.1637096,0.662897,1.4935042,0.51628894,0.9060786,1.0446783,-0.32857704,0.43157536,0.6001023,0.11385786,0.06899068,0.37413836
0.86869395,0.8134143,0.74063116,0.2418789,0.045926616,0.70318854,0.72015184,-0.6915465,-0.47348452,-0.21802601,1.0014967,-0.1608552,-0.06419591,0.06544543,0.6173466,-0.14293796,-0.4174872,-0.022525966,0.10860751,0.041305955,0.566382,0.6365158,0.52697027,0.6043435,0.6632856,-0.2803433,0.35861954,0.8322758,-0.43561792,0.46938202,0.16916552,0.67552924,0.07081529,0.119412325,0.28889832,1.1416452,-0.43761355,0.72889304,0.7616914,0.6210189,0.6142076,0.7166399,0.06937658,0.6973069,0.6015405,0.07562214,0.43037435,0.2450071,0.2896758,0.8285662,0.22211567,0.4345396,0.02759773,0.7264422,0.95935124,0.56767315,1.1123317,0.89956033,0.7931899,0.64251703,0.7545556,-0.25343534,0.62382174,0.49038324,0.20221353,-0.185078,-0.2092711
0.1924104,0.51293075,0.5357229,-0.06346505,-0.38024935,0.17550269,0.7145273,-0.6821959,-0.690623,-0.26393783,0.8704129,-0.33665854,0.26336402,-0.14352201,0.3384454,-0.090161525,-0.08336236,0.15572298,-0.5703451,0.07887814,0.57303697,0.65475196,0.34622023,0.67514837,0.12758285,-0.4035006,0.2594211,0.84133506,-0.72023153,0.4891744,-0.049553055,1.3962004,0.26014477,0.27622032,0.24307355,0.09519565,-0.99758923,0.5805437,0.628687,0.35665083,0.45278022,0.536902,-0.060542833,0.7244113,0.6697441,-0.13866043,0.3977325,-0.10807946,0.73173743,0.18879694,0.20841902,0.24634942,0.37313235,0.15502892,0.79637593,1.0494845,0.72764665,1.14071,1.0654361,0.38883477,0.8647944,0.15025039,0.22537202,0.36723492,0.8443091,-0.2707841,0.1456039
0.5454404,0.21647888,0.385771,-0.2090409,-0.27026495,0.12103313,0.5695836,-1.2167791,-0.7154346,-0.32670054,0.6195535,-0.38167042,0.18046203,0.10090515,0.35268986,-0.019955693,0.1381847,-0.02404272,-0.6553152,-0.23692304,0.63692045,0.9040881,0.42471683,0.7144375,-0.49144566,-0.34226,0.15711217,0.39789698,-0.7366727,0.3903534,-0.033207905,1.2398688,-0.9583419,-0.1521412,0.13707298,-0.07492879,-1.355357,0.35780016,0.7995724,-0.5199608,0.27845538,0.5775537,-0.19750723,0.43516213,0.33868566,-0.61537445,0.0482402,-0.33763343,-0.22824462,-0.50650966,-0.25341117,0.27871558,-0.84986657,-0.7264422,0.6483577,1.1199933,0.3364214,0.9960609,0.4310729,0.3309752,0.52751184,-0.8072613,-0.26329717,0.047688816,0.12726496,-0.8296144,0.3707274
0.5654807,0.10907512,0.37490004,0.24460575,-0.17858277,0.1632041,0.65715104,-0.7570713,-0.5402606,-0.30140787,0.61324817,-0.38615674,-0.05277262,-0.20030913,-0.06681549,-0.28341332,-0.5366066,-0.28714323,-1.0808415,-0.06933629,0.35585922,0.44973186,0.48288205,0.5869894,-0.14392193,-0.3037392,0.013272787,0.12861687,-0.90814567,0.19666994,-0.21156758,0.59985507,-0.7169835,-0.6569929,-0.1272961,-0.38079065,-1.2664523,0.01677895,0.32109818,-0.5790894,0.13697326,0.49698117,-0.1251723,0.2528746,0.30259827,-0.53203243,0.024037043,-0.5819988,-0.09938338,-0.38664758,-0.2996626,-0.11145117,-0.7831132,-0.1519001,0.56455165,0.5820102,0.2194324,1.0485553,0.7886531,0.29008442,0.2389946,-0.9493995,-0.008700997,0.22365125,0.5165834,-0.83465874,-0.06587573
0.23090279,-0.061205953,0.7321494,0.30397525,-0.025043106,0.03021954,0.50564015,-0.9409608,-0.61982584,-0.34882858,0.66464835,-0.5434564,-0.20395555,-0.18904269,-0.21624628,-0.29131067,-0.36129478,-0.0664425,-0.8073154,-0.4314218,0.40522006,0.9137953,0.44663584,0.61819106,-0.38214162,-0.44786572,-0.041742325,0.24839486,-0.8332132,0.20367123,-0.16454121,0.28934628,-0.8759343,-0.519896,0.084795915,-1.0377735,-1.4114714,0.26554918,0.38682485,-0.6389481,0.00853836,0.30092496,0.08736055,0.14729999,0.48152238,-0.38948974,0.3360867,-0.35808152,-0.6305164,-0.05853304,-0.0031715261,0.28825486,-1.1581774,-0.17335492,0.70850843,1.080712,0.45128012,1.0777857,0.03299192,0.38398954,0.3431822,-0.32965097,0.28907627,0.35701254,0.062720224,-0.5139681,0.3360043
-0.25023293,-0.003683818,0.25635603,0.29886898,0.09668925,0.17364302,0.55548567,-0.7147219,-0.45124215,-0.28500554,0.64967424,-0.5369969,-0.40646932,-0.14270319,-0.18151,-0.6091794,-0.6707004,-0.20610522,-0.6745272,-0.35202056,0.31058753,0.48673666,0.4808903,0.6279503,0.26525712,-0.47544807,0.13686396,-0.0343517,-0.6508236,-0.06708275,-0.18016446,-0.5573033,-0.53498447,-0.3852961,0.08694667,0.9406588,-0.73059714,0.2261233,0.3226297,-0.2444242,0.053409684,0.31013665,-0.22374704,0.32083568,0.2732241,-0.18280806,0.38769907,-0.3219259,-0.2161558,0.33004513,0.28518862,0.18446207,-0.484296,0.42661116,0.88149357,0.9153717,0.7545126,1.2438663,0.39918962,0.33127934,0.36811393,-1.337863,0.4268936,0.61077607,0.016348872,-0.29087523,0.08216982
-0.4001351,0.22401024,0.50996876,0.072951116,0.18729848,0.24854408,0.59499866,-0.8513643,-0.51371163,0.00054647203,1.0550878,-0.2478261,0.12249532,0.033632524,0.6480778,0.11372622,-0.21103027,0.08944516,-0.3449948,-0.32678604,0.40624237,0.6055602,0.6264525,0.4645296,-0.027465835,-0.3628495,0.28087285,0.8372461,-0.29929274,0.3609114,0.103546545,0.4769502,-0.29594448,0.48444477,0.18920614,1.995949,-1.2443327,0.4985251,0.09803464,-0.4039888,-0.02553269,0.32427323,-0.023281472,0.5220682,0.8829381,0.19705786,0.79129547,-0.03672794,0.84805423,0.9065548,0.5667082,0.3904971,0.7534511,0.7181642,1.0522811,0.72118515,0.8032784,0.8969685,0.86612433,0.3968682,0.52486116,-0.45251903,0.36719385,0.85563385,0.062986724,-0.18714945,0.36373368
-0.30589908,0.2987713,0.45210084,0.41361776,0.45240864,-0.11099094,0.7029117,-0.96379393,-0.5684,0.025023524,0.84149975,0.13337895,0.38589633,0.22484358,0.1672137,0.5196972,0.46291196,0.21888062,-0.10170443,0.2229259,0.68364537,0.9905312,0.67603487,0.799024,-0.26996964,-0.37563112,0.39115736,0.11541975,-0.3408527,0.34530288,0.12203019,-0.13596882,-0.2129573,0.13541856,0.43889856,0.38168997,-1.0054071,0.55868185,0.6259519,-0.47075692,0.22294855,0.24349684,-0.012686475,0.5166779,0.5202467,-0.18093386,0.4291617,0.053470284,0.39572626,0.105815485,0.03134214,0.66102165,-0.18277425,0.09631425,0.7376404,1.1173346,0.47232512,1.2389098,0.29367995,0.48726,0.72804856,-0.89356637,0.35398778,0.7954468,-0.08291287,-0.13677302,0.81620145
0.4888187,0.39701325,0.45548958,0.881583,0.6916282,0.3281315,0.5578528,-0.75103754,-0.099164955,-0.003629553,1.0420544,0.4491883,0.55572987,0.42356053,-0.069485515,0.9080053,0.37432015,0.1260986,-0.17579657,0.34523845,0.7394707,0.46425572,0.74465925,0.93089396,-0.28426188,-0.15376832,0.32822603,1.2630064,0.23914538,0.7483065,0.208714,0.6354124,0.15063165,0.3243209,0.4566802,-0.4745289,-0.49956343,0.64799213,0.60659546,-0.04825745,0.57179296,0.36682865,0.40803117,0.36629775,0.8410305,0.13822907,0.6042484,0.19246759,0.064377464,0.38899425,0.23220547,0.5051909,-0.018810611,0.48470005,0.89114666,0.908983,0.6899529,1.408835,0.756188,0.9706711,0.90181327,-0.57164764,0.7024988,0.8561417,1.297916,0.19068816,0.5844769
0.8956683,0.9407584,0.9690164,0.8781297,0.6853616,0.7975789,0.6426498,-1.0153847,-0.15895103,0.30109793,1.0703982,0.5214531,0.76321596,0.5484543,0.37526843,0.74557865,0.21828589,0.39642754,0.56533676,0.45716134,0.9576708,0.7901059,0.8952827,1.0853195,-0.076411664,0.05973087,0.44107863,1.082507,0.85472846,1.1082741,0.50507885,1.0642427,0.7476349,0.8178127,0.6395552,0.4022178,-0.050982665,0.8448554,0.89400095,0.46547008,0.9178362,0.67287445,0.5385973,0.5560586,0.9706089,0.31693175,0.9889075,0.392919,0.22028665,0.6419162,0.54418105,0.72812027,-0.44427928,0.7107087,1.0490481,1.1262877,0.7264797,1.4515102,0.35880676,0.91907257,1.0021914,-0.28191912,0.81642145,0.85915107,0.8673513,0.3498635,0.71925896
0.9823376,0.97995013,0.8740418,0.85707295,0.6924524,0.8558422,0.827625,-0.84505886,0.085943505,0.49688986,1.3930143,0.6250661,0.7997593,0.43484214,0.73865134,0.49141955,0.036220174,0.6166082,-0.108157024,0.577598,0.9067765,0.48872346,1.1015888,0.96740186,1.184363,0.41426307,0.6465441,1.138601,0.7939452,1.1691022,0.49630016,1.3594137,0.7332127,0.6078689,0.9581401,0.7294064,0.072324246,1.0521905,1.1278828,0.76260024,1.2217419,0.69928885,0.6183625,0.71805847,0.98862636,0.8476998,1.1718681,0.46751958,0.3742519,0.9700474,0.6442551,0.86131966,0.38777018,1.193889,1.2640053,0.8367701,1.0840003,1.6260632,0.6373353,1.0890017,1.2437913,-0.26535866,1.1701295,0.9951173,0.734295,0.53094244,0.8987394
1.274007,1.3974973,1.2829698,0.91617924,0.44514683,0.9230132,0.97952336,-0.47428417,0.18448858,0.3743415,1.5364672,1.0358137,1.2294265,0.4733042,0.99717736,0.76939815,0.6997035,0.90396816,0.70512074,0.66792995,1.0660642,1.0589648,1.1298969,1.0951563,1.3116007,0.6929299,0.8729612,1.2772564,1.0140263,1.5227869,0.81523496,1.3102136,1.3322276,1.1499934,0.9291957,0.4864931,-0.64888036,0.9855937,1.262497,0.7058649,1.0107994,0.5915341,0.93648756,0.70366955,1.1528949,0.79903036,1.5180713,0.6323068,1.1353912,0.8835876,0.8748593,0.94802934,0.4019223,0.7067932,0.9931084,1.0965866,0.61493176,1.0496985,0.4982676,1.0539943,1.1948745,-0.66643393,0.88753116,0.63199204,0.47922185,0.00927356,0.53247815
1.0356278,1.1023893,0.5946694,0.6371036,0.48428592,0.6621953,0.9658863,-0.79210615,-0.05545505,0.39470777,1.0266749,0.8437033,1.3956556,0.47533613,1.0322895,0.79988366,0.81631434,0.88976264,0.36375633,0.8117793,1.2724077,0.66730875,1.315939,1.0835081,0.71256465,0.8150591,0.93324816,0.6024402,0.61129063,1.33826,0.72178835,0.5166851,0.7086302,0.64829385,0.92605287,1.6520989,-0.9380662,0.7363178,1.1846652,0.22254676,1.1023097,0.73622566,0.9754964,0.80189425,1.0041119,0.4263191,1.1256379,0.5924223,0.2588311,0.20803611,0.27954516,0.895688,0.29966718,0.042981148,0.7950873,1.1561165,0.017679967,1.0883801,1.4082344,1.1210724,1.1262139,-0.83073896,0.33218375,0.3624482,0.71174484,-0.21292745,0.5581217
0.98103344,0.73989487,0.7167572,0.59296864,0.37119153,0.55470055,0.97802037,-0.5311888,-0.043057393,0.41231722,0.8568879,0.8263166,1.168262,0.3606398,0.52284575,0.6147627,0.36808726,0.9198377,-0.09167444,0.90169644,1.0466306,0.7680687,1.0356683,0.96747553,0.67682815,0.8332498,0.8146322,0.4495347,0.5984265,1.0203847,0.6367254,0.27733868,0.37859073,0.17134051,1.0545455,1.4054999,-0.22238223,0.7992289,1.0853975,0.1355238,1.0492071,0.8850955,0.88607186,0.8090073,0.89208865,0.35164893,0.9328432,0.40052128,0.13893019,0.20971704,0.23287398,0.88131505,-0.50472933,0.23603874,0.74492335,1.0644877,0.2113319,1.0901028,1.1075566,1.0859708,1.084969,-0.04176743,0.5329986,0.26464424,0.46732152,-0.020359635,0.8765313
1.1209284,0.62780446,0.832769,0.7723722,0.43538928,1.0504683,1.1537732,-0.82567304,-0.07561756,0.21386631,0.8213848,0.65701,1.135397,0.68720734,-0.011626284,0.45817423,0.3917452,1.080475,-0.39743698,0.64904463,0.95288,0.65864176,1.1679327,0.8679282,0.7519665,0.7112595,0.7748053,0.8475296,0.43221313,0.9604159,0.7482062,1.106323,0.69209415,0.16270287,1.138463,0.30994093,-0.28522134,0.766975,1.1133459,0.37194338,0.9486642,0.88320494,0.8472694,0.6861314,0.91605234,0.54901916,0.9383583,0.5361539,-0.19287421,0.30453157,0.4370643,0.86903197,-0.7518615,0.4505154,0.6808147,0.74213296,0.411931,0.957113,-0.18284725,0.77533084,0.7522381,-0.4629664,0.6230709,0.29407948,0.13993405,-0.024224417,0.88888687
0.9675527,0.78558785,1.078452,0.7633704,0.47341654,1.4694259,1.0663366,-0.50368035,-0.048310086,0.2919547,1.0202488,0.5792909,0.6502955,0.7420915,0.7262085,0.042713676,0.012118417,0.7994334,0.26735175,0.5821434,0.61430967,0.46882585,0.85876703,0.61055356,1.5212835,0.60297704,0.8765803,1.1782167,0.42207816,0.64520305,0.79180694,1.565041,0.427142,0.5632479,0.98162425,0.82803077,-0.3514321,0.4328996,0.95342064,0.4088024,0.65864456,1.220312,0.62938404,0.6749214,1.1185515,0.75521,0.8366618,0.5348185,0.52663773,0.80634797,0.8171655,0.83697593,-0.11884686,0.60466826,0.68139,0.8316914,0.4930309,0.27158606,0.020372273,0.47463307,0.30658743,0.023631861,0.526506,0.43770078,0.16868551,-0.042052284,0.51855206
0.044587146,0.37978798,0.8691764,0.25726086,0.57861155,0.76339823,0.8006441,-0.48811954,-0.15552536,0.062240716,0.880203,0.19265021,0.67574835,0.6409816,0.90722597,0.35344929,0.29226997,0.73852926,-0.098975,0.59924304,0.6031346,0.5841343,0.63191783,0.5392328,0.77795666,0.47601306,0.79979986,1.212495,-0.05480829,0.56390643,0.66003776,1.4423808,0.5249946,0.41669455,0.92327356,1.4008387,-1.010724,0.31327805,0.73315585,-0.3584221,0.41190094,0.6499657,0.591242,0.8458162,1.1321249,0.4542981,0.6000456,0.44975394,0.44042143,0.27347594,0.55304265,0.8380141,0.522138,0.5329913,0.4942186,0.7986211,0.066784956,0.7405896,0.687232,0.4034858,0.1660398,-0.5321107,0.30534464,0.7591371,0.69418645,-0.29259184,0.8501761
