ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
4128.046,3500.9668,4075.6206,3345.8477,3423.3289,3977.0125,3777.5,3596.1309,3621.7615,4067.1885,4158.67,3954.998,3707.0835,3597.6145,3643.6826,3593.4358,3882.8174,3714.4944,3996.1965,3868.2856,3722.1792,3779.315,3572.5825,3866.4954,4486.5723,4022.4358,3795.8215,3993.573,4003.1545,3648.7139,3509.5618,3262.2585,3161.7017,4008.3357,3581.9373,3799.7668,3848.688,3675.194,3731.637,3865.7693,3562.4102,4030.1746,3477.4985,3664.863,3479.2942,3904.371,3593.7651,3789.9875,4047.881,4061.8699,3499.4666,3621.156,3458.7979,3331.2239,3487.6282,3878.5813,3715.0735,3501.4985,3700.652,3982.6086,3559.3564,3198.001,3677.5789,3477.938,3873.2563,3574.6228,3609.433,3536.3916,3795.4023,3578.9602,3812.483,3360.2861,3452.7944,3523.11,3546.112,3903.7068,3765.038,3577.5203,3120.5708,2839.6897,3566.6226,3736.9685,3355.8005,3261.904,3903.8472,3543.9292,3821.4412,3760.761,3643.4502,3515.2988,3056.5615,3645.807,3598.0823,3283.4133,3168.645,3468.2712,3753.165,3538.718,3903.1973,3976.614
4150.0386,3496.3484,4083.6855,3346.765,3427.7341,3966.0835,3783.4888,3599.667,3624.0479,4057.4983,4160.242,3929.9258,3709.9155,3606.8845,3645.7185,3597.088,3872.9187,3716.7034,4001.5955,3864.69,3717.4204,3770.1702,3575.0671,3863.3728,4489.3984,4018.4873,3787.1653,3992.8787,4000.457,3646.3535,3510.4214,3271.7761,3165.5078,3999.0183,3579.986,3799.485,3835.41,3688.8867,3735.75,3865.7092,3563.4614,4031.4583,3478.9326,3659.8982,3482.6934,3907.6338,3588.7705,3796.226,4060.6013,4065.8542,3505.055,3630.1638,3463.2336,3333.3777,3494.9087,3870.9062,3717.9163,3504.0188,3698.0535,3982.0974,3548.9631,3194.0225,3676.305,3478.8057,3876.5215,3577.697,3608.2961,3532.3132,3780.0547,3574.195,3808.2148,3355.8208,3448.8083,3528.0571,3533.718,3900.4387,3764.3757,3570.5305,3133.2898,2846.0789,3556.6084,3732.2883,3354.9392,3259.0505,3891.8655,3543.5435,3837.717,3754.811,3647.996,3519.5156,3066.3533,3650.803,3599.9087,3305.0488,3176.3445,3468.7368,3751.4749,3543.2761,3908.8074,3993.28
4132.47,3508.8416,4091.8538,3346.0947,3432.7537,3968.6326,3784.4585,3600.4988,3620.1116,4052.373,4175.1494,3936.9116,3712.3486,3607.1052,3639.1257,3592.322,3874.3562,3715.2793,4004.2415,3868.055,3724.7812,3770.2449,3583.3225,3860.0042,4494.5396,4026.971,3792.2515,3990.1304,3999.696,3639.1172,3505.4553,3266.555,3156.1655,3992.72,3579.5017,3813.6233,3856.8616,3687.2583,3737.7498,3878.7786,3573.1755,4032.4,3485.4595,3669.9507,3477.1267,3908.3567,3602.267,3796.8115,4068.7366,4065.933,3496.5918,3625.3901,3450.2395,3331.9275,3496.9456,3867.076,3715.7217,3503.3538,3687.4597,3968.5342,3532.623,3193.0076,3667.676,3473.3982,3870.0874,3570.2458,3607.6287,3519.7656,3762.951,3577.1238,3804.7842,3353.0537,3440.2766,3531.134,3520.7146,3885.7327,3760.0764,3569.4243,3125.4177,2853.311,3544.0195,3728.8792,3350.031,3245.8625,3882.0889,3529.922,3843.5781,3749.1143,3656.438,3520.4414,3046.8213,3653.1372,3594.6665,3287.3005,3166.703,3467.1047,3750.317,3538.2515,3914.2026,4012.4888
4158.5693,3495.6687,4095.5369,3342.96,3431.563,3982.227,3790.4546,3599.9314,3620.6355,4059.9941,4179.7725,3941.9294,3721.858,3613.3235,3642.5496,3584.384,3864.73,3713.1433,4006.777,3867.344,3725.0278,3775.451,3579.3381,3862.62,4481.4385,4022.1265,3789.324,3987.6287,3987.221,3645.7485,3501.3745,3264.957,3166.931,3990.6938,3578.6707,3805.349,3854.1975,3686.5317,3748.2266,3879.278,3571.3489,4036.5586,3492.4758,3665.7065,3485.068,3911.851,3608.767,3795.6392,4080.8992,4072.2,3499.1963,3617.435,3434.1392,3322.5837,3493.1528,3874.9514,3703.4395,3499.6318,3674.7405,3963.192,3527.4353,3183.7993,3658.8662,3465.8816,3874.3745,3575.754,3595.7058,3509.9905,3752.1443,3563.7708,3808.1646,3340.2769,3433.8796,3519.3186,3510.7336,3872.6125,3750.7542,3563.7322,3105.802,2833.0098,3521.812,3712.4763,3337.8318,3236.2395,3863.794,3525.137,3826.5178,3741.685,3648.546,3509.2246,3044.6099,3624.09,3593.7537,3278.45,3158.7344,3465.349,3748.7632,3522.4658,3915.6294,4006.825
4150.1533,3500.1274,4079.0134,3345.9048,3439.943,3990.4666,3789.256,3600.4583,3627.892,4054.787,4174.045,3933.412,3722.7253,3611.4224,3646.553,3587.3672,3867.1882,3707.1597,3994.6328,3873.0725,3729.4263,3768.1638,3575.072,3853.478,4485.599,4015.1477,3791.0486,3983.5312,4015.1746,3639.0898,3506.2063,3266.0894,3169.3823,3981.6313,3572.8003,3809.792,3846.837,3684.386,3750.513,3877.969,3571.1,4048.712,3486.296,3673.9253,3483.574,3916.621,3604.195,3798.6433,4088.9407,4072.2695,3483.031,3616.243,3434.524,3325.672,3499.1104,3878.5388,3707.3818,3503.8855,3675.504,3944.262,3523.9673,3192.3987,3653.7163,3462.3503,3870.1243,3578.262,3596.5886,3510.2805,3747.168,3552.8152,3819.8442,3340.3833,3436.7563,3521.9854,3507.7104,3872.251,3757.5972,3559.4065,3113.327,2829.382,3524.2715,3714.81,3338.3794,3234.6565,3865.1438,3530.3708,3816.5671,3746.9727,3649.8274,3511.6003,3051.7341,3635.515,3599.6414,3275.5325,3160.5818,3467.2842,3755.1785,3525.08,3923.2522,4011.0427
4125.755,3490.3018,4080.3232,3338.6306,3427.3916,3972.9749,3785.1895,3594.9224,3623.004,4048.8696,4167.49,3934.479,3714.027,3595.3865,3635.9756,3576.7178,3853.696,3700.4043,3982.4104,3863.473,3720.3499,3763.9973,3569.5579,3846.3096,4464.863,4007.2966,3777.4753,3974.9917,3997.0608,3641.5142,3497.3384,3253.4546,3165.8599,3974.9966,3567.6543,3814.0266,3832.324,3680.2114,3737.3481,3876.7046,3567.7869,4038.831,3483.992,3674.9072,3474.6091,3910.687,3605.2922,3793.3862,4071.1235,4068.095,3474.6868,3612.6958,3435.5593,3322.9785,3502.4805,3879.0789,3702.5525,3499.6184,3676.9692,3968.0112,3525.8018,3195.5347,3657.662,3460.3127,3858.5955,3566.5088,3596.0625,3505.699,3754.4792,3548.0625,3808.8193,3340.8154,3433.4458,3523.214,3509.008,3875.504,3748.553,3560.9053,3108.2856,2815.3005,3534.7405,3720.122,3340.5935,3235.6926,3862.4663,3537.1426,3805.6697,3740.9321,3650.9583,3523.0642,3050.7788,3622.2385,3593.3413,3275.8992,3156.8945,3458.1172,3747.8433,3534.3962,3916.8005,4005.5852
4136.486,3490.4128,4065.661,3337.1025,3420.4268,3969.4211,3782.5566,3584.9922,3618.561,4038.4639,4153.975,3922.0195,3703.9565,3592.284,3629.2456,3576.2004,3849.7878,3688.9211,3971.5098,3856.5789,3706.445,3759.8264,3563.4868,3841.9683,4467.3745,3993.4954,3779.1255,3982.5298,3975.1604,3640.8853,3503.724,3250.703,3164.7532,3970.767,3565.5881,3807.2056,3847.9438,3684.0562,3730.1416,3869.0105,3567.376,4034.3408,3479.2285,3671.995,3478.4893,3911.4578,3595.232,3780.7598,4081.5825,4068.2056,3495.3425,3614.9172,3434.4875,3321.4875,3491.4077,3869.2334,3701.5298,3491.332,3680.658,3965.9993,3523.0146,3187.8813,3663.5857,3466.2134,3862.392,3563.229,3602.553,3509.687,3757.0972,3552.244,3803.7993,3344.042,3437.4287,3526.4397,3508.3972,3884.4795,3741.1084,3555.751,3120.024,2828.5972,3538.1865,3729.0771,3352.4756,3239.608,3871.1516,3542.3489,3824.0527,3745.569,3645.5222,3529.422,3060.5137,3633.504,3594.3225,3285.196,3164.2695,3464.3098,3757.1304,3534.6614,3930.0476,4002.6355
4120.3677,3480.2761,4069.3127,3328.5813,3415.927,3961.6453,3778.3328,3582.6472,3613.2927,4039.0542,4138.181,3923.4236,3702.14,3590.0,3628.3855,3572.02,3852.2146,3692.733,3966.019,3860.096,3706.6812,3766.0425,3573.4548,3840.1084,4471.523,3998.3884,3776.6326,3980.2764,3973.1223,3639.9019,3495.6467,3253.2559,3154.5867,3989.2693,3567.2332,3817.8118,3843.3958,3682.7983,3731.901,3868.839,3570.943,4035.3843,3478.621,3663.2205,3475.626,3905.426,3604.6553,3792.1772,4075.068,4079.925,3489.1743,3610.5178,3432.6143,3316.0142,3486.1272,3866.3645,3694.5217,3493.2307,3676.6926,3967.1775,3518.8594,3182.6243,3653.6562,3462.3672,3858.8967,3566.46,3604.6047,3511.818,3756.8567,3563.6855,3796.0327,3343.3064,3439.7322,3518.2668,3506.8455,3881.1792,3744.5369,3557.9143,3114.683,2828.77,3545.3462,3737.3772,3347.3916,3242.399,3870.2366,3537.8347,3817.2656,3752.452,3659.8257,3531.2273,3051.8367,3637.881,3586.641,3267.658,3153.3057,3459.373,3745.827,3533.92,3908.565,4014.7192
4123.5127,3474.8188,4066.8477,3329.6807,3420.3171,3964.6013,3784.22,3585.4204,3617.6567,4035.5544,4145.0586,3922.6292,3701.9004,3589.7595,3629.7217,3578.9744,3862.3115,3697.6484,3968.789,3858.0642,3705.9297,3778.308,3570.309,3846.828,4464.775,4014.5076,3781.2488,3975.4854,3979.4292,3639.8574,3503.674,3248.29,3167.6702,3982.8923,3577.4792,3816.2512,3832.2637,3679.8103,3743.7334,3879.2036,3566.5552,4022.649,3485.999,3656.547,3477.6846,3898.5168,3601.1885,3794.7827,4070.7568,4069.7268,3487.3438,3605.2986,3426.9187,3313.7554,3482.9844,3863.5476,3692.4058,3486.6362,3666.0317,3955.7869,3512.9463,3176.8877,3647.2993,3453.8901,3857.6917,3567.196,3599.3423,3504.2625,3756.7795,3549.9666,3795.5615,3334.9343,3437.2256,3507.0676,3494.3696,3872.899,3735.0662,3554.1729,3107.4902,2821.1265,3541.2253,3728.9753,3340.3027,3243.2031,3860.5933,3532.2085,3830.3071,3744.574,3649.0627,3516.7776,3049.5386,3616.0537,3580.5884,3264.3242,3147.6975,3458.266,3742.5684,3533.811,3922.8794,4005.9219
4133.245,3478.2578,4063.9968,3338.3281,3420.8599,3973.7163,3789.4646,3586.1409,3617.3538,4036.964,4148.29,3923.0986,3702.3015,3595.3303,3632.7424,3585.5674,3869.1975,3698.52,3975.4229,3865.1616,3704.9475,3778.8682,3571.8916,3855.4368,4466.5845,4013.5408,3783.6191,3980.4668,3991.7278,3648.5933,3505.5933,3257.8328,3172.8975,3992.503,3575.2927,3808.5151,3826.303,3680.676,3747.763,3878.892,3572.7131,4027.611,3487.3716,3651.106,3474.722,3902.6438,3600.048,3802.389,4059.013,4062.373,3479.9094,3604.6958,3430.9116,3316.0388,3481.718,3855.61,3692.606,3490.267,3672.4224,3962.94,3512.546,3183.0757,3652.9326,3460.9417,3850.3547,3567.6484,3597.0693,3508.9443,3761.283,3551.7954,3793.5796,3341.297,3439.8145,3513.3467,3500.9636,3879.1604,3745.5422,3557.1792,3115.2397,2820.6177,3545.4192,3734.265,3344.7324,3248.9116,3865.5625,3536.0564,3815.8071,3742.4524,3649.5793,3525.6284,3055.412,3631.8953,3585.311,3269.5652,3161.5847,3452.3809,3745.167,3535.0647,3918.1584,3990.4458
4122.53,3476.521,4074.0764,3334.373,3415.2095,3968.5789,3783.5012,3581.7039,3619.626,4039.8052,4149.6,3922.003,3699.94,3592.9028,3636.8484,3580.6602,3871.04,3693.6025,3971.1208,3864.52,3709.3223,3782.0344,3575.3455,3848.1484,4471.896,4013.5432,3785.3264,3989.6838,3989.261,3654.8403,3501.0498,3253.6252,3166.2004,3995.7234,3575.9285,3806.7634,3846.78,3681.1655,3739.9795,3874.1057,3571.5466,4023.7622,3485.9712,3658.579,3478.2336,3903.9153,3605.2573,3801.9653,4066.028,4067.5881,3481.544,3609.163,3433.778,3317.2642,3486.301,3860.868,3694.8853,3487.7197,3679.6448,3968.0793,3525.0889,3182.6326,3657.8474,3465.807,3855.4453,3568.337,3604.9954,3510.2917,3761.2266,3554.2522,3790.9395,3346.0322,3443.1077,3517.3215,3506.8462,3883.6245,3749.511,3566.0237,3114.507,2824.3362,3549.0103,3738.895,3354.446,3249.3381,3875.7104,3541.799,3834.9407,3750.2317,3648.7393,3525.2327,3056.8662,3632.2976,3589.3281,3265.6472,3167.1633,3459.1704,3748.6956,3537.2163,3908.0693,3997.7332
4131.047,3479.2192,4085.4475,3334.0784,3419.0808,3966.7456,3791.8203,3584.7039,3615.594,4040.7656,4150.4585,3924.4158,3698.8948,3597.3455,3633.8228,3590.6423,3877.5325,3701.0132,3978.598,3871.8357,3703.8567,3789.623,3568.6003,3851.436,4471.7275,4013.1414,3783.817,3992.1182,3987.6663,3652.6843,3500.3738,3263.848,3165.5593,4004.4006,3574.7126,3807.9575,3844.005,3682.8909,3744.0364,3876.301,3576.3103,4023.3174,3487.5496,3657.645,3481.3982,3909.378,3605.4941,3806.654,4071.2346,4073.4912,3503.4548,3609.708,3437.1614,3323.5833,3487.1174,3874.686,3697.2378,3494.9521,3695.3223,3972.9114,3524.6384,3189.4958,3670.4336,3472.938,3853.2273,3569.354,3609.828,3514.6248,3768.7065,3563.1113,3800.1477,3354.9307,3447.2935,3519.062,3505.9707,3895.5483,3759.7695,3565.6309,3119.347,2839.895,3560.9763,3743.5474,3357.419,3252.647,3880.11,3550.5376,3839.3918,3755.2126,3653.2583,3535.8713,3058.2878,3638.2312,3592.8354,3286.3008,3176.7437,3456.7751,3754.0974,3540.7642,3907.645,3998.267
4145.6943,3478.658,4086.095,3331.061,3422.1707,3964.5818,3798.0042,3585.6423,3614.3928,4042.4705,4157.305,3929.1104,3707.1646,3599.6116,3631.3416,3590.8767,3881.878,3703.0222,3987.2727,3867.595,3698.8318,3795.8904,3579.911,3859.8828,4468.0957,4013.72,3784.301,3984.6206,3974.902,3651.577,3489.7117,3264.813,3171.7383,4000.4243,3580.987,3795.9536,3835.3286,3687.8845,3751.9795,3883.4814,3579.5173,4030.3706,3498.3015,3649.708,3479.7832,3908.3796,3614.1167,3811.4512,4062.4622,4064.3406,3492.1702,3611.5085,3434.409,3321.2178,3491.7231,3865.4463,3694.0054,3490.4727,3677.7942,3958.9324,3515.3098,3174.8982,3654.62,3462.7444,3854.9001,3565.0862,3603.349,3502.606,3755.2534,3560.9275,3801.1611,3338.3215,3440.116,3516.0457,3495.7334,3882.454,3756.738,3557.589,3109.8625,2828.7815,3548.9265,3735.12,3349.7964,3251.8535,3871.0366,3540.3005,3829.9045,3746.9287,3645.8303,3524.5503,3058.6667,3624.7769,3587.8452,3281.8806,3164.4233,3455.4207,3751.3386,3531.7175,3919.233,4003.6018
4137.252,3486.9988,4082.7156,3338.663,3428.1892,3970.0217,3792.5508,3591.4714,3614.6729,4040.4973,4159.397,3931.7258,3712.7776,3604.1323,3640.441,3590.7925,3882.906,3706.0654,3986.9963,3860.6685,3714.6843,3796.433,3573.0242,3859.4067,4462.524,4015.6333,3789.3865,3988.5664,3988.4084,3644.5256,3495.3079,3254.627,3176.4934,3994.5938,3580.1323,3789.2893,3842.736,3686.3938,3749.8635,3884.8054,3581.7354,4035.4995,3497.9011,3648.5073,3478.6064,3910.9731,3612.7385,3811.632,4051.1047,4063.8938,3488.0706,3616.9111,3439.025,3321.2444,3497.068,3866.1199,3696.2083,3488.4392,3672.6255,3943.402,3512.1326,3181.095,3648.2827,3457.4727,3851.039,3564.236,3601.4036,3498.96,3753.4028,3555.9534,3797.3855,3341.8684,3432.5178,3515.1897,3494.9802,3873.5322,3742.182,3557.3906,3113.7673,2827.4673,3544.8394,3734.6897,3349.909,3250.69,3868.3376,3542.6943,3820.0674,3755.407,3635.4702,3525.673,3057.7083,3627.2705,3589.3955,3276.8533,3168.2285,3455.4392,3755.85,3530.5276,3894.725,3987.4053
4145.759,3491.2258,4081.836,3340.0447,3431.6987,3973.0027,3792.757,3590.754,3614.7544,4044.1582,4155.887,3926.7454,3709.3813,3597.128,3640.8682,3592.4126,3879.6572,3705.2134,3977.9058,3863.2747,3714.8713,3792.2844,3581.9106,3865.8564,4467.258,4011.2207,3784.171,3982.101,3998.203,3652.4832,3492.4983,3250.734,3172.7258,4002.3352,3583.9167,3780.1743,3846.8816,3691.1853,3755.3015,3881.3855,3583.2366,4050.5479,3497.0334,3655.5964,3482.8218,3916.2651,3613.3555,3812.233,4040.9045,4067.428,3491.6914,3618.2942,3441.7656,3327.2976,3490.5981,3864.5063,3700.8916,3493.838,3678.0842,3952.31,3522.712,3183.338,3650.6445,3463.4937,3855.2441,3569.079,3605.527,3507.4155,3761.5168,3556.0884,3800.7146,3344.894,3442.5684,3519.1118,3503.1116,3876.7952,3751.8728,3564.67,3116.2795,2820.5054,3551.6667,3735.7988,3354.0527,3260.7017,3872.456,3543.7976,3820.5996,3752.3125,3643.7334,3527.6458,3061.5264,3631.5796,3595.871,3275.8105,3171.391,3456.5996,3758.1213,3535.5134,3897.2861,3993.272
4145.318,3490.2095,4082.5273,3342.706,3429.2354,3969.913,3798.3013,3590.9604,3615.0298,4048.0957,4162.786,3931.7805,3700.575,3598.3337,3638.0107,3594.7676,3875.4094,3702.1284,3965.4512,3861.2256,3712.8335,3787.4739,3574.6934,3858.9412,4462.831,4004.3904,3787.9788,3985.9978,3989.524,3643.6978,3494.7834,3263.957,3181.4705,3990.2349,3586.7307,3790.1008,3849.4524,3687.715,3751.124,3880.084,3577.38,4031.3533,3494.8572,3663.0674,3484.9355,3922.621,3617.1167,3814.3987,4052.8228,4064.4722,3494.2021,3613.5374,3446.8376,3329.348,3502.1804,3869.9114,3702.9336,3496.764,3688.9558,3961.1646,3522.0774,3191.4968,3656.9773,3463.3557,3858.1694,3562.5603,3609.3945,3509.757,3756.0808,3555.5999,3802.249,3352.1733,3439.5227,3524.422,3508.961,3882.3218,3758.5881,3562.693,3122.177,2834.5583,3560.8865,3741.7427,3358.1343,3261.2585,3877.166,3554.4307,3833.7117,3755.2593,3637.9692,3524.0847,3062.1426,3628.7837,3594.9905,3271.491,3171.4287,3458.947,3759.335,3538.6272,3916.7268,3989.4832
4132.8374,3490.598,4084.1416,3341.5508,3431.8542,3968.26,3798.3657,3591.1755,3616.115,4049.3987,4163.892,3927.3425,3703.6133,3595.126,3639.7773,3595.9688,3869.7722,3699.641,3981.2542,3860.895,3712.4548,3791.3877,3579.5486,3859.4285,4468.3955,4007.9053,3781.8667,3988.1091,3996.4507,3651.8354,3499.3516,3272.015,3169.7102,3996.3271,3588.5417,3791.048,3848.941,3684.3875,3751.3577,3880.7424,3581.6787,4029.185,3500.161,3660.5125,3488.733,3923.4211,3617.9556,3812.693,4048.7925,4078.0527,3499.211,3620.6567,3448.4038,3335.4377,3499.0728,3881.1177,3705.8618,3492.7917,3688.2227,3967.0522,3516.2375,3188.5854,3664.749,3470.003,3855.8364,3572.7036,3616.389,3513.4824,3767.5623,3564.5996,3795.666,3353.9055,3445.6765,3525.5337,3508.6804,3883.5505,3758.6777,3562.976,3130.1826,2839.2349,3558.5273,3750.9053,3362.9443,3265.5298,3876.8564,3555.2605,3813.9187,3752.2708,3639.234,3530.2332,3068.873,3634.3005,3590.9954,3296.4312,3171.7869,3452.3176,3759.774,3540.7805,3913.7627,3978.6208
4127.843,3499.8018,4076.6926,3347.3179,3436.9558,3968.091,3803.7837,3596.2876,3618.6575,4049.2712,4166.533,3943.8132,3714.4285,3603.8435,3635.5422,3596.6392,3871.317,3705.7712,3980.4631,3856.2656,3715.388,3801.9597,3583.8108,3866.2158,4472.381,4022.694,3784.087,3983.0515,3986.7268,3650.3384,3486.2627,3266.3774,3175.8042,3999.1877,3596.1587,3780.32,3846.3416,3682.486,3756.3955,3882.686,3584.6204,4033.3198,3512.4912,3647.954,3479.6611,3913.604,3622.2737,3812.2156,4059.212,4064.1719,3476.785,3613.6125,3443.6868,3332.0544,3497.8047,3871.0295,3703.1978,3493.751,3675.6426,3947.6497,3514.1753,3179.6677,3653.407,3458.1763,3849.5496,3569.3179,3608.4968,3504.6587,3759.1868,3559.7234,3798.5613,3337.0093,3433.293,3510.6917,3499.7363,3871.224,3753.65,3557.9297,3104.1372,2821.8975,3544.1582,3738.7444,3346.107,3255.3552,3859.4622,3544.8813,3827.1301,3753.9001,3639.584,3511.4224,3051.5874,3614.2732,3579.9922,3273.7683,3157.5454,3444.016,3747.48,3528.8748,3911.09,3970.2598
4122.194,3504.0327,4073.1162,3350.835,3441.7363,3969.771,3808.2126,3597.4082,3622.0188,4045.8408,4166.485,3938.9272,3714.4448,3604.611,3645.691,3602.4458,3866.5828,3709.159,3979.3083,3860.7993,3719.0542,3799.0415,3576.1086,3863.577,4473.638,4014.0933,3787.8003,3982.8896,4001.9507,3654.6724,3494.994,3245.4114,3175.287,3989.651,3595.0388,3778.8796,3831.7393,3684.7466,3753.8992,3871.0288,3582.2148,4043.4998,3506.9878,3647.7473,3478.5835,3916.6057,3616.8926,3813.0298,4055.617,4061.3772,3491.056,3613.9312,3448.8533,3338.2896,3509.314,3865.1665,3713.6865,3498.4292,3673.4824,3969.0269,3516.5552,3180.6067,3656.5366,3457.618,3857.0752,3572.336,3609.7112,3498.9602,3759.8726,3555.643,3804.9316,3340.8489,3440.5928,3512.502,3501.6013,3873.565,3749.812,3557.852,3107.8057,2809.9246,3541.2236,3740.4011,3345.1392,3255.4614,3861.676,3547.183,3817.4653,3752.0327,3632.4019,3518.219,3058.0222,3613.5615,3579.8289,3268.1394,3158.066,3448.6765,3749.7615,3527.6616,3912.5024,3980.581
4132.099,3503.6868,4069.4058,3352.2048,3439.6624,3977.3386,3800.3462,3599.0027,3624.921,4046.5515,4154.5415,3935.1106,3710.5698,3602.0786,3640.9644,3596.6128,3861.5022,3700.496,3977.4734,3860.2354,3717.9226,3788.704,3574.157,3852.1436,4471.744,4014.2393,3786.0933,3982.6038,4008.6755,3650.1458,3502.6785,3253.6382,3174.9392,3985.798,3588.875,3768.7593,3838.2039,3682.975,3749.984,3870.7483,3572.4937,4039.9604,3499.9153,3653.5078,3477.9578,3916.483,3615.9065,3797.9797,4049.3389,4059.3894,3488.4268,3622.247,3449.0515,3338.7004,3497.8608,3863.7854,3717.181,3500.7844,3680.0232,3962.0447,3525.2163,3189.5483,3657.0244,3467.1519,3862.9246,3568.2302,3607.152,3504.7725,3754.9082,3555.5703,3804.493,3348.0247,3440.9153,3510.3992,3509.7314,3873.4475,3743.9932,3564.3904,3103.8074,2805.9146,3537.0725,3733.256,3341.946,3254.0645,3863.3984,3542.7095,3802.2485,3744.7073,3626.161,3511.9905,3054.8174,3624.4573,3580.5596,3266.4578,3156.1677,3455.3552,3744.75,3525.9492,3915.076,3979.821
4119.8325,3501.647,4076.3406,3347.8928,3429.2961,3966.0442,3785.7488,3592.6018,3619.1387,4045.1746,4156.8154,3935.963,3709.5637,3593.381,3637.1743,3590.5117,3855.876,3699.8767,3959.5388,3861.1533,3723.025,3775.1216,3567.8853,3848.5059,4469.6855,4014.7732,3789.2415,3984.2734,4004.4895,3653.0144,3491.9631,3250.3003,3162.0693,3980.1091,3579.2253,3766.3965,3821.8665,3675.4094,3736.7703,3862.7864,3560.3308,4024.0164,3485.2888,3653.3435,3472.2483,3912.4553,3602.6233,3787.8032,4046.4585,4054.859,3489.4392,3624.0603,3450.4133,3340.349,3494.1685,3876.218,3717.446,3499.0537,3688.6477,3971.2397,3541.181,3192.8674,3667.8748,3461.1982,3858.3755,3567.0579,3604.2903,3507.811,3758.843,3557.5667,3806.8818,3353.0176,3438.5916,3510.7678,3519.1511,3888.4316,3755.025,3572.8594,3103.6438,2818.1423,3539.8005,3726.8303,3347.5522,3251.111,3882.7837,3542.2026,3813.9788,3756.1099,3631.8066,3510.2217,3059.569,3630.891,3583.9365,3265.0903,3157.9834,3453.0784,3748.2263,3533.4482,3907.7327,3973.096
4135.532,3501.943,4075.366,3343.4636,3420.8345,3956.6887,3776.2078,3589.173,3612.9534,4046.1555,4146.9443,3925.6182,3709.89,3595.641,3637.516,3586.9634,3855.7004,3697.5176,3971.934,3852.3445,3720.1833,3765.1729,3571.89,3847.6013,4472.049,4007.5388,3775.7017,3976.3008,4012.6313,3644.9338,3499.3992,3260.0989,3160.9976,3971.6567,3574.1658,3763.4739,3824.133,3684.034,3724.8447,3850.8745,3546.5234,4017.9878,3477.7395,3647.6394,3471.234,3901.3943,3583.5984,3771.9783,4016.216,4035.1147,3499.81,3629.4802,3453.0352,3333.4663,3493.3464,3865.971,3717.8281,3494.459,3689.729,3971.318,3542.224,3198.159,3667.3645,3456.2603,3863.7864,3568.7112,3597.485,3512.4485,3758.1167,3559.236,3807.3545,3353.007,3445.8562,3510.2178,3528.2134,3889.7405,3748.259,3577.9258,3126.6455,2826.987,3543.1965,3719.4575,3353.1025,3254.1772,3876.433,3536.4583,3816.8892,3738.4875,3625.578,3509.2488,3057.3894,3632.6865,3589.4336,3280.4578,3166.4143,3453.3225,3738.562,3529.6223,3891.7417,3971.3364
4122.517,3500.1208,4085.273,3346.0122,3413.508,3949.264,3764.022,3587.9705,3607.307,4054.3022,4169.482,3936.993,3711.66,3601.3826,3634.591,3578.7778,3861.7122,3701.4475,3979.4895,3850.7446,3724.5,3771.1714,3578.3564,3858.5261,4480.649,4026.1758,3775.8025,3972.8591,3989.7498,3643.5159,3474.7385,3252.776,3153.854,3983.3613,3571.0347,3756.0698,3842.992,3672.0422,3721.858,3851.3035,3542.5776,4020.2837,3469.5837,3627.512,3455.6204,3881.7117,3578.47,3764.486,4024.6326,4032.4575,3485.0298,3623.2034,3447.3486,3328.3594,3475.9553,3855.2678,3714.7732,3491.6,3684.5154,3968.248,3534.3347,3185.6633,3663.0168,3454.655,3862.69,3567.6433,3591.3792,3509.3223,3765.9722,3564.312,3809.732,3355.8027,3441.1992,3523.675,3530.5508,3887.7922,3747.1545,3576.1816,3103.999,2831.5586,3541.0005,3712.2441,3340.5823,3250.581,3870.2373,3523.993,3811.5078,3738.8271,3632.338,3502.4373,3044.835,3639.343,3582.8494,3268.1338,3150.6045,3437.881,3726.502,3520.1714,3870.8506,3959.1028
