,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
ROI_001,7.254328619247669,1.0144063520968687,0.11844287598598711,0.9198153464711171,0.6232198847243906,1.1101941902333965,0.785670377543764,0.11987078059663318,0.8066877240682114,0.6441856082010671,0.4077209351487801,0.853554453266604,0.9043529634105485,0.7708177403040561,0.7568484784158518,0.7266187973868512,0.6406846449850554,0.9200719178766713,0.8231409455200569,0.9093667071219145,0.6784692042249836,0.09268693096822668,0.6317077397908155,-0.12964704481505407,0.6204350845226047,1.0089346928162792,0.6300318277685409,0.5961058396855572,1.0322294967129433,1.0704405912125092,0.8625933539815185,0.24958415357793773,0.7138854606953703,0.823101730927182,0.8716511090133218,0.20584217459781276,0.623026185535311,0.8454493409337136,0.3690199179937627,0.6770472235069658,0.48114301763909095,0.11183098692205239,0.8800004144942449,0.6333599103431522,0.4138172400101621,0.7756597905936519,0.872561149688547,0.7745388153419294,0.45436729794983616,0.7886062867569942,0.7200065369017267,0.8004810217412112,0.6177057287532767,0.7870276137336075,0.6811142312631899,0.11888282994046795,0.4248274279401096,0.10783768716154774,0.5024611825383226,1.0706910017384805,0.39771964709486324,0.2728332828745781,0.8331864185862149,0.5273473813819983,0.22437440293794386,0.6721239982863534,0.5032167742866448
ROI_002,1.0144063520968687,7.254328619247669,-0.2512160007778945,1.2319193812148799,1.089656453583884,1.1515699160469846,0.3588156034380214,0.27164390481782297,1.1311561922739888,0.7614479635390499,0.15414635031931545,1.305463789427066,0.9707722463186647,0.9283067069393107,0.7044409664264183,0.9335772634186332,0.8420647223665498,0.9445302018724872,0.6246567197072734,1.1894423443089122,0.45592445314855884,-0.17232173324763622,0.5314585606293288,-0.26589568725173396,0.7100903686240533,1.1395345790424738,0.7391104505205262,0.7228917306930921,1.2609898579987546,1.2610980023669314,1.1021621850886618,0.19222746751874092,1.0974233240921918,1.2096014502580574,0.8904374611476834,0.20397454526123893,0.8502130253589826,0.7806262319585281,0.18409080750550597,0.7805459954971607,0.23045897935726548,-0.0708589627714733,0.8831714384162871,0.7305670172816809,0.06596671579037962,1.134284177814568,0.8655424438322178,1.1108043148560245,0.47667652379418124,0.9525595351790397,0.8586140682488803,0.8480131901718009,0.606662522640316,1.1058297497159875,0.48013084641874154,0.009370932844926872,0.7254953348377761,0.03741179803492256,0.5275442260140363,0.8048933807325342,0.14765742624052086,0.4569235524414123,1.1030853027948877,0.7763881649404367,0.17583688512514517,1.1325718700816567,0.5358004653153119
ROI_003,0.11844287598598711,-0.2512160007778945,7.254328619247669,-0.34514532088617295,-0.49410756251242377,-0.16494222204954906,0.560466287736949,-0.21265341264878337,-0.3061454750769997,-0.16597963470950017,0.896699961902171,-0.3577334118733386,-0.29606227434982607,-0.2692218286803383,0.09490372641668138,-0.2903338515401823,-0.40765930610071743,-0.15126577966558769,-0.0533235197041441,-0.19024092713455024,0.45719695254832804,0.7589069938067641,0.33446466023999744,1.0176410127290163,-0.176687215391972,-0.19666895159905046,-0.15055900142751594,-0.23053744977224727,-0.36083604526779706,-0.2853038675099144,-0.3161255441128206,0.34721487499081116,-0.24808053440146055,-0.40105767369606643,-0.11831675669647793,-0.044118017220737216,-0.5023212166190312,0.10274300071979112,0.7526201723661793,-0.2659717299538209,0.7513742041005982,0.5746246385714483,-0.07661446506770583,-0.17618296304895736,0.8430528265997225,-0.3068033206500854,-0.19451366691239869,-0.4288890868307304,0.06121905841514147,-0.18173154988783982,-0.18327982724382003,-0.134659896728403,-0.03135997058347671,-0.2145198930127161,0.36061250671868156,0.5352564363513921,-0.13874201083582743,0.6528837748516698,-0.0818226812051074,0.12561900134580656,0.4764324477237145,-0.7991066150021562,-0.30837550062733354,-0.27866485113833683,-0.013067635276029183,-0.6864670689693089,-0.2037123912850075
ROI_004,0.9198153464711171,1.2319193812148803,-0.34514532088617306,7.254328619247669,1.8239342365172906,1.3906719494320599,0.5785507895816849,0.026063609656365113,2.040857721893811,1.4574356951755436,0.14836303889721372,1.623651274164184,1.1649974019097873,1.629372887973664,0.9288784320487684,1.3519865913096831,1.3952297615100988,1.5805605901366284,0.9257664672838231,1.5497916675911185,0.45588267217516265,-0.06893902717002057,0.48592122973138213,-0.4456775358516875,0.6497057998890511,1.660509781653481,1.2987235714006793,0.9615389687958815,1.5885807173025144,1.2358761579427227,1.9757988293370798,0.15665552609822297,0.9230611865615335,1.4843264620813341,1.5607785608506353,0.3706916759094519,1.4000590829336994,0.8286665357720331,0.01659413723742405,0.5867508791101177,0.10617217497620483,-0.21532277730729477,1.5258341891320664,1.3008318562424577,0.09758671092539221,1.8105354880619235,1.2957041321852951,1.9280580263118987,0.49428063099028713,1.203450126682103,1.488956137059598,1.4896953866313685,0.6099280798933826,1.3464391353743017,0.6481819745630897,0.032098892892726445,0.5020485055867734,-0.009168724143918585,0.582409043491273,0.8894958149751703,-0.08747658726791617,0.4240207643041023,1.643058041192686,1.478393703115561,0.15306073825484273,1.3895767808031916,0.8810802719933392
ROI_005,0.6232198847243906,1.0896564535838835,-0.49410756251242377,1.8239342365172906,7.254328619247669,1.0030517291605985,0.3780942471192177,-0.055485407086755124,1.8324413006306275,1.3431923353038182,0.03291146224873009,1.3788508047211963,1.0465986480600131,1.5497506208996839,0.7799254719170272,1.300385161774883,1.5133230812823646,1.2652049146079372,0.6860435773019903,1.310596975681163,0.3775396068990942,-0.15173503679164416,0.40234639734488425,-0.4316891837412696,0.4252093513722876,1.2131468848101106,1.2083594472179775,0.8325019205861747,1.1650481746564634,0.9775554702419538,1.5713022539788402,0.12733845243517264,0.7359586452591363,1.2988272207660252,1.2735245874810361,0.3877414423088266,1.1688658981165105,0.615384649335633,-0.12235560246307235,0.3839276608828414,-0.06567279527228442,-0.40045271063042925,1.272367805276401,1.2086762822960604,-0.07595890033241327,1.4438416640142688,1.062974983946258,1.783505655270384,0.4329050280325222,0.933450643139254,1.3279043416524348,1.2865726996988454,0.4653942356984867,1.0596602919051765,0.5129518405287496,0.019892588976723854,0.49947891142123685,0.028524747561515178,0.4827678925997024,0.6583481372470075,-0.2909828327859342,0.41811790758991074,1.3253511373173266,1.6591933826704142,0.2065131395842393,1.3572652427896221,0.9007978674228022
ROI_006,1.1101941902333965,1.1515699160469846,-0.16494222204954903,1.3906719494320603,1.0030517291605985,7.254328619247669,0.6298289251452603,0.14356970879840888,1.2394368514804996,0.9481794438398565,0.30048660472533445,1.148224557405588,0.8505776615903333,0.9798195324640794,0.9428596943217249,0.8718019738803653,0.8323905075923034,1.0587302403828724,1.0087894207204808,1.1789886310312927,0.38182519920003893,-0.0951930917680107,0.560737719597839,-0.39273057013206214,0.8231201968969049,1.3550472261792281,0.9493496647635703,0.9405169825448922,1.272008148903278,1.0500172958386882,1.2303057660620926,0.31687162454362505,0.9816560596452325,1.184771900366061,1.0768337431731634,0.21897985108465054,1.0988935048488182,0.8620930050102357,0.10628291628500247,0.7485882492024382,0.23208373742235847,-0.07599836321962203,1.124417766514178,0.9038933337566505,0.28754996394922655,1.430657695367301,1.1397297777993523,1.192800812003448,0.6444692912935754,1.3041928914093723,1.1721820181479663,0.9724386804300004,0.7683863950277124,1.450773548571494,0.7110738510501763,-0.07232855636197369,0.5723809576661119,-0.059435554450562006,0.5857791981050726,0.8356821380001447,0.07399285049439021,0.38890245360401376,1.2155564851673175,0.9216751980444101,0.05822644916509162,0.9690996841831223,0.49557422024727293
ROI_007,0.7856703775437638,0.3588156034380214,0.560466287736949,0.578550789581685,0.3780942471192177,0.6298289251452602,7.254328619247669,-0.24037542759523314,0.5759589697144583,0.7317051676070357,0.8255719352425133,0.4703305844548322,0.5305962786197418,0.5930025946622344,0.8725005511696797,0.5362735152643842,0.4732583959790562,0.777130104771391,0.7492808110520626,0.6515445940973416,0.9108396452134957,0.6683786756682923,0.7394873905634521,0.24314399147308355,0.3203576432362147,0.6794433043810817,0.7363731804545892,0.4409055881607304,0.47587218881425936,0.4417631377694527,0.5802181654933343,0.3481951449577465,0.28796694763528513,0.40642983852189996,0.8273128324026575,0.2627718175509931,0.3564128406396886,0.7653989794154221,0.569149281500522,0.14405739572328344,0.637303606625857,0.2835071343408592,0.82882667388791,0.7100500069642773,0.8289465179957959,0.5378095017230993,0.6389425893003717,0.457463075642238,0.44819275978273365,0.524097171738244,0.6642425769825934,0.7817790946105818,0.4102915863664823,0.49753728943270753,0.9653508570618705,0.48477279213275937,0.13194511639786316,0.45330885689925504,0.4244324161771489,0.7607106294725564,0.2775525604625727,-0.23899027077896717,0.5009730792678305,0.5523498144569576,0.13618288585141844,0.17099758343339275,0.517925874062915
ROI_008,0.11987078059663318,0.27164390481782286,-0.21265341264878337,0.026063609656365117,-0.055485407086755124,0.1435697087984089,-0.2403754275952331,7.254328619247669,-0.03150948523170945,-0.21002593828577273,-0.12448410513307724,0.1577087313833894,0.009064069367358816,-0.1524435690732115,-0.06126401539186659,-0.06112001219821791,-0.12580224002499707,-0.08798605015339002,-0.04133616946525324,0.03502055772977293,-0.3277288413456196,-0.4531548950563748,-0.19291503380718875,-0.30683455979651547,0.6708471870725172,0.06443220473881545,-0.2249180247995814,0.10986287156266765,0.1928227799889829,0.22404727277009998,-0.018028563435619156,-0.1408285329203977,0.4140429173953413,0.16847652459446796,-0.13082968958376678,-0.2370248648303582,0.0912495123289413,-0.03996614519304244,0.0279622404354648,0.5515136723359945,-0.01781260117167379,0.20294127190765743,-0.17358778871297237,-0.21784584931187803,-0.16517685254394804,0.07922490168973505,-0.06347731377877597,-0.022727729967195326,0.09205155748407542,0.1954098236585565,-0.13113683482668811,-0.18101473796620227,0.3435988699209377,0.1963574662605346,-0.3400005934901892,-0.3561404518152094,0.1674019621278682,-0.5160902585355558,0.07025486549331558,0.0077997007010744005,0.27577549089412545,0.3385412928374878,0.04783020628103831,-0.26262529410203783,-0.42549608539572986,0.13293458014040307,-0.3685338259285455
ROI_009,0.8066877240682114,1.1311561922739883,-0.3061454750769997,2.040857721893812,1.8324413006306288,1.2394368514804996,0.5759589697144583,-0.03150948523170945,7.254328619247669,1.7580855450818107,0.2539161422593991,1.723046061370531,1.1772258582656394,1.8548124684596177,1.0241351995552717,1.4824763704679715,1.4892639334066464,1.6424139350742666,0.9283766628865519,1.6672944781574361,0.5100886996526657,0.006988144650028743,0.5153428527757293,-0.36996785015690875,0.612338201133011,1.7881885901130785,1.5821360691298032,0.9975030003299381,1.4514925776746896,1.1622034999672433,2.0937649077966602,0.2274263175604383,0.86671285848734,1.3832505111362818,1.6583812550654466,0.47141182878731025,1.2959681412778385,0.8057251534117011,0.0694337638703952,0.5017917018845682,0.1336670457385501,-0.1616735259048615,1.8040830326676898,1.6114785687548645,0.16262862865047875,1.9184491637409582,1.3556415923704612,2.023664164672847,0.5556306042872045,1.1433969628101712,1.5762167374034872,1.65875738392411,0.5924272099833087,1.2397384447003064,0.7389693736975319,0.1519931277905458,0.5889292221421124,0.11295054897947997,0.6377698228636327,0.9326260569825711,-0.08167272551736139,0.40879394188557583,1.533268504682791,1.6514795128760582,0.19255017992229387,1.283015212174858,0.9863119483460973
ROI_010,0.6441856082010671,0.7614479635390499,-0.16597963470950017,1.4574356951755436,1.3431923353038187,0.9481794438398568,0.731705167607036,-0.2100259382857728,1.7580855450818107,7.254328619247669,0.3204471409750018,1.249745102414143,0.9760220963910027,1.6977140007158316,1.0034923776973808,1.2580366976149477,1.351609020365824,1.6705787263493375,0.9293780556263831,1.354580399511066,0.5803096210546751,0.20306277348264334,0.5725660442373156,-0.2533363719391621,0.45474076567702004,1.4690492670261996,2.123615093119402,0.8396614839180309,1.0920320245018067,0.8769664971084086,1.65340807589765,0.22352488496235887,0.6301687802905533,1.023562854805423,1.788900202165706,0.5661654018168112,1.1618702825712381,0.7954372176956567,0.1227754769098508,0.3541338533031664,0.20365254572989847,-0.09422288353829944,1.8611109924772753,2.0386683499484377,0.24695569528528152,1.4620807053644647,1.2178150435904511,1.480280870920626,0.46389616110904164,0.9411301879505956,1.5220939340831672,1.8530493953850582,0.4561387467500606,1.0102880421885216,0.8740800781205464,0.2972026358542283,0.46222212438571303,0.2427993686111212,0.6053343157540328,0.8707534576007938,-0.10210750700478491,0.23700637386192347,1.2546980526036149,1.7818049489047174,0.20419164063186046,0.9519346192486916,1.1328936179613964
