edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
346,0.7362152109304061,0.2843920304985092
347,0.6070954228363112,0.36277516207842536
348,0.5737613617216963,0.4256549656009007
349,0.047165100995857384,0.1882134270043407
350,0.576675998114108,0.31987268694242116
351,0.831854394974921,0.24976489830375156
352,0.6436800317164698,0.29328939393146924
353,0.6717443678143253,0.29663942165137297
354,0.6533226962037587,0.32123429480137894
355,0.4830873116811223,0.40556877480553083
356,0.5130714183172219,0.4429715999403491
357,0.27131837027017464,0.5086231732053508
358,0.7263646533535228,0.4036479312495684
359,0.6862003321633575,0.44913724066706273
360,0.5048317383616322,0.407241208480791
361,0.48694245852458473,0.4477734164424353
362,0.4709649401891148,0.2726388115358371
363,0.731965803712704,0.290710950526647
364,0.5976306817609465,0.4103515069847082
365,0.40746668492832716,0.4290901636152108
366,0.4120293269727904,0.2872194296064727
367,0.8327890223687724,0.28754569757392817
368,0.5272336356758544,0.2595701291828311
369,0.11340940981609421,0.2941632588070196
370,0.4178215510963551,0.3087069194637183
371,0.142035232901566,0.2546707239910483
372,0.3182939456799993,0.23251794863138706
373,0.4895294234641498,0.28244746434733703
374,0.36539534288649383,0.2732318096539813
375,0.19071460414758504,0.26877633339368273
376,0.5444091076509867,0.3302731591881997
377,0.34552039964247916,0.4174103577113899
378,0.031910736709213273,0.23739865389449463
379,0.3787054980127591,0.3727667847543804
380,0.005202111559005901,0.3446271923723473
381,0.12799588825520106,0.354511064037583
382,0.288241059049709,0.4247991875156893
383,0.3166562928728003,0.4707372979765016
384,0.5391398785858841,0.3810174078826583
385,0.4491200040305444,0.40315766898476774
386,0.4817645613991289,0.3940851867335047
387,0.20531316531165097,0.42140496313937975
388,0.473990248342211,0.3590536447000845
389,0.4094502331792715,0.3039745083510051
390,0.2996498573809511,0.35729474304088166
391,0.50973280724082,0.4030531959096448
392,0.32481307369074225,0.3857085826851463
393,0.6653820714096983,0.4098488251852719
394,0.801568372593559,0.34389902370572506
395,0.4696928968018916,0.36296835989290577
396,0.6239316030436401,0.5345769349301782
397,0.690548043953838,0.3723792381589432
398,0.38084654052354466,0.3708279443926555
399,0.42354194383841154,0.41029143996150574
400,0.3225708927194756,0.47338537867665226
401,0.3907352155949359,0.2842268761869528
402,0.42081239092055905,0.3894230051517731
403,0.39042609993430744,0.3797388954362893
404,0.3605359273434869,0.43212098672795757
405,0.16057684469263656,0.18917391801036748
406,0.46387735710191863,0.3630585294459217
407,0.3818123400985952,0.3568629423932697
408,0.5117307311307947,0.4147975147621253
409,0.07979935950546738,0.16536344833476754
410,0.13770512862395748,0.3900084185397099
411,0.6942641791305957,0.3892970900536248
412,0.7904525413018839,0.3492863758901081
413,0.45024541788389116,0.42937813713961903
414,0.7693122661909897,0.3359310365000302
415,0.56322838955324,0.4303578746542334
416,0.39601087874657764,0.44279109643696957
417,0.2169619632935284,0.45903382856143815
418,0.7198376378291239,0.3884570063171504
419,0.3621177776153069,0.40388147005647745
420,0.304462486452276,0.40992107881673834
421,0.2219487850608736,0.40357331621532455
422,0.26686228877562446,0.27563549988701813
423,0.40484955462318845,0.24256802198256885
424,0.3872384012749992,0.3779674447229442
425,0.38335906277869075,0.4104250483633376
426,0.19180827813975374,0.287924091517005
427,0.3208335142711811,0.2586980492386071
428,0.4578129103100902,0.33183869011166334
429,0.31734899333194794,0.32790483824914785
430,0.10495588875206108,0.3966995954802865
431,0.1945633697024014,0.30913608708119356
432,0.24705729034186186,0.22113331585579668
433,0.33720488314912844,0.37151025533702287
434,0.3155819488498128,0.3478709783368694
435,-0.14584174892402516,0.2419718387146565
436,0.2172141344152586,0.32667866059393263
437,0.17033902893554714,0.43926535826595964
438,-0.03632506317147052,0.23357190046164975
439,-0.005723896725948108,0.2942503680170769
440,0.07525469843577634,0.3827912546851616
441,0.12461146474147197,0.31623461356046334
442,0.06021686014323517,0.35165269886139217
443,0.2764461368050453,0.3313322305398469
444,0.1803592475156601,0.2666212650540087
445,0.09479035028526965,0.2547232595013731
446,-0.13286056849964492,0.25863924960114654
447,0.3268757536382497,0.254215877558908
448,0.11496693460221413,0.19892470183005445
449,-0.08580598107941892,0.23953648597668506
450,0.059729549417924764,0.34063118471426024
451,0.22925970507772125,0.2768440132727585
452,0.3023306562593851,0.2687705398407694
453,0.028852345625107276,0.3459205524370099
454,-0.19512042750314293,0.27484222780588324
455,0.24597591342251665,0.30935644754169217
456,0.04071364014375463,0.3177057461745545
457,0.6113595261964314,0.29830449883923366
458,0.1727876308545542,0.32168736178856516
459,0.01877917110925091,0.36104147017141297
460,0.2549779668100746,0.24295068163574657
461,0.15179051934868468,0.2950516782458589
462,0.13910613579840886,0.239746130917794
463,-0.027158979077869065,0.28830576374889205
464,0.01977284385761297,0.19990874528327954
465,0.4430001133005827,0.2227251500718065
466,0.0901027986206371,0.25491631230300954
467,0.028136651538152705,0.329294795335273
468,0.08710698812527164,0.18347872488090416
469,0.2962454799270532,0.2553368674200675
470,0.18706669596683262,0.2899338172470575
471,0.23953979646451712,0.305855119645853
472,0.456424888384442,0.3208096598346227
473,0.2324789795900067,0.3305913021797816
474,0.46869445783804947,0.3182045035133886
475,0.07263072216296353,0.32703166005243284
476,0.023892694033976966,0.36313185636087025
477,0.30263167533764024,0.30960817566715887
478,0.16211462729459683,0.31018718891941965
479,0.10486683907310285,0.25717561636003383
480,-0.04171660963035593,0.2579660028062211
481,0.34689337606376675,0.21199229690125715
482,0.2678826741960621,0.19603222779428817
483,-0.03443709444408482,0.28131605391555087
484,-0.049019262042079334,0.30695277100453455
485,0.39817056270221807,0.2154599279574589
486,0.2888030217796683,0.19009856754398613
487,-0.0671661500970144,0.27771891037606994
488,-0.11898365500085749,0.2580803251359444
489,0.1957257274300114,0.27087120931661096
490,-0.11817526747807142,0.268958155622623
491,0.07622415022132645,0.15908004974440604
492,0.2037399130854943,0.2516026813442991
493,0.287681315240875,0.2489627085795381
494,0.08014736597778269,0.23809963833244246
495,0.17195423062412754,0.2952203507748473
496,-0.2248961515327155,0.27864885381898774
497,-0.03211297541132861,0.33157313689857665
498,0.023225578463218877,0.3223325508044161
499,-0.2559824574515659,0.32887334490372067
500,1.7496513409517687,0.34644315128041137
501,0.22069884468021683,0.4359592005306245
502,1.3625857179154577,0.40522416931806404
503,0.7871462253071466,0.4168676167184303
504,1.2923490467258891,0.5427773358324606
505,0.47867030638949676,0.4592806609420918
506,0.7990248032181501,0.4430204576427562
507,0.9347067638066004,0.4139110308851513
508,1.2583935270600166,0.43187655840305755
509,0.3405384901461982,0.43836911802224593
510,0.622343097140422,0.554213755904804
511,0.39152404164509247,0.3712491689222785
512,0.2590847147896199,0.48686139542198936
513,0.3062997622756752,0.44306204530266213
514,0.14383349585081884,0.47792125495561094
515,0.6394025734259484,0.35843139093006027
516,1.733799854240101,0.4506162953530832
517,1.67513273044998,0.4155601340034847
518,0.5680808258766779,0.326715317886233
519,1.407246011951497,0.4197499841714631
520,0.9251206368213843,0.5805008013510428
521,1.4579297406696936,0.5364928233443307
522,0.16367853026980594,0.24299465299579565
523,0.6795434471282698,0.4141064161913862
524,0.9616812026001405,0.44922074100254694
525,1.3037669147200865,0.4377294387559069
526,0.21402497925149655,0.1827232293368234
527,0.6539315770594771,0.4343236244143303
528,0.5287287408320389,0.3824886819441271
529,0.4486001429216857,0.3992481619252936
530,0.2767218709016671,0.43373489174979646
531,0.2918884582142933,0.39288584433954454
532,0.12422565436175262,0.5059227103289938
533,1.6147711383455803,0.4360176925503439
534,1.2777330392616157,0.5951193347513566
535,0.20051029349421434,0.4976236970967844
536,1.5697665844030562,0.393317982731496
537,0.8004126644309362,0.5207791619824302
538,1.2495708973239572,0.5307706423347751
539,0.15994830075995814,0.36879143197061703
540,0.6507248808992485,0.3518684159033434
541,1.0225566812123008,0.48031235401544553
542,1.2186738617253867,0.4754031723635917
543,0.1639433185384819,0.3450976489498611
544,0.5152117424181082,0.36569760339647306
545,0.4073370002484996,0.3844978278466257
546,0.3433180460080696,0.4150701304124502
547,0.1608865342277963,0.417617406272465
548,0.3206663083691561,0.3656435714441559
549,0.37450142972053885,0.25916577522779694
550,0.5482421403252006,0.4721850542964251
551,0.08223132075348467,0.3062927082788737
552,0.14419425101426048,0.2670433143161341
553,0.7825245198325853,0.5303285424870897
554,0.8410964150851519,0.5499524070935009
555,0.15866027300731553,0.24690958330641033
556,0.7393163104240196,0.460209347080919
557,0.4788135609651651,0.42156432379137393
558,0.13645284086797552,0.473455051660396
559,1.161814294202795,0.36104819999299853
560,0.7042491108416139,0.4032185718616341
561,1.2310377306354672,0.49773564313044394
562,0.44868657996550854,0.46135680218870323
563,0.7778150499677147,0.39130017937677647
564,0.9492825192698766,0.3678316118808079
565,1.2215247533646354,0.4480519120529742
566,0.2943771372679802,0.45589080802601306
567,0.5435494919674664,0.5249887863195113
568,0.3736161818831094,0.43535438558827555
569,0.3129795987544214,0.44292612516327184
570,0.27728262022329064,0.5021141979217586
571,0.13831689961383034,0.4753223984204154
572,0.5470053076252643,0.39556579784655205
573,1.4122438511003184,0.4190800093284155
574,1.7767285773237658,0.3722533324946421
575,0.4578939525092437,0.3449143227561715
576,1.2453071190479472,0.3957612677168152
577,0.8259643220481443,0.5183600868432189
578,1.3079733344333764,0.455557316439853
579,0.0662855552864211,0.23874221127864972
580,0.5955835285107652,0.46977570693823284
581,0.8632445031435482,0.4160055290168262
582,1.276039794442376,0.440024172541062
583,0.2695289826638548,0.17241590537517848
584,0.5791834508605294,0.4291343384966268
585,0.4782939594698001,0.45000589902201493
586,0.4246714202358684,0.46606785151813024
587,0.2533438170602351,0.4859441077318192
588,0.28732602581130534,0.46648165390962576
589,0.14314044795861308,0.5509949474068381
590,1.391374514756135,0.43455516072057365
591,1.4057390161068555,0.5326570017152094
592,0.1454752436842346,0.5557312407867454
593,1.2723148820867007,0.33097013208632875
594,0.6689010438987969,0.5061031550253287
595,1.0780922984291967,0.4131884106755399
596,0.11110598948439296,0.3782112619253711
597,0.5698382233987349,0.3410983986332311
598,0.946196060943664,0.468001568693709
599,1.2282669787502913,0.43663418002910737
600,0.1382634295714395,0.34130498266380216
601,0.39216560511205056,0.3628851948397977
602,0.32955192411971446,0.4354003531011886
603,0.3723404148442072,0.39135442024467054
604,0.0603351882632706,0.42813278582897074
605,0.24874454321844253,0.3601775313931405
