,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
ROI_001,7.254328619247669,1.16456236454945,0.3915986092235909,0.9857118164374197,0.5790022577878321,0.8530879212704611,0.5436522329518346,-0.22029154220828567,0.3091933080413898,0.5391807144566519,0.6772485170340774,0.8482662955116119,0.8059073656012905,0.46300664877304265,0.7143833597777488,0.7338571296997882,0.4885015619944179,0.7578667648870381,0.7576808682663256,0.9677426307166503,0.5893333007406124,0.3161794366113706,0.7527040423492314,0.3785032525626559,0.5870199930590102,0.6729741213067777,0.6319478233897795,0.7134768882027014,0.706836567716328,0.8342843103082846,0.632563393346875,0.3414346006092502,0.6723067046407075,0.5213295547010841,0.7316813609597272,0.3054401628506793,0.47428118760868687,0.6548425002232495,0.6756077074566805,0.8492572862425825,0.7761051695241752,0.5395960845854002,0.5870342897740748,0.46128435478193947,0.6084223515952918,0.5759877849927671,0.5645099628534102,0.5001708768181481,0.47068854908781,0.5103805680368364,0.4397925102210108,0.5405787699001541,0.2431983026511181,0.6120993873558285,0.5468343444418466,0.33696598250764814,0.8530399781985344,0.6600151017612317,0.482094092660145,0.5368873124842988,0.4662092003097981,0.16553029436864405,0.5645794142271109,0.34394060991012687,0.6374375085051778,0.3642190865346982,0.24098961196392157
ROI_002,1.16456236454945,7.254328619247669,0.6080279376704802,1.4113464819378665,1.085873266774358,1.258648385490311,0.8893802695640817,-0.49208654500660537,0.14729001454812407,0.47104627767412016,0.9164374841896179,1.0915116993398422,1.1576824927801,0.9085619994474328,0.9923993867471121,1.0800609971599218,0.8377120185072687,1.1435996618737172,0.5576930013885355,1.1929978965237733,0.9741617165071935,0.6947832727649632,1.0360184053531374,0.7674201494829729,0.7012205954802222,0.6108864644787709,0.8674262454131396,0.9958006114912245,0.6798649478220828,1.0639265016113393,1.0346271187908973,0.6205569172839985,0.8256843613842638,0.9158844762662858,1.192740173556933,0.37521762645541573,0.34426793092276076,1.1084885506306161,1.1010253393587905,0.6780727436429136,1.0466783252642695,0.7655366728772801,0.8510118123844951,0.9216618554957374,0.8914293557686395,0.806927139108918,1.0041489652986384,0.9866160581419843,0.598154314299015,0.9486695973694962,0.9333756346297399,1.0506065144749606,0.45210899762107776,1.1344482435075602,0.9521801713128337,0.7616224893109098,0.7829032774572934,1.000952777488314,0.8520386698296027,0.9801782943719449,0.8322115239366585,-0.021364655673232685,0.994980438683237,0.8806486817564356,0.35378358829472617,0.3034917807555468,0.1069305345511972
ROI_003,0.3915986092235909,0.6080279376704805,7.254328619247669,0.5116496990966104,0.3244918075844087,1.0544382372240744,1.5457365272265189,-0.8891345300992122,-0.6298409831549808,-0.1986672819933853,1.352142488133683,0.23782375231942826,0.49053065744763213,0.36449305125233267,0.9391346703413684,0.6475823548398236,0.32116002959712076,0.46843650242630314,0.3592470224263338,0.6273378247166853,1.2799720192448365,0.9936871210725542,1.1354137849354033,1.436100772706526,0.2755667264292648,-0.16103957432626945,0.2343894026805364,0.8280786478368155,-0.10478173860039743,0.40018970496074147,0.29143617526476473,0.9940010052997524,0.40621153371195684,0.31885236000868933,0.5534896834025018,0.24235602687767957,-0.19394262872603515,1.0875881855505842,1.1344880247383462,0.4902479093361365,1.1491127063392006,1.322645671936391,0.2730623308590352,0.6426323989433496,1.573570129201766,0.05314412677863269,0.5153952775338168,0.29645698240663376,0.7699018450139928,0.9542498481129476,0.7198861926343797,0.6253181777608572,0.616585011777171,0.8212322845964689,1.1395163228373937,0.9628227287185098,0.5410352892130772,0.8440167290619284,0.7433123122954348,0.927374245181219,1.0655901553163885,-0.3867410307987955,0.6339571105251274,0.665970903328157,-0.08176776932320039,-0.5331511802845936,-0.5078647364026223
ROI_004,0.9857118164374197,1.4113464819378665,0.5116496990966104,7.254328619247669,1.4538875360437689,1.0885806652898367,0.8222218010275806,-0.5371081095061663,0.2733667910082904,0.6943346248691161,0.8266367227002192,1.3608289849031938,1.2390868324442337,1.2252938667636992,0.9661094218123779,1.3467408458541614,1.1705613755018083,1.6092208883011307,0.6119935985636222,1.145491255837286,0.877811451410975,0.6389347259165943,0.9080946455822059,0.6291409163729639,0.6196840038287633,0.7523678632030023,1.2038563413131638,0.9665432547192823,0.8466811816118754,1.1820566054274135,1.4405045664542449,0.5565662798404092,0.7484694002667275,1.1183420432514797,1.6237030089552726,0.42244664687384365,0.41387864729298385,0.9959201948552157,0.8629988590920683,0.5766964680553063,0.8203783324447076,0.613325173942775,1.1268043166817832,1.1086910474779652,0.7385879141169112,1.0375741135889223,1.1143698102113886,1.2497066208130605,0.5487841705348834,0.9862326274906951,1.1065469249673336,1.3136825569871675,0.387636057621153,1.0363057156071422,0.9048657790080814,0.6981690888716768,0.7672440202860678,0.9192577217997701,0.8022171876791018,0.9227078221038159,0.6426460043597212,0.025530105028392317,1.1165885227366659,1.013676832575457,0.3720750626003511,0.3896658704676925,0.18831270879118203
ROI_005,0.579002257787832,1.0858732667743582,0.32449180758440865,1.4538875360437693,7.254328619247669,0.770211386606493,0.6286081465672658,-0.5134380804017408,0.3001481465615652,0.6630016324800195,0.5978436547386748,1.2497049805914209,1.0845271792558226,1.5770070428971719,0.7091721625848997,1.1117278945831464,1.3555961184142895,1.4274339756663268,0.33184861450416514,0.8790708030146686,0.7290428347755907,0.6269251933500194,0.6483545279626172,0.5601950046288893,0.5010233727163346,0.6870056430730799,1.1171231153221306,0.808056220413071,0.782883505492806,0.9088498118123122,1.5813651762656895,0.5009215217995637,0.5870194107312267,1.202411563011441,1.424852141627899,0.3699867254577927,0.3094199454490519,0.7984730115070892,0.6902026477723893,0.26002672250838443,0.5584710536024271,0.40146748477272753,1.0936626553718356,1.0688807939486713,0.540414460416476,1.0887493788968443,1.0797933781041291,1.6164713243074353,0.37197243877850134,0.8117895114215502,1.1238893838842519,1.3837991538586962,0.28144312202974237,0.928548563969354,0.7643263652766972,0.7181997224761916,0.5068896757949818,0.8084915916606822,0.7272026952799706,0.8443281161576695,0.5035597697606216,-0.05239453004683601,0.9724408300035733,1.292963490263613,0.19764335862286747,0.4616225796554509,0.2882290896981956
ROI_006,0.8530879212704613,1.258648385490311,1.0544382372240744,1.0885806652898367,0.7702113866064931,7.254328619247669,1.2873948232580166,-0.5928344725870919,-0.14228359917211714,0.17547406603108157,1.1881182536214465,0.7219321208219455,0.8639390363402558,0.6655647230874798,1.2776339840134343,1.0256148567738947,0.6267035856100942,0.8803375841739824,0.6340557951561304,1.1826529183866663,1.2135098326551939,0.7768916281587305,1.495351231999365,1.008768419531849,0.6511148340299312,0.29342992654557143,0.5725548330433364,1.1429713855792711,0.36149225821361236,0.7226880695941812,0.7105789354095421,0.8864436784178571,0.8159985714146921,0.7341579713030207,0.9444551909638623,0.2970428599265875,0.22084296340338716,1.2707248090026344,1.2001307406612765,0.7753981912854768,1.2311396698847032,1.106022045140195,0.6038633925200301,0.8076639073189065,1.3847796445577272,0.518061233387763,0.8189831277264004,0.6965811204521544,0.9054280161903054,1.155085270458084,0.9296471376396352,0.8658495757512216,0.6901256416615745,1.2571646547427549,1.0925600374647095,0.7948350158139983,0.7806687781581912,0.8906054389323352,0.8747936055896843,1.0198505310937411,0.9439306366984432,-0.1659247848058115,0.8710935003173473,0.818978674067824,0.10915797226630694,-0.04002918668955279,-0.24765057616050867
ROI_007,0.5436522329518346,0.8893802695640817,1.5457365272265189,0.8222218010275806,0.6286081465672657,1.2873948232580161,7.254328619247669,-1.1087380114391938,-0.47957744247439543,-0.019200002082010916,1.4138307805231904,0.45943105533983164,0.8187506018093677,0.6585308387561808,0.970815724196054,0.8761289176402586,0.6283490406988543,0.7987928393558758,0.3248561996336599,0.7875746786176974,1.9347921144558646,1.453088097894083,1.3093539519338744,1.7399361809568952,0.41643084226731547,0.030538686959524948,0.4764128322824982,0.9128548307096631,0.0892884935973268,0.6415178200838282,0.5937085912571407,0.9154206463312256,0.4435686028696633,0.5627831778817718,0.9062244996056353,0.2949899940860365,-0.1419974494444218,1.5653090743575586,1.5344685679295385,0.48923225081949107,1.396651233959139,1.4171581383754732,0.5086861291339154,0.9788872260187857,1.5236185537923583,0.24885649662878429,0.8068254820419845,0.5738373359148213,0.6546987227423458,1.2273193765115944,1.097732369063308,1.012326740057842,0.5143280975873252,1.0370833591836424,1.6543602176846883,1.31092335891236,0.5924011979274044,1.0831222320050498,0.9707408403738437,1.2636841222540336,1.307136887243244,-0.32106724960140287,0.9417440208363839,1.0267927154636047,0.005602913865725495,-0.31480598473177457,-0.2910603985628976
ROI_008,-0.22029154220828567,-0.4920865450066055,-0.8891345300992122,-0.5371081095061664,-0.5134380804017409,-0.5928344725870919,-1.1087380114391938,7.254328619247669,0.5373075675558076,0.08022303959384905,-0.8753307669420881,-0.20641804709475473,-0.5360269379770297,-0.6064501259013333,-0.4827322546393972,-0.5170373893047396,-0.519548835358706,-0.5632425789120873,-0.04876879009813009,-0.3516786804092892,-1.0514618316140407,-1.26806153806909,-0.6572255408015615,-1.0941126538393622,-0.042293662259313,0.11382091235935611,-0.3968949791731622,-0.5106655952397917,0.08991670596447326,-0.41269594392171355,-0.4662217001027063,-0.6694216259373961,-0.02479362377056878,-0.33450369743277064,-0.6627521040140836,-0.21383160143892804,0.34521447248493053,-0.8991623744010897,-0.835409645655566,-0.08237314054034,-0.7317062096330811,-0.743151123730277,-0.398532860258167,-0.867226049959102,-0.7705463862909957,-0.09834897426519089,-0.6158568909571902,-0.47205050763425715,-0.2546536533695181,-0.7617406737222387,-0.8936701091578503,-0.8549808017890715,-0.1655813188125425,-0.63846742838751,-1.1888089629352758,-1.1191733600177454,-0.3581397512594894,-0.9038977119804068,-0.7134316564425758,-0.8839291993673533,-0.837354666470591,0.29992095399312635,-0.7481269008818278,-0.9893733937668614,0.007509069694972659,0.28538175854108744,0.10464029277593916
ROI_009,0.3091933080413898,0.14729001454812402,-0.6298409831549808,0.2733667910082903,0.3001481465615652,-0.14228359917211714,-0.47957744247439543,0.5373075675558076,7.254328619247669,1.289304467654718,-0.3102076328795183,0.5861713134902828,0.12370225509336844,0.26038645123275206,-0.06354949095535482,0.09899499915518746,0.21820064219655197,0.2712154104163432,0.24844399878584236,0.12933905169259735,-0.4111590802619116,-0.5157208906535012,-0.2656333779024625,-0.5583238930576038,0.22070975213496544,1.2114927776430275,0.5580994120405295,0.022266000456402615,1.0617340464789375,0.3040640861667028,0.405163092492019,-0.2966816750991282,0.30399659646407556,0.29285208882732583,0.19895850893036746,0.13128904750394513,0.694595273672426,-0.3027863034965354,-0.2668749404124006,0.03667478079071953,-0.2742342928729316,-0.4967926927321955,0.4952553460391857,0.015081492900904084,-0.3832322303782908,0.815086371893039,0.09145773401183213,0.347294642727319,-0.12851403518934873,-0.23482651031431126,-0.10777106362904972,0.053975191904174435,-0.18045304473742826,-0.135771252895161,-0.3909992789109041,-0.3861017608149679,0.01826235770511812,-0.1456995918057668,-0.18305977892467043,-0.2748257307156088,-0.49686208256595843,0.3109339420945616,-0.09201330869142743,-0.13724461426162698,0.4049508086694588,1.0018886428526776,0.7053520122954728
ROI_010,0.5391807144566519,0.47104627767412016,-0.19866728199338526,0.6943346248691161,0.6630016324800198,0.1754740660310816,-0.019200002082010916,0.08022303959384904,1.2893044676547185,7.254328619247669,0.06301396323039726,0.9701298780395693,0.4724132414360818,0.6824979060339249,0.24714263478856813,0.47040225678698666,0.6001175766858187,0.7330683907250722,0.3844969911203035,0.41001961026906836,0.020723537296693646,-0.06197869942643078,0.08886164138816036,-0.12260532049538521,0.4305134335903207,1.5353522121093424,1.1619785413016448,0.32067509162351593,1.3717207472170194,0.6718679112616143,0.854463105337986,-0.022658521714585423,0.4691356377394961,0.6001924825946567,0.6656699808942643,0.32890094488304616,0.6405255662155346,0.10862456301294708,0.11861470329798707,0.21756021519566318,0.10456915861633924,-0.08386767118811576,0.942313831590528,0.47726288566794073,-0.021974674307256102,1.1719372365383194,0.43420188048275976,0.7149833456044857,0.07377757314640573,0.15772001857587786,0.3030611507166933,0.5048809950761322,-0.021106975965543662,0.19896567224502,0.04807618151559838,0.034294939609857245,0.2576207755918119,0.2215485065834527,0.1576186492265843,0.10125145077214515,-0.10692528779530498,0.24994863585181584,0.30415975035798365,0.25464815651983763,0.5297898491599109,0.8692760168767077,0.6702195531612796
