,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
ROI_001,7.254328619247669,0.8954031424059667,0.5492743239843295,0.4557753950974519,-0.007127119116144713,0.9012624630635377,0.6494927538229448,0.43165711499161374,-0.0923352131404559,-0.36136604416168366,0.8828446352694498,0.5506090471900166,0.7710061725628793,-0.16427211528816837,0.31782296245346364,0.3706522824640474,0.017985270596972712,0.5293557967755744,0.26755319230745334,0.8460762415879169,0.9165915528732737,0.15322221724385449,0.7512037920561105,0.5567158040224106,0.8473951464623902,0.5185692251601767,-0.402851356224694,0.33734972332488855,0.42317827872589653,0.26709395262523467,0.24233162324596505,0.16373231582295356,0.7379023986431241,0.523230952192568,0.3525265475048221,-0.25176145161864144,0.19757667354522546,1.1659938748399183,1.1757359980379871,0.9786364335413427,1.2747634494413413,0.7836451938735359,0.042307180224755166,-0.6203245510127332,0.9141821932551578,0.15596959176615877,0.46706290429534353,0.05023910433107224,0.07963246292868748,0.30373247737042125,0.023561336054880984,0.027982711489124863,0.08237718409275492,0.5829301367986496,0.5752219217563006,0.2567383402090021,0.39696229507369046,0.3008906854137182,0.1955665506835814,0.9930996066980189,1.0218835814444516,0.2971831610786869,0.6533954086758157,-0.22649649195312993,0.07230039423270937,0.6660868485266287,0.4919621511501287
ROI_002,0.8954031424059667,7.254328619247669,0.5734684606534826,0.7260717865054079,0.5531679798765781,1.0921220776984597,0.8177044003414291,0.1521094794809499,-0.060220163020446284,-0.20899451361243443,1.0320639804009646,0.660647560099431,0.7175738207358338,-0.007703686487529917,0.3925229285012168,0.47304536601272373,0.18947981102567435,0.3281985899882129,0.008322756267728977,0.8186353583682326,1.0280298939776276,0.204485484268706,0.9815959972545087,1.0974123641694487,0.6300009388207266,0.24186446045442997,-0.23147259730000996,0.3516570417414664,0.16219138708545802,-0.05225571840049909,0.32738331618634997,0.22586406118280325,0.6216190789763187,0.6822952312073449,0.3748878312908723,-0.09571423223317542,-0.12881781371884762,1.1177499420276944,0.9937716621029813,0.46257290062792433,0.721687011975489,0.5928301058910812,-0.10132756421661825,-0.5492561465038038,1.0861813388214587,0.4014407987026591,0.468854840332965,0.31373312548660226,0.1938254164386205,0.3759420019355403,0.37157392577049236,0.14307412537087985,-0.016365946719185818,0.6732423294508265,0.9180239326211551,0.4513069192606942,0.5323532732101748,0.6213059624054752,0.09417797000200867,0.4299887767771632,0.6862093309309696,0.11425387227915888,0.6210328878107824,0.36387218162289214,-0.05600183981841189,0.553286203808895,0.354970292553343
ROI_003,0.5492743239843296,0.5734684606534823,7.254328619247669,0.5880193911819666,0.10869761200456467,0.6340864440044809,0.6980435321406546,0.09075061601656172,0.05019301183924008,0.10263515981853139,0.46435526810825567,0.49799479668432756,0.35448292237644863,0.25665514680805773,0.4074753707889442,0.33274530868091723,0.12381961088558797,0.6976743574662201,0.18320557519992878,0.30051370271777106,0.4169000585818307,0.3932389471654251,0.3038179741750189,0.3671577829239805,0.6425725008514501,0.4641476826516452,0.19645370581033927,0.43222185030870264,0.5185214668948989,0.12320155852783427,0.6600931300685007,0.37673956799602704,0.6170513976372061,0.4694529523591333,0.7201622518967452,-0.13935324542295197,-0.02905776994087117,0.5072664876607456,0.6267546288615155,0.41591054770728264,0.5511917128632473,0.7252766969880134,0.2185184887629195,-0.04621868461050279,0.759505149616369,0.42165281754957795,0.2275448575093048,0.3207352440998632,0.27927456493493935,0.4927776412596948,0.5055124252482731,0.5436560623951948,0.2300584389359385,0.3871029645152943,0.2558585241672008,0.22473044397433858,0.018253163752823893,-0.03427750516061476,0.12129906843014758,0.2316980812591389,0.408345809038974,0.1412783780989389,0.4413599391141388,0.11415801867982399,-0.13286173428501413,0.16502084704082498,0.1094684523315739
ROI_004,0.45577539509745196,0.7260717865054079,0.5880193911819666,7.254328619247669,0.7526976139510657,0.637678174907239,0.8010184327252013,-0.09246382926048455,0.06648455644483656,0.05609426086777085,0.35480998285929255,0.5663395868491713,0.4193273532325697,0.38478192062335165,-0.01716000608946712,0.3520897759855319,0.3142301446811817,0.3996486317520126,-0.2356176479676986,0.20545334206841806,0.6172005161848907,0.3898524921286453,0.461138192497828,0.941108062845,0.34118785561391496,0.16425327688273988,0.11248481122468386,0.29214141897079254,0.2409153937694114,-0.0007755262175488328,0.5588306423430238,0.15714515281459618,0.2672820525425519,0.4089403423621885,0.6694927884706452,-0.15042020580525195,-0.2660624716605891,0.5046972748018143,0.4681782867584419,0.11288566174976987,0.258264334559328,0.4316953620664177,0.18851423555606295,-0.0983910606569767,0.542653025952807,0.48699600818493194,0.28582232075735126,0.48971975954007746,-0.1256395685886208,0.3823252120830316,0.620882532360459,0.48962863221468383,-0.30072605212667375,0.2844897739708146,0.4586993070571155,0.32072543683002247,0.1114418918640556,0.2851999855366521,0.06256565198497849,0.13524702974609826,0.18776932277608716,-0.1558552808028448,0.6150555051846548,0.6201117938332049,-0.08710703778169565,0.07010394540873696,-0.04473280361108282
ROI_005,-0.007127119116144713,0.5531679798765781,0.10869761200456467,0.7526976139510657,7.254328619247669,0.4407756699364264,0.415640951975309,-0.3085555302367034,0.1091569875879825,0.0950178436980077,0.14069517143331658,0.3924090820363981,0.19176984811645414,0.4213306418295753,-0.09692825774335109,0.3514879172384793,0.40958605006474574,0.027524321756062238,-0.48780752287014734,0.2605021665839124,0.4500639158082271,0.1053441246765813,0.4635646318129948,0.8596800522522037,-0.016140991722431546,-0.082462786770888,0.11292874378048097,0.13310605407552975,-0.28681393896658763,-0.5586758023059224,0.33908958421625485,0.10673678382078801,-0.03895198070242141,0.1486278248862799,0.3192289724586941,0.05286288479348187,-0.43650474862881355,0.2051396153890351,0.18950323363575627,-0.3438363773700127,-0.1226049196329472,0.04967272732817887,-0.010722801772971566,-0.18218104866397225,0.31194702092076937,0.40764001306325215,-0.05810343963145759,0.535666586044157,-0.18191811055568857,-0.001118630566813138,0.4731865553518463,0.18108934151772876,-0.4930486268933457,0.12205953786159562,0.31892789185346926,0.32663126676659776,0.19082197707375953,0.4919864308321426,-0.10615136865835662,-0.287963328775609,-0.2366938398348887,-0.24939552704908627,0.08324978962736665,1.0779319146478412,-0.135028349045336,-0.052193393410910324,-0.09641900153270731
ROI_006,0.9012624630635377,1.0921220776984597,0.6340864440044809,0.637678174907239,0.4407756699364264,7.254328619247669,0.8641477552376855,0.25263617964600754,-0.0015079704080760733,-0.23958730858513488,0.8624323631954689,0.5301674278928215,0.48527869596785955,0.02334539077880197,0.43863034748629676,0.3250881754719676,-0.0017526926867439208,0.4105592541740243,0.15113030562849206,0.8188644758042519,0.7522264032363745,0.0015026532107474736,0.9026649955685218,0.6880932024883614,0.819537402658988,0.35069449821798404,-0.22165086862745406,0.5284163105149856,0.1464056971149245,-0.12894943590135086,0.37929832568982524,0.3581608441794273,0.6135242553435681,0.5168021454268791,0.40801481631444286,-0.20534856202968374,0.05037355776601317,0.9709443258502937,0.8764959441018499,0.5966302635689317,0.749293607097983,0.7048432713613486,-0.10958390760120494,-0.6175378290174481,1.15607318408249,0.4677009767110998,0.32277189650036925,0.3327852079047761,0.19877512987192988,0.41982148146547743,0.41411222912417794,0.06626255934908315,0.0702099969220981,0.8232547629168631,0.6779023065983502,0.14841752321685828,0.5420565643389768,0.34895607246460125,0.08256378261853226,0.32730894608586014,0.4808956162246426,0.2634211807724583,0.5593098580125198,0.2328583144602381,-0.12463859289177036,0.5042003084015317,0.1462716503146689
ROI_007,0.6494927538229447,0.8177044003414291,0.6980435321406546,0.8010184327252016,0.41564095197530904,0.8641477552376855,7.254328619247669,-0.05948774448672453,-0.37096549063525125,-0.3372870600301321,0.4439446343834859,0.3964476760151366,0.6420927882157439,0.1718970739352615,0.08857081614519992,0.2720777349441913,0.17058359749424837,0.5458261245261086,-0.16652805626811729,0.3506017256462469,0.8880392569435196,0.554543876350105,0.6288863170674583,0.8155103017978232,0.6223361243305511,0.19912037413725323,-0.13217023454248375,0.16983846310076858,0.06946545896698861,0.11731820271805295,0.599588053649782,0.06555859338068978,0.3604313463598539,0.4970312824355226,0.7095013301331607,-0.06497502976074616,-0.43305017134113644,0.6996452411465492,0.7226209734287818,0.25419459019155544,0.49412294604521534,0.7017849846493723,-0.07589314859603484,-0.2790599672943037,0.7710828441733348,0.16068909374703638,0.33378531584119947,0.2507150492092185,-0.053372729019152146,0.34271815239993136,0.43990417802935056,0.43076817974846643,-0.1443988136936066,0.29682160262055796,0.5364117361218571,0.45050939229558573,0.060957446164820524,0.16571170569347024,0.048185342030200924,0.3084048658643174,0.4671322639617885,-0.11084989273436442,0.43299599719527576,0.3284296802907488,-0.2096513077877361,0.058441372294722196,0.20713698718690163
ROI_008,0.43165711499161363,0.1521094794809499,0.09075061601656172,-0.09246382926048455,-0.3085555302367034,0.25263617964600754,-0.05948774448672453,7.254328619247669,0.20334232420649015,-0.04325778930839116,0.4486567998158017,0.2458120080337135,0.10896890428493468,-0.24700587880630454,0.49966674617621853,0.05953155444468597,-0.07033901487363996,0.3669896500980889,0.4369336819154475,0.443188078710407,0.05537542058777801,-0.2715830265126418,0.19041271066468668,-0.18825655734776814,0.684394776199274,0.4695475987924441,-0.17325959321492734,0.2822829391094715,0.30411625640728224,0.07555861072543527,-0.14158665470284598,0.05097760771621515,0.5723099517333806,0.2463906039365115,0.06804422235091044,0.03583654668418078,0.614260644688888,0.36425917836161525,0.4234857928425057,0.6863236705318726,0.5035252481575129,0.41188256188630507,0.04341390467892544,-0.31328666002926137,0.3631059828436405,0.21954736443782083,0.12474997264684339,-0.04731402492413827,0.39155216349427396,0.22631245935294053,-0.09105455984541634,-0.14927133894981282,0.4273966069221301,0.5271296279389365,0.046113780077261,-0.1893785998098364,0.3462221905622972,-0.042306021103618544,0.18964624136904737,0.5155801664901245,0.3705985404815204,0.3984805905798655,0.3632998921718352,-0.5054981836058113,0.09923377289900571,0.46622106497708893,0.2824591355200825
ROI_009,-0.0923352131404559,-0.060220163020446284,0.05019301183924008,0.06648455644483658,0.10915698758798249,-0.0015079704080760736,-0.37096549063525136,0.2033423242064902,7.254328619247669,0.9952207992866872,-5.2161273046145024e-05,0.5058138811049455,-0.19196273815894324,0.2213820648762352,0.3202606241777413,0.18682619711916262,0.07308012135957376,0.1758231215467278,0.27719480498527876,0.18607465148730087,-0.2508222832358868,-0.6503482305564929,-0.021477358954216465,-0.17833519833122152,-0.015172403647206841,0.5971596429189815,0.6161939844582756,0.2817771629494414,0.4323316665953226,-0.30853950954869264,0.1323767723196345,0.20589945719225355,0.2637787559181967,-0.16763109907278123,0.09838514755677642,0.019580099579340694,0.734530157133618,-0.08277714866884568,-0.03920696559143271,0.08288681617984991,0.023359697143954108,-0.11270295209652863,0.5472805679375985,0.2135643321151019,-0.0395563632975328,0.8801950627780468,-0.18385786476220622,0.4205163730352906,0.3335617479213701,0.03216486931075591,0.09516699325621611,0.0023081780670903117,0.1730963706126601,0.22760172569339093,-0.26525908284916433,-0.4743771348439408,0.15909531542164973,0.030910974621148828,0.02647900403479848,-0.14636304640826697,-0.2896354767109987,0.15159230411246127,0.022519325703327084,-0.0588329601739932,0.17640130892526726,0.2396711124795048,-0.22861757966735916
ROI_010,-0.36136604416168366,-0.20899451361243443,0.10263515981853139,0.05609426086777085,0.09501784369800771,-0.23958730858513488,-0.33728706003013215,-0.04325778930839116,0.9952207992866872,7.254328619247669,-0.2899532083746676,0.29675937523408835,-0.3330705971616327,0.5640791173031094,0.3012722400802184,0.14612588388953474,0.258911003837678,0.20374083976540144,0.1717037912319819,-0.10944028503164889,-0.4406484202946874,-0.37439716762346814,-0.3365975497749464,-0.24289748174947356,-0.2511694758467479,0.32129789879389914,1.094043577142058,0.019338515797750613,0.3927043351902814,-0.1573750412202065,0.2948378240589582,0.10124438984430965,0.027811518832701908,-0.21017782542760563,0.24138007197310957,0.16730322688089425,0.39182425685083866,-0.3499365447293191,-0.2594986463185183,-0.1497975547725754,-0.15810131267094793,-0.17611826967927172,0.4889086790520385,0.6406959297258079,-0.2619815994508392,0.646470297944185,-0.27788065923071137,0.5825656567813051,0.19575866140892073,-0.008583767804202395,0.23727426847296174,0.3558985579440174,0.21768405103576738,-0.08366642337600352,-0.4873273569788684,-0.3682454793839232,-0.2368157264071975,-0.2259364773671643,-0.04283431217645665,-0.40873875057431636,-0.4214314600851453,0.03053676992566991,-0.10662820047796377,0.07817334543993244,-0.019534043158973936,-0.048323075849553365,-0.249287159435757
