,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
ROI_001,7.254328619247669,1.774293194476696,0.5202987337861746,1.2248487727357305,0.7178401087534014,1.48810110741601,1.2635624251289834,-0.05058437415892796,0.9787526133924636,1.0791241146055954,1.1458453728848725,1.0412423169663227,1.1363664131252302,0.9571430905538734,1.0138251349956615,0.909877226650066,0.8627380332627165,1.2665779175190655,0.9378975883759779,1.178772010734293,1.1472905809888208,0.9691713532226894,1.1920443528439066,0.6002423575625343,1.0817161400422861,1.1893292311194523,1.1083780673742085,0.7446485824115553,1.2499297729862424,1.1618893418795717,1.1169174570318572,0.26297642757410244,1.0730286974109597,1.0881665842494956,1.3376695257967024,0.2725259232898759,0.8146659452057772,1.2955884074477904,1.2958928464904504,1.3542038741887246,1.2048025943882743,1.0758040410636394,1.076218250314912,0.9776199107131415,1.1110460989286237,0.9939462855647117,1.0345230977049578,0.9248366262592982,0.5152650309915244,0.957220969131788,1.1413248844923427,1.0852526868310608,0.4184357587739825,0.5794942766296375,0.8756615782494844,0.6446182610106529,0.4806800964432334,0.44869474404373316,0.5761490335170604,0.6565430875118909,0.7895884148439591,0.12988730417131078,0.7555549878672937,0.5680528049940652,0.393691082815441,0.16076970244424474,-0.1419423920422803
ROI_002,1.774293194476696,7.254328619247669,0.46332809168714323,1.3394828463256265,0.8948947443695071,1.4360613085429836,1.1081516324024434,0.07177251433509114,1.2199313681985693,1.32009361286916,1.1372001079144327,1.2956673885872805,1.1421811287082548,1.1208056704753264,1.1651964927715623,1.0517742802670675,0.9750406420114491,1.3231285815855747,0.9055658050724179,1.2600453490890893,0.9554235145545185,0.8749168439120888,1.041328848908834,0.49063478601631744,1.16592927318204,1.3214010864812418,1.3243459871747059,0.8955628103082094,1.3916100544536572,1.24891016689169,1.2820189121476038,0.3215016855775578,1.2322501456934511,1.2389150844933479,1.3234900510903986,0.36621786921076316,0.8286809231912331,1.2054820380729352,1.0703091359473416,1.1387218974289974,0.9275649527056921,0.9050560059634499,1.240335230181914,1.209383834148811,1.1225638846502397,1.2632970727147874,1.127576730284848,1.1520887339501522,0.6768275537687546,1.1001759338335768,1.3320984860062062,1.2374475668972473,0.607284895364222,0.6755978746733842,0.732484031827245,0.5886081976442792,0.4098710675869005,0.33398493773762283,0.7024982258686676,0.7178904631212987,0.6522163987178852,0.11447051319166794,0.8270624164546958,0.7360290837108271,0.2552890107268359,0.24617022490970095,-0.15192649769708244
ROI_003,0.5202987337861746,0.4633280916871433,7.254328619247669,0.2554913165182948,-0.01476561106184064,0.5225175027137019,0.9791420780208023,0.0039086348594823735,0.24651461248676995,0.4041765313892333,0.5539837077395867,0.30399084293773065,0.17525456243458395,0.21770735470453428,0.5571352517949255,0.35107456814106025,0.10923865871243313,0.2796611106881632,0.302562862808187,0.4324675656422478,0.5554619349632112,0.5754751510162973,0.3744836898379361,0.9609351570424918,0.2348902320921739,0.33915310229367623,0.3324918792627741,0.4651327580522275,0.3384920722423411,0.40096849623007996,0.25817533394623393,0.3621666770707011,0.6576279980618902,0.29554572241017685,0.36106666209461113,0.1654195696932802,0.004692912260392173,0.5100250949384536,0.7413094751170868,0.6171370089640625,0.8214302962387707,0.796454732128972,0.33398812171957626,0.3532470821972602,0.9136700808982859,0.21222129788270308,0.12275814299846453,0.16562524078285817,0.3920593686185591,0.3611129927596073,0.3011037781910558,0.31229585796062925,0.3156564671863594,0.18097208679360535,0.2893231686066385,0.4299554273749505,-0.11043257591187328,0.16265689900884844,0.41136531908124296,-0.08971769197977691,0.3568977543142955,-0.4450726637290959,-0.1332497860575941,-0.004584236257156433,0.1314789963706322,-0.6338071010655133,-0.6622704514421293
ROI_004,1.224848772735731,1.339482846325627,0.25549131651829476,7.254328619247669,1.5291734923198745,1.307986115774519,0.9003050947994552,0.008644498544726244,1.6356594330937733,1.6331617400350251,0.8803655316663901,1.6692598499196232,1.2129625814396205,1.8193473184584548,1.2128677104366357,1.4387193561584986,1.4193377392951545,2.085902541946818,0.9485436133494212,1.251602910874071,0.8975901507961874,0.8897655447802518,0.9529753281143766,0.2760017589430615,1.262833134065391,1.7321186380651625,1.72729395503307,0.9148824004150776,1.9347054294921608,1.4018839421183749,2.056089074765756,0.25328515386379474,1.26117438620678,1.581611076530054,1.8972633925378868,0.43144794734714337,1.122401622076404,1.119588704145521,0.9112372409711209,0.9800735578568615,0.6846440476803758,0.7518929921309643,1.491075782866947,1.5160002717162886,0.7815369509341812,1.6966363382640797,1.3381134684509326,1.7442041026697626,0.6268680793934333,1.2620374734920718,1.7143652453417824,1.944028967517375,0.596033978022903,0.749250849653522,0.7830917271796557,0.6852842104349357,0.48036900246034825,0.3613482470067249,0.6478036385400152,0.9167056374710254,0.5087151161137864,0.1589702100249975,1.1354139091292428,1.1910304192426555,0.20927398500336084,0.4554832146401857,0.026219612321379204
ROI_005,0.7178401087534012,0.8948947443695069,-0.014765611061840638,1.5291734923198745,7.254328619247669,0.8228179425416718,0.4871450713261569,0.0831648953174061,1.3483589299848737,1.1807696731227637,0.5701827185134962,1.4758150123157243,0.9905661987563401,1.6570708807604304,0.8991429154157973,1.2973007210513674,1.436244445902175,1.2922802969668001,0.7243392033513096,0.9765434360823425,0.5330270835300498,0.5874077511055028,0.5754669397119788,-0.018748716084672334,0.9655784513972436,1.1148745247910579,1.2452599208218147,0.8473292219138272,1.243045701842456,0.9926043254026552,1.4829808974845593,0.24693205393525863,0.8586535030651156,1.1998762373635117,1.133023442956138,0.4132657944299339,1.0266227633136231,0.7216062060609056,0.5019099991714268,0.5283249234702132,0.28918158460971466,0.4121667745678196,1.0743220487330085,1.218444357304509,0.44260225817686666,1.416437593942096,1.0658580952454817,1.6379320521832463,0.5237613017621054,0.9335522548808389,1.1929936598031736,1.3737512651744546,0.5385293000136953,0.6745882265227409,0.4887712000837707,0.505977212657406,0.3795553355913595,0.19351427713501285,0.6080116812661398,0.9296427996987537,0.2615718349163069,0.23156356793130375,1.1196022461559938,1.7654199202352376,0.03220310678255994,0.7345464102691324,0.16570652255018434
ROI_006,1.48810110741601,1.436061308542983,0.522517502713702,1.307986115774519,0.8228179425416718,7.254328619247669,1.2468604954604594,0.018282942520606072,1.0111303534683531,1.1344824375994473,1.0464822127108142,1.0449496788607464,0.871750300602808,0.9852956231353945,1.112351982277315,0.9236377342328317,0.830787673893845,1.257582480146396,0.9220548413943491,1.1128294432860217,0.8883600840788556,0.9074935143079125,1.0414239216117878,0.45759392246147,1.214200114312953,1.1568056586041535,1.1369907935843908,0.8317605439996055,1.1515553403757928,0.9475525621317975,1.1568729283540948,0.29765429384939884,1.1872994997066326,1.116490502156605,1.31106905824531,0.26850128675095974,0.8471942529831854,1.161145262973175,1.1183176954038585,1.2343679549561868,0.9646783444276998,1.0098091433417546,1.0298062033895221,1.0149942474931546,1.0567703237098596,1.1241421369255022,0.9570277658884968,1.0021760550425496,0.6425327182889351,1.1926696747520438,1.3130339987155004,1.096975685816494,0.5270706272695757,0.7444380007538179,0.7578134096861658,0.5231136824477904,0.4069658006570706,0.24334448657706936,0.6105507669027006,0.5336232868069934,0.6113677588462068,0.12817600899824397,0.7661390303114064,0.6956172060636132,0.2169575673751884,0.1756349295029368,-0.2577512093409285
ROI_007,1.2635624251289832,1.1081516324024432,0.9791420780208023,0.9003050947994552,0.4871450713261569,1.2468604954604594,7.254328619247669,-0.09783953555202238,0.7333703387156916,0.9656583505573827,0.9307774110848251,0.8090777113663571,0.7245342212808523,0.7222416648524936,0.9877420688221478,0.8519996918997774,0.6488820866865481,0.9323854268355488,0.6996330174336794,1.0173226978163485,1.1813802176772912,1.1264857037485334,0.9018739420792121,0.9883994853279535,0.7382416117398272,0.9202667520904305,0.871322036240516,0.7550502511152226,0.9340283814797409,0.8965001205424646,0.834228726863515,0.2739181567911778,1.1501899313330586,0.8209160779656648,1.055399247405978,0.30298491632472924,0.4475319244472323,1.2338924326623333,1.5360248422642246,1.1995043726317143,1.4043801530484938,1.4259264841689385,0.8264226056867621,0.8454634732942291,1.3369683041838796,0.7006760017425244,0.6258513773754433,0.6773483591855227,0.5308619063417103,0.7687558825590531,0.850812324226848,0.8910514118221045,0.3882709942457045,0.4181469930203175,0.7489991579869886,0.7739227884798138,0.2129371004186539,0.4137190492378029,0.6561334116032188,0.3192186551626968,0.6778090475945102,-0.1583868421206889,0.3485174449538226,0.40896415797953084,0.3269648967892716,-0.18435859860955378,-0.3844779683252954
ROI_008,-0.05058437415892796,0.07177251433509113,0.0039086348594823735,0.008644498544726242,0.0831648953174061,0.018282942520606072,-0.09783953555202238,7.254328619247669,0.16630041827412506,0.06483379758122407,0.11917291321780539,0.15084435388650272,-0.11720428365132088,0.016377948935946064,0.17329862644399455,0.010975415910828507,-0.07008972401053529,-0.051637812395754615,-0.11479940227838774,0.054486296854774637,-0.32735103753443456,-0.27179545331748534,-0.13311895475360122,-0.2716190044672185,0.17954316912805163,0.025224646893444797,0.06403594529289013,0.29001345433197523,-0.005268333778787142,-0.0222772986959608,0.012891350840691127,0.18163761101669837,0.08716780437402796,0.03513128728230749,-0.0831933161981282,0.16751792852571978,0.07884254655612585,-0.1687630773545514,-0.22947222110307436,-0.18241663211250628,-0.27562876958265914,-0.15484921491132103,0.05728709849807071,0.07085913479025951,-0.008186043681935902,0.18454798213060727,-0.020679390666498678,0.08860161884077425,0.34967588304779934,0.1397231174485523,0.044781577432803636,-0.013139452859680005,0.34278419367611207,0.24735273210619874,-0.4083725228982527,-0.3067411477549582,-0.2562274968793944,-0.4780697981865119,0.06582739883028885,0.06331396335550836,-0.2290592526270146,-0.06985969841644844,0.1016086980169837,0.05356043124341075,-0.36733273854087106,0.07552555227906534,-0.2734288398249583
ROI_009,0.9787526133924636,1.2199313681985688,0.24651461248676995,1.6356594330937733,1.3483589299848737,1.0111303534683531,0.7333703387156916,0.16630041827412506,7.254328619247669,1.967199869161246,0.7957137265957789,1.9730832354958268,1.0117127085806947,1.8721164648762614,1.2172233406900452,1.3651326823063874,1.2121503671761442,1.477186491062162,0.7813693910464248,1.0808204138309319,0.7216520332694437,0.6715222285190543,0.7829276644613647,0.24335842983025865,1.0617268867107441,1.8179071371664022,1.9491818533773657,1.0970685936251885,1.8192154790130095,1.387100207216654,1.7410382512577884,0.40266181892318226,1.2431923596086183,1.39131723291912,1.3492574941580442,0.44421296103493696,0.924386640183847,0.8174585822062114,0.6982436042998219,0.7143230588177478,0.50751964482161,0.5761678827773374,1.978034142571075,1.9038910942504967,0.7839307176549201,2.020247430658161,1.1658670697281304,1.8820462664365563,0.7523795030110919,1.1604381426862624,1.5247943768726766,1.6918830370514695,0.665271113740694,0.658920990191391,0.5276650954723834,0.5522087262003759,0.2914380331862066,0.2143701832455442,0.7390175604709145,1.0072021199012415,0.30826199666705617,0.05234942397753331,0.9582884534432793,1.0927647608460742,0.08766473787031481,0.384256943770786,-0.09547493162537496
ROI_010,1.0791241146055954,1.3200936128691596,0.40417653138923343,1.633161740035026,1.1807696731227633,1.1344824375994473,0.9656583505573827,0.06483379758122407,1.9671998691612431,7.254328619247669,0.7725474049063925,1.793019783693821,1.0061256427473761,1.7439213382140053,1.2310126640338834,1.4252214820031297,1.2107559750877097,1.552543854333939,0.7318862863100415,1.116505904506299,0.8755612607907497,0.8757335034614794,0.8411427452223441,0.43343780410894256,1.029222381373833,1.8472573149174012,1.9806368083504737,1.0446906488242644,1.8727183979945878,1.4414160312127937,1.7246788366798216,0.3260596632378262,1.4216020234922295,1.4131859671391078,1.5136551993387415,0.4469767993653958,0.7986467480075493,0.9563524096623616,0.8880127867482089,0.859048526706626,0.6751983449019341,0.7955229315086252,1.8569401120266025,2.0604705923572597,0.9383981468682828,1.6848191457581632,1.0461556704499615,1.6163323020312972,0.699365754362796,1.147466272181548,1.5282868659607958,1.7892956676838554,0.6041541055574571,0.5834809327646904,0.5651084118235049,0.6562134347031556,0.22354222964209544,0.23769832051348883,0.8262479047010564,0.8029542210678847,0.3659144218110756,-0.0472789323292874,0.7964409265505941,0.973213478793307,0.13605839286916177,0.21743006853045518,-0.18396434627264072
