,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
ROI_001,7.254328619247669,0.664036091124479,0.4904772410162913,0.5465933904184258,0.2962944904199297,0.6633123731280927,0.5986905473219483,-0.15084412345358622,0.3233846599948502,0.41325328312811915,0.6866637359946394,0.5160256217984046,0.5002774527939823,0.2776459014007858,0.31964008219574397,0.19867659753764758,0.20548991029607216,0.43266326079669803,0.14986008794158123,0.651068664658454,0.590552894378754,0.5858447283707101,0.4939177462726041,0.6759780007061518,-0.1010319197517656,0.2515066825106591,0.2945352418401663,0.6371327362612407,0.4927154899474588,0.3236054659382878,0.26613760154638766,0.46860596507713925,-0.005003357672841533,0.11214367355403951,0.27799803905811377,-0.049644507161995866,0.05413322597462475,0.324205514495228,0.5284378155823581,0.2588681777737886,0.6304322735091744,0.14248356235649257,0.28715476909751375,-0.07835041871461287,0.6834449163919586,0.33538687468542044,0.006876436947743493,0.1911451680013973,-0.2548412961842689,-0.0558946953520255,0.17202739818352356,0.26411608091620276,-0.4099154437984588,0.14651365135048952,0.32060901273271536,0.38572825772534,-0.05190488712980732,0.4538611367035584,0.05839223234503115,0.10153322767742747,0.05676782532757823,-0.417570407271719,-0.2170577705633451,0.34079855809992915,-0.04899420331753656,-0.14067918879849345,0.6522933538550575
ROI_002,0.664036091124479,7.254328619247669,0.41770716435272587,0.7898655066418511,0.7966048312904748,0.8167677288455859,0.5455433292312892,0.20083892827110558,1.0978438890970934,1.1592677622215264,0.45063596458558863,1.0273953162194671,0.7871060417096779,0.8331190698026247,0.49423497087813995,0.6030662880960159,0.6670397646283089,0.9620597282196697,0.13786938238995505,0.7752337231568556,0.718763984411152,0.3245456323328541,0.830809879899239,0.8580807446058104,0.4143919484504715,1.0679021543204845,1.1130434508911995,0.6079196273609021,1.2289654020570546,0.530154886369906,0.89656494407144,0.37244316278205786,0.6282470919474156,0.5314727185275866,0.8704637793529788,0.10772391082184254,0.4486384190437832,0.6956917468499701,0.8492288782374084,0.5624745144253326,0.7505842245449287,0.5921002074619806,0.9754030752296605,0.6503871331714541,0.7614903275966307,1.0216536451813512,0.08305836466631485,0.7191822001307194,0.11731696671101034,0.5018286158585592,0.52990558901942,0.8369992929053841,0.10120074160763166,0.6433912411167979,0.34138557116478996,0.49051973271089794,0.18230079595308044,0.518895351588161,0.2618464032870384,0.29857827693981687,0.24621107837519843,-0.046044193039425474,0.4151924896250502,0.6145381947232078,0.26599152807502635,0.5419584219631266,0.2953763867886655
ROI_003,0.49047724101629137,0.41770716435272587,7.254328619247669,0.41656691138156837,0.12527761311131339,0.6566070966591351,0.7263689803036092,0.0657638590911173,0.2702896246300721,0.24687815217129797,0.5926167916634036,0.3767611407161027,0.5509829569349433,-0.023573164398626868,0.3330530769555812,0.2522873421142846,0.18878944657406616,0.23553820666641645,0.30292243605997865,0.5522863517924441,0.5420156654479592,0.32885580738014836,0.6240906984859026,0.5342940581996258,0.4105725863432287,0.3238921843903356,0.308142689029245,0.26274281885181744,0.4433178466726222,0.5691374973415616,0.17877814943358447,0.07835379918704947,0.4951862836891268,0.38142520034830857,0.22564372869310764,-0.15813692714511746,0.17959858448621294,0.618699364335693,0.6482762249280858,0.8032984908205227,0.8796871430070576,0.41351913034784177,0.3969697348047049,0.029471380005993548,0.5382888294984035,0.42855765524857475,0.3914146489948692,0.06045533159894874,0.05247666110989199,0.5148589752801745,0.4355568181101231,0.1466035523708501,0.12684931197505683,0.3367200175889756,0.6066729608909165,0.23270733416867423,0.420743348572372,0.3777952395029702,-0.00838130244947483,0.33315694050389816,0.38953618003713975,0.06603465836669635,0.24428035828142278,0.21318333852826638,-0.08996414608398647,0.0616260658004398,0.24016124222469454
ROI_004,0.5465933904184258,0.7898655066418511,0.41656691138156837,7.254328619247669,1.2369666444541538,0.9134564699893067,0.8091806930065765,-0.15158895191754856,0.6770683546760098,0.5089871645690205,0.6956487340021719,1.2831521513686204,0.9935441438662052,0.8776058281383,0.6824721590449703,0.9922054584007217,1.1781676951427777,1.169659027280845,0.25577247200824604,1.0439469665652956,1.050344972305852,0.41376801589580164,0.842939734824257,1.029845902391326,0.039848043450249164,0.6756666632275018,0.6162968284862257,0.7485187977049108,1.220491023822651,0.654442698025952,1.098509424654361,0.6547540192404606,0.7544955584059048,1.0010190129805867,1.2129203454696302,-0.004100574325334288,0.2611223332170374,0.7939881521446516,0.648994343053295,0.43745542211503713,0.5955362930997201,0.3630636119427136,0.6962685341954036,0.19170985365936752,1.012064437383159,0.9367850097855064,0.34521723114013897,0.9119181493983242,0.11737807306152939,0.5394295676748767,0.8406412767983314,0.9698208685013663,-0.039457612319592925,0.6690017592873162,0.6877403735473977,0.5985376852717019,0.3164229635881842,0.7836351924941466,0.48044756017206747,0.5724520463926456,0.12224903323634677,-0.3005182546493423,0.30937808440280584,1.0569968739959588,-0.12889662031110616,0.3592572547349212,0.4421085436460996
ROI_005,0.2962944904199297,0.7966048312904748,0.12527761311131339,1.2369666444541543,7.254328619247669,0.5606300422866752,0.3920758531610752,-0.18026894064594934,0.8604882777778678,0.6344420773451909,0.47737319059437794,1.2327061849050474,0.6926770934922731,1.4676114760838304,0.5477829815988362,0.7823925792620449,1.2067404982645296,1.4463802200189864,0.0746548655915315,0.6633433791459242,0.7095583407684395,0.34311638631677455,0.5695134736038296,0.8130219360115604,0.0351129522809132,0.8800094378745817,0.8078094300689064,0.7927020535511949,1.126585088912197,0.33764661107481636,1.5841376023612073,0.7269640254102829,0.6735743243143238,0.8705718884049675,1.488143431219022,-0.004716872583692423,0.20518938816462648,0.4868040517804409,0.44102399317792434,0.12316052220995895,0.280918750483936,0.2794589566941968,0.7805956676255513,0.3795145699444323,0.791156544253124,1.038923262887653,0.15278247665152717,1.277407845207804,0.128479936994162,0.4383511232695716,0.8860000862899359,1.3865864340908616,-0.06808166066282342,0.6755712373376946,0.3812541975989744,0.5064009319523254,0.11294084484337512,0.5874462252162219,0.5249223394997302,0.3450486265126639,-0.12311167363603868,-0.3299777505564416,0.2382391978645666,1.3348998869349917,-0.15194214320979635,0.3915124327152863,0.39112138086954573
ROI_006,0.6633123731280927,0.8167677288455859,0.6566070966591351,0.9134564699893065,0.5606300422866752,7.254328619247669,0.9184119924392036,-0.039339625645344586,0.5481939137474652,0.5509227682557446,0.4262126711781581,0.676805933489245,0.700544407988125,0.3807763249604342,0.6283239332950546,0.6315800299059114,0.5549201574239095,0.6334660558973435,0.44070341708330857,0.9447991030326536,0.701951702345565,0.21156393678254745,0.9455642031934364,0.5903253316044668,0.3541121156507589,0.5195807997735234,0.5737396326258513,0.4889091023822097,0.8291331056131951,0.38152543197450484,0.5234059428676907,0.48510637474047463,0.5966135572602755,0.513490601672335,0.6087997994974421,-0.020933488771018437,0.4156673094390928,0.6048557756859291,0.617515289828535,0.5930169390983985,0.6421031504583185,0.5674912338328422,0.6326147015104081,0.25554095602303734,0.7558871527888816,0.6896651515761425,0.11712002147336517,0.3861804967249013,0.2795658488094283,0.5120842804897658,0.47660141392494054,0.43429815695978485,0.18805723486886577,0.5439074944135662,0.37208694691981964,0.24932268118866327,0.23779524268069985,0.2520387017221061,0.25226113702607283,0.23698663691778638,0.10350857771978242,-0.06734397579891468,0.3007339905637415,0.4121261778362455,0.06617403299961676,0.35831247803287014,0.13893960697864846
ROI_007,0.5986905473219483,0.5455433292312892,0.7263689803036092,0.8091806930065765,0.3920758531610753,0.9184119924392038,7.254328619247669,-0.013566015358440903,0.2821246146905533,0.30239147521171966,0.6887950671046912,0.6488755141126485,0.7265730947911252,0.18340287053650303,0.44290629648659496,0.532290112226488,0.4773322457221308,0.5429765103261629,0.23634201732595908,0.9709657644634953,0.9322161666616281,0.6651587990590673,0.7196479484577609,0.8622429238444526,0.11737512813001037,0.38057444297354726,0.38443799062680556,0.4106810129141661,0.6703902007573407,0.5733062123087256,0.4382946931662502,0.22414568184783856,0.4584146476228008,0.5176129227234446,0.5513417473581265,-0.04675000843760917,0.0706056365336277,0.8059542491423637,0.907371910831346,0.6060808939197652,0.9215016419031847,0.38565550138367705,0.3998673562811759,0.09976628267363219,0.7144515081183772,0.5130558209921343,0.252199426711849,0.30388831540292266,-0.08154532154498934,0.39396986082466773,0.4703701559694982,0.4616422950702791,-0.0734351803551523,0.3279828506983044,0.6464948804308361,0.5142508969682039,0.18697554882264783,0.4805529007407477,0.4272631377916294,0.48036447832470847,0.2597279268461474,-0.2625871469700297,0.1159261153362287,0.4815218247960711,-0.06497984188260471,0.062189343502103846,0.5398842933693438
ROI_008,-0.15084412345358628,0.20083892827110553,0.06576385909111732,-0.15158895191754856,-0.18026894064594934,-0.03933962564534458,-0.013566015358440903,7.254328619247669,0.2652122453922082,0.3118721496468293,-0.23291976725862396,0.02748731920292545,0.14034911668333608,-0.10662888726438124,-0.0041775542297463565,0.14739024714608687,0.010319463739699674,-0.006450321610499657,-0.006704606081544679,0.06881333727677819,0.04502807597699359,-0.21696875975482394,0.25394714044439715,-0.04093898669265542,0.781205059203642,0.2701737787145087,0.28865368597448865,-0.18071427855235975,0.10751891472708247,0.18209081420215087,-0.05477302456455469,-0.43794239313007916,0.3173999617840868,0.04505191024623679,0.01570702384967186,0.335403644580016,0.4320983954583268,0.2761780752795413,0.24919847423435537,0.4439541242574661,0.2184725204372532,0.550002707562444,0.27403602462795723,0.5346311312719094,-0.09616465311091658,0.12893492584087396,0.1132328417461331,-0.1217173090957555,0.16851575381768547,0.3036105772245922,-0.13635977199264848,-0.03232215942515492,0.4207893411341092,0.09047934871533166,-0.08147339513914507,0.06077439869297592,0.1884498766280847,-0.0439573351090058,-0.2674341764951585,0.1697858695861225,0.4986800236727814,0.4849447973698495,0.5235024332688627,-0.3492122715683475,0.6289127288607128,0.4793426940870656,-0.41881786870302934
ROI_009,0.3233846599948502,1.0978438890970936,0.2702896246300721,0.6770683546760098,0.8604882777778676,0.5481939137474652,0.2821246146905533,0.2652122453922082,7.254328619247669,1.5774037121123208,0.2598658415584374,0.9719060542852814,0.5435999609116676,0.9886142232460581,0.3443050196209045,0.5695427551329247,0.6497599599618032,0.9592634440510373,0.047054219533652256,0.531651946275733,0.5252016088903836,0.1941750592381332,0.6650497644972493,0.66882437751471,0.5330789261712534,1.598356257681729,1.5616647003624926,0.6114225908198847,1.088643963991198,0.3400166743998999,0.9956998952302935,0.42454431424483663,0.6994245395182008,0.53693958721353,0.9058896986032255,0.05354359864156421,0.5394276108564473,0.4983811002347622,0.6736445023556101,0.3454547857454568,0.47093976037517093,0.7272028763374704,1.3584299098921655,0.849999553421068,0.6343752141682396,1.187361923525654,-0.0167488592432059,0.6769180899722186,0.1400009641191725,0.4785611322283105,0.5149792073494229,0.8276143036321691,0.08517545528198099,0.4817132668874266,0.16972037355850728,0.38615004488906735,0.05248849430721149,0.41655568943039584,0.18820266231958124,0.15536052081165264,0.010961543493218486,-0.01935493366907922,0.392688700617878,0.528973395526791,0.2064028314667377,0.5475582940010157,0.14957203476774822
ROI_010,0.41325328312811915,1.159267762221526,0.24687815217129797,0.5089871645690205,0.634442077345191,0.5509227682557446,0.30239147521171966,0.3118721496468293,1.5774037121123208,7.254328619247669,0.16689117445585386,0.7819669202393965,0.46353717660767035,0.7254943139895124,0.3366095580883101,0.4992291871275559,0.5076807509576045,0.7763425229062196,0.07903749133464544,0.5436200172200479,0.4703425651028141,0.1942390532958127,0.6388225185861369,0.5561504778280778,0.5672395800308052,1.2935609231973715,1.4971809198978565,0.4754435877633222,0.8818829276480994,0.2405577047091888,0.7261368905897481,0.21907475254098221,0.4983755352970547,0.3451046252609299,0.6921107702635788,0.11918198053712527,0.5137010014345114,0.4005649310082237,0.6935577208026934,0.3637062346331756,0.5026422030740894,0.7721378101821469,1.0654720880593314,0.9811089368945816,0.5141186699506751,0.8692264520732266,-0.18644278308241335,0.480521729054184,0.13169500841152157,0.3299856832201339,0.29188852877965754,0.6405920583050251,0.08948826835868441,0.3226250595072979,0.005394748777888808,0.34602331554989474,-0.09578971441700636,0.2515315450274193,0.15393768615809317,0.05218771149915026,-0.0009057868475311403,0.008529222306446354,0.2829547003909129,0.3437214866192452,0.33793710234029933,0.49652259672448124,0.1520050313891826
