,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
ROI_001,7.254328619247669,0.511542247887177,0.3634377961914937,0.486575413396825,0.4622568269016041,0.4649738908328647,0.5688444495659447,0.21689741578416685,0.3294311784884801,0.4058537065469298,0.28749162782340865,0.2475404852571848,0.297410324681838,0.24884709269056005,0.22780648287425365,0.5735687911348001,0.2851294088461994,0.20740718015787354,0.2327225881217195,0.41074351226608513,0.13544884329345439,0.31539927563537407,0.39651582742039343,0.14951675488023364,0.45616654928402217,-0.02010439199512588,0.10662930796863308,0.1656188038151837,0.32607459727700494,0.2832071476146619,0.6145142354917222,0.5138344896438279,0.8152668005846506,0.3745899746620216,0.267610798695697,0.3203051278257453,0.5941380744133232,0.21189933387327933,0.27758596371845495,0.15186090741016822,0.41855147549888566,0.5007807439206755,0.2150182378820367,0.8147900843401248,0.7272351194764237,0.2757296229410898,0.22735194162622696,0.4734287719238389,0.6276958176782977,0.4289533785511838,0.5774260832644827,0.4183177987214263,0.30273314962536174,0.4252701868148079,0.4673638767089299,0.3282708463704204,0.1451578092189463,0.297085618434469,0.06267134139858142,0.12586218942153704,0.09241904285253945,0.08969827735005485,0.09666374696384408,0.14109062801807506,0.32539061763879623,0.1618932421281918,0.1627025776060034,0.0683725390697869,0.19988129743071031,0.21133200477554176,0.17746178677213587,-0.04162788262841437,0.12380624216865523,0.04025023294178778,-0.07426470042530983,-0.014650586338369713,0.28352787465578455,0.10833947393719014,0.5590307008563067,0.23946092985608364,-0.013890504100656852,0.15280822708198483,0.27019564760248604,0.07960465533559127,0.01727826854641648,0.009714570292835558,0.4555538136539362,0.2163678358690211,0.24455232190561943,0.06795584230911357,0.13278929905499534,0.18235471425392524,0.062156898316964256,0.2619429222183877,0.281302940342354,0.37505624212564215,0.19830276256764717,0.16777397217606377,0.5116717623833201,0.3589759002575785
ROI_002,0.511542247887177,7.254328619247669,1.215089530497549,1.7032453778327985,1.2250315860034229,1.0463883787026813,0.5924359727005912,0.9900329619839067,1.2173321245820805,1.1430646647388991,0.9918986703353148,1.0609845773374567,1.043508547094019,0.7795921453033304,0.8048602057404082,1.519175285189264,0.9180235153921213,0.899366117029832,0.8697435719238339,1.0611363413579142,0.7008791822064859,0.7933577291730947,0.7880449761447612,0.5380868773233027,0.8458544165217807,0.2928668778055562,0.29643707368370775,0.41330174084273275,0.9852988411376159,0.7897678820656002,0.506101347935678,0.3469921494955373,0.5080166355471379,1.0069268970813432,0.3181414424508861,0.23938337101812115,0.5730826904971138,0.20216804362032026,0.449463996504387,0.20090031076135487,0.35752548437377035,0.6307105374062218,0.23252710806798216,0.5281033031181012,0.37557122461039266,0.1832277593847641,0.0943536384383695,0.23257831786801153,0.4180443674093857,0.17616087378861836,0.3556973643737181,1.533231109090498,1.2395160345156968,1.5892821495987866,1.1272840577356866,1.089065498168496,1.042682273751774,1.3539864507765962,0.4978730633489089,0.7131539334362302,0.5917689353723776,0.7144848166797557,0.5900043468696013,0.7451334841683437,1.0567292624133966,0.693613788188866,0.3750767038460695,0.5997589264126684,0.9902520844750959,1.1077761010396254,0.8991845649488015,0.4453488643761263,0.5018279586532688,0.36637005752450874,0.41715654053676837,0.309648334707894,0.9186709023938721,0.5879047197569665,0.08006679036470439,0.04827868268109646,0.3072039618826467,0.34188020985223466,0.0910964515568383,0.22687077113688045,0.17639387107959928,0.13820387819263363,0.41405022283330617,0.4354981373879808,0.4531730018076299,0.03677580762750502,-0.02271675817777292,0.3327255306351502,0.3466509608430757,0.1924058661276107,0.5353532076052666,0.35237336752620907,0.1251020063377215,0.25431392075210923,0.4929381200019912,0.10477878910232097
ROI_003,0.36343779619149374,1.215089530497549,7.254328619247669,1.0718734156768766,1.0824896087229323,1.1073314287414053,0.6264618155928553,1.3030254379331079,1.3063489448639813,1.2020241481132468,1.2776373955957723,1.1671526866435977,1.243531041601896,1.1330918611601017,1.1174890064174785,1.1771332873524685,0.9577830759577199,1.2406021931768312,1.0813781428176892,1.1448844299932448,1.0639320265855645,0.7869358757913333,0.9828175912174377,0.6306539295632979,0.8553019833648846,0.47672568609018295,0.44810462177024274,0.5536016468594418,0.9856348819485325,0.8788141994985188,0.19523878113704451,0.3870735906881507,0.2981692359954288,0.9530359238505854,0.40575455871860805,0.25094172647145774,0.3654030023125048,0.35797414335870514,0.48104551133396084,0.31833939584566157,0.3451572094558012,0.42827832661160237,0.2963293350581982,0.3536807958083968,0.24812985610194374,0.26592348508520336,0.17178481095063125,0.2905551135890758,0.4407660251629019,0.20286345383012783,0.24758538198867358,1.1246965674668927,1.1791261448834127,1.0889613990615885,0.9143480970793519,1.2371094842485328,1.2642416031769699,1.32156264928258,0.7151759673508494,0.9713558712341231,0.7781738721876099,0.9672528137484526,0.852086350544316,1.0448033357152244,1.236360993374602,0.9847581871051219,0.5880423447190138,0.8888517961641004,0.958338970974204,1.109305831289644,1.1572984965039617,0.602304022743914,0.7099683931230178,0.5438961277272315,0.6131445215142095,0.4917640284231845,1.1068272149042422,0.7243970467526251,-0.08392881459646086,0.2079293607970155,0.42103147736166086,0.33895069975966474,0.1277497336394597,0.31589807522951713,0.3091257347247862,0.2817899291513418,0.3116698974527874,0.44792998296608727,0.5153243293619734,0.07827039535016118,0.10652215277587607,0.475073985728651,0.46009329265840654,0.2161371827513701,0.3789034947030102,0.3856931743016275,0.22672503127972518,0.4246252618034185,0.5400957767636714,0.13471532336619044
ROI_004,0.4865754133968249,1.7032453778327994,1.0718734156768766,7.254328619247669,1.3733571957758728,1.0761370969842123,0.5005114820623205,0.8578506821418201,1.1623387145811932,0.8878942918879066,0.8671491800576964,0.8327554977422666,0.829651027798949,0.6635076613159256,0.6613339161878398,1.1822206870872458,0.8449038539502816,0.7347495450205849,0.8481037955406657,0.8737113809714036,0.5399109093079378,0.7264019283411798,0.6069345916765634,0.38307871779196534,0.651571845108713,0.13708273255443895,0.11504439633782297,0.2279310897624003,0.7641338511138069,0.5750090046388349,0.588223960550947,0.2214240019511567,0.4111224773063327,0.8759896926273837,0.1460570728990601,0.16522127473393383,0.5399056848024846,0.06422684825039607,0.35771768492117106,0.07028127413321078,0.2419643950381807,0.5213735448699547,0.07834204042707808,0.5085165734951181,0.25005672591095185,0.04985699371862287,-0.030498930077121792,0.12018778471301161,0.43562615501112134,0.10870224761338453,0.38102454343755354,1.498897622945628,1.029432463615111,2.1259919554746363,1.4699251430936264,1.0542748201007854,0.9502571481346147,1.4038656371051932,0.31031321735917106,0.5452203617295541,0.38631950873891463,0.5361388981541584,0.405561004123262,0.6228110292770196,0.8862392604587058,0.5620931383291335,0.25988085191427335,0.4561926791710712,0.832224740371968,1.0018077988015015,0.7188387117066289,0.2676239231704421,0.32183501690497035,0.1909236131647289,0.2255776185595343,0.1356303456479853,0.772203039289807,0.3768267636196345,0.07910401251123098,-0.07439539168330174,0.16038433675398944,0.27585070593569466,-0.07987577649710056,0.028665754331274693,-0.011552035049685608,-0.01120139361620665,0.39325043535760507,0.25166606147197096,0.3144071024199141,-0.053802377419647246,-0.14382646144606298,0.19866732812933308,0.17174646621147038,0.09837377789348359,0.3853312612143037,0.20500375955945155,-0.01639353896201992,0.09612231478516753,0.4801523682645663,0.05915837411598387
ROI_005,0.4622568269016041,1.225031586003423,1.0824896087229323,1.3733571957758728,7.254328619247669,1.4606415234168975,0.9125278451143198,1.1518462058198602,1.3870022805978441,0.9637239583815904,0.9335950714206097,0.8294310762602611,0.9241280329807863,0.9951620595712801,1.000225899343484,1.202570856022108,0.7756573520377693,0.9245228525877867,0.8906981664798089,1.2015680345418291,0.7390924579084501,0.770687450877909,0.7933874438631914,0.5173799162638347,0.6044243576907831,0.301183234751406,0.3930048506473098,0.4934397690839224,0.8038398365610832,0.8137008468532265,0.3001600652338473,0.42442960773534605,0.47996420015027774,0.857238583367123,0.40652376952869873,0.3892353948240343,0.4330542956859146,0.3938941623797772,0.7124770903298705,0.4576365396003662,0.5943452221820912,0.5786029246617057,0.37566277668734926,0.5624731133538032,0.41662441276607126,0.4238242628309871,0.3309071646123412,0.45333952928525356,0.6731603455034479,0.4265323884920687,0.2312172348852999,0.989947228421747,0.9748946800642699,1.4414566447920603,1.3315707800649108,1.2218612866113265,1.0587808201714304,1.3349375110705346,0.5476680325919895,0.7846042896900026,0.5730238309547595,0.730878834453404,0.680315144523923,0.9797290334355818,1.023322325068068,0.9247271777916328,0.5743173712613514,0.7278037754470105,0.766508970222459,0.7948924256387407,0.8679030737704946,0.47238887938140217,0.5722960280607611,0.46534711030975257,0.38050327247030485,0.34003142739490316,0.8878237125054509,0.471805366486035,0.004275033087358537,0.16508124047159178,0.32707302762449586,0.3979025374674222,0.2018063396941009,0.2854716082176928,0.25748925676724044,0.34457215502585337,0.27680561398842646,0.4367798656944496,0.47050150066684354,0.21508461279468238,0.15155807382907555,0.4599196941342852,0.47834347647061193,0.23670621034865505,0.47769901609580934,0.4602303615534953,0.3535493502374266,0.4276786601740034,0.7698122254544167,0.319214764399685
ROI_006,0.4649738908328648,1.046388378702681,1.1073314287414058,1.0761370969842123,1.4606415234168975,7.254328619247669,0.9837002577174883,1.1674719292476983,1.6616058821597737,0.9071533992366969,0.978017120750132,0.7780213124314567,0.9478434532334682,1.07175941380118,1.0975468452308932,1.0416582487669315,0.6646124679009181,0.9545125974246779,0.8700772109257319,1.1894109166777675,0.7697938019703575,0.6068442640978412,0.7813732104788045,0.3794219836001839,0.5423723243568885,0.2659533459906436,0.3668554672674811,0.4648751736244102,0.7519469524047413,0.7413038891552115,0.2208330327807636,0.3655624331328199,0.45626376629943644,0.7662895340445508,0.3645554108579453,0.4219332751737162,0.33912213909527317,0.3861042237158322,0.6571151968383843,0.4638412614389693,0.5637878893306755,0.5040039291231684,0.33142959795124793,0.4706722951489781,0.3707414233759006,0.3996348017507357,0.29366656491852833,0.48784722044828466,0.8162089370618713,0.45983547499952254,0.19951147966731272,0.8751140581321404,0.7881378615091612,1.1084339479644185,1.1878891903729492,1.5998410627913104,1.0141952371145395,1.361508397537184,0.5708650211409585,0.8287238598909002,0.5667965620590614,0.7962138280076984,0.6914713361904148,1.051810605092359,0.9491992936805962,1.0209413063891943,0.6037457064608345,0.7180960167618811,0.6484411399318771,0.722669823669849,0.8342332913214386,0.4437502465784616,0.5702932112324554,0.44909785892382525,0.3563290065490546,0.30498429727901893,0.8281903853892728,0.428615804439099,-0.07241512984011365,0.1306534116873049,0.22128517160379893,0.34858551156708484,0.19405319844228774,0.3078785745640777,0.24562909031377303,0.32369663405939797,0.22619905517075073,0.39747972637725126,0.5015935376173444,0.14443541092062892,0.16453727208889038,0.47383833576231854,0.4311431998403353,0.10990052647273375,0.365232805326462,0.4482379077313992,0.3634165370624951,0.4814733982508812,0.978322609402469,0.31126107700857075
ROI_007,0.5688444495659448,0.5924359727005912,0.6264618155928553,0.5005114820623205,0.9125278451143198,0.983700257717488,7.254328619247669,0.795006454741389,0.8096016085942961,0.6561334666732357,0.6541156129933072,0.5294037202619974,0.6718362313283212,0.8768988969960341,0.8906498146018065,0.8414678245506908,0.40413512086015535,0.7058493320053504,0.4920139575190211,1.0299936726469014,0.6367122490450963,0.5555872245076376,0.8358609590436088,0.4604848698106812,0.47595004571813704,0.42679238905184413,0.6963742593182483,0.7094803518811306,0.5885419579411921,0.8267713561067584,0.03953483669209445,0.7080575397164395,0.7495700147196951,0.5394521423136684,0.7775308133918092,0.7208413503810157,0.3028344153869977,0.8438293202924748,1.066503243721983,1.0223182544281368,1.2775803031179926,0.7038165718728272,0.8669672993866991,0.6307631942692197,0.7706206954548181,1.0137117289757038,0.9508729462742211,1.1822883053362199,1.0370052685480071,1.0574268767719595,0.08396783824729134,0.3497056302199114,0.5159450068036,0.5143496408037113,0.5347381646143099,0.7265218158574,0.5397036382775037,0.5830064594388611,0.5884169132032702,0.6712657204688449,0.5655949815199229,0.6231509925669406,0.6931301059405247,0.8055222412242496,0.6277712158272589,0.8688411338124559,0.8325064372101681,0.6308539100789565,0.34208789103242204,0.2844020617799407,0.6186021319024275,0.4700312747566301,0.6617155019011662,0.6375984187877725,0.37963928494952004,0.4241922281148091,0.604071003099599,0.4424970566130796,-0.0053564762987869195,0.41697260377256345,0.3091215337159753,0.4252948476104769,0.6194637634700777,0.6415406301391822,0.5057580437781941,0.694224553372923,0.15022389811408962,0.5846704975860101,0.60365960101493,0.5051289289998094,0.5019195877187755,0.5943856139256714,0.6926891102414307,0.30450784662025565,0.4580867752080283,0.7810909774508644,0.9030378720675405,0.7851575243052393,1.0681012803235719,0.7410036640210702
ROI_008,0.21689741578416685,0.9900329619839067,1.3030254379331074,0.8578506821418198,1.1518462058198602,1.1674719292476978,0.795006454741389,7.254328619247669,1.4702797447119036,1.3211497427165344,1.286775364261472,1.216965583498935,1.2832758069320285,1.580676837869312,1.4962382256057847,1.1244049446350444,0.8680990557072819,1.6661982229407024,1.056092374845706,1.2442551445283898,1.3535382507175264,0.7428432153600838,1.025883185312626,0.7861837424314461,0.7816677277621812,0.7319842338768352,0.7285980724556378,0.8437583952762487,1.0413465548471788,1.1062229807510688,-0.026505875918573167,0.4839160093533861,0.30789912799113894,0.8777858499663933,0.6467875558945774,0.33463153436222043,0.14678333530889906,0.5876538477915341,0.7989585745516274,0.612239339374242,0.49199743958969505,0.4766049925037291,0.5382071706648761,0.24828929029629795,0.3093141506962716,0.5031868106784235,0.37729961753480223,0.4395045071084364,0.4140315595935449,0.26215269236643673,0.017545747664443456,0.8052705803018131,1.1123204023570203,0.8912727612090673,0.7112232141214805,1.2895150815690923,1.5985030121849615,1.2684004215305382,1.0280096569618968,1.2664538122678044,1.0681670180947878,1.19391565798225,1.1968934222578715,1.5332864304253917,1.2517241049746974,1.4634893707251437,0.7554880324990007,1.2235956577978664,0.8885724922791028,0.8604177677514699,1.309088333358596,0.830187113437503,0.9675602015375301,0.7936351683705952,0.853801531820151,0.722261860221608,1.016952004167093,0.8391051312149448,-0.24618672199370414,0.29956033115901387,0.5428762484498985,0.33030839432577874,0.3294179276796821,0.5861792221225469,0.5892826862216044,0.5789376839454998,0.07944243934109993,0.604553820641337,0.5428111188784449,0.16123068698406856,0.2908085056900053,0.6599985795385043,0.7488816098861959,0.2581255396171942,0.4069675912328897,0.5465514400024267,0.4812421536558746,0.6815821499923077,0.5565568215578263,0.16279784684780035
ROI_009,0.3294311784884801,1.2173321245820807,1.3063489448639813,1.162338714581193,1.3870022805978437,1.6616058821597737,0.8096016085942963,1.4702797447119036,7.254328619247669,1.1052725873800573,1.175852130140414,1.0062238348699957,1.1620401148981645,1.2280135971856536,1.2700624186398681,1.1846643849276854,0.8035687332368463,1.2041820058705017,1.0093378108936544,1.3157708817867935,0.9599028036572443,0.6932208623512648,0.8629344328971357,0.5059185214480999,0.6330165771071593,0.4022843823910809,0.45490812248579404,0.5561141142859569,0.916458435410492,0.8685973001095957,0.1637901277577686,0.33081862706760357,0.3787918336030046,0.9385278126367879,0.4082552448837996,0.4153026949530531,0.31807769714522405,0.3726219509709896,0.6405179916179591,0.4367258703876714,0.48643962990888134,0.494889379714032,0.33986934708306804,0.37166180500562146,0.3040939767381892,0.35158846056534027,0.24917282324220436,0.3865393931727638,0.5961307812201027,0.3183071056496606,0.14783989151706298,1.0237253187562836,1.040547909196904,1.2225508741773101,1.0916322054003582,1.740277403825463,1.347267748576235,1.788384883260921,0.7277818883809537,1.0015268643620083,0.7417450107586573,1.003686789219545,0.8483628417371359,1.2277999441545244,1.1544533143392648,1.1659277850345964,0.6253455642098107,0.8794671585257415,0.8886882204317534,0.9360417575583901,1.0790597411957499,0.5899067029361924,0.7015232173805714,0.5462809621688645,0.5294535528516366,0.4366277974691263,0.9771344483480593,0.5995385531186178,-0.1749264374689553,0.11233271386070261,0.35922415135197144,0.41868222646590786,0.1919198666357825,0.37415491186332256,0.33989544710818936,0.37385954991209225,0.2104710392328938,0.4866267831368396,0.5786106507799611,0.1386844395235528,0.15184972783495176,0.4907158009563506,0.5151563911135573,0.13817141764657628,0.42372642379513337,0.4527627889664146,0.3323992881652014,0.5168403355943546,0.7565712519637963,0.21125444744167318
ROI_010,0.4058537065469298,1.1430646647388991,1.2020241481132468,0.8878942918879064,0.9637239583815904,0.9071533992366969,0.6561334666732357,1.3211497427165344,1.1052725873800568,7.254328619247669,1.2900947174166053,1.6066791058662158,1.305256546133804,1.1576267866762926,1.157580498981302,1.3796152443666256,1.0716756187904153,1.3114080418104515,1.0034093648311002,1.1478628115924563,1.1390509931410473,0.8589316025813755,1.0837408590885729,0.9639167990299377,1.2084260848464943,0.7067085496060594,0.6535259372925716,0.8417145542013411,1.255491334435527,1.147641207696642,0.20506481962548517,0.5577664535369264,0.45778327939639374,1.0520453856924048,0.6629084761236078,0.29273088409196074,0.3622744851350344,0.4501475976174229,0.6238251587691985,0.4494649626062393,0.44576487195137354,0.5716418748281942,0.4650699549188308,0.38277258221779653,0.4332644400181376,0.4057067775790396,0.29156175979193255,0.38261098836226093,0.3277091155497508,0.18895993217769802,0.20049754376805726,0.933238344629469,1.1902487188034778,0.8621875168104122,0.6708168815781127,1.0062011741047225,1.1750129953571977,1.053671748231346,0.9764333004795912,1.0916283048910798,1.0717826558704546,0.9729918116395918,1.0198954127234843,1.045078866866453,1.2799063913874338,1.061497221682695,0.6143212647650843,0.9735285578962989,1.0606082960619707,0.951644564447349,1.1781947945901092,0.7613358707551776,0.892039255289074,0.6868315187224172,0.8308237318545622,0.7232980663933427,1.127772874669135,1.003353422843569,-0.019642883912556856,0.3326946214995027,0.6164493604740766,0.3712074150003755,0.35369881683321575,0.5454413438513476,0.5524995748941366,0.46655392670638,0.2813089809531671,0.7256564260454329,0.5781668661680877,0.12452771011314992,0.2547571507197999,0.6371600742060636,0.6608707251896758,0.3500295117504913,0.5519261559416284,0.5788082955108829,0.39431230378042054,0.5844150593437832,0.42969373905108116,0.11129376675372747
