,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
ROI_001,7.254328619247669,0.2056675073491663,0.3447264557921943,0.25900724366586436,0.4123428520155008,0.6321793823714352,0.5235655388641922,0.34343961921041744,0.37189959581459064,0.5307053643999546,0.3934835531050478,0.2680789804870262,0.18774291601620288,0.3852922678844159,0.24991458913736195,0.3624731937175284,0.2898460454940675,0.30729164385823354,0.5012083717618513,0.11301340174982027,0.15331634588991994,0.42805583731495406,0.302142613766014,0.42201272112811444,0.48239162674320274,0.23324504260751183,0.28238343219232287,0.44401239233321566,0.17652998589051375,0.25422277878559124,0.3857277144143528,0.6938674970296955,0.4557333324987255,0.43085144021429034,0.5623597571051764,0.23885418297721903,0.45043242356115154,0.4170858568497642,0.4836817511726027,0.4523906250763646,0.4556232601360432,0.4012543753630522,0.3353120577551793,0.49426376560943247,0.7394239416740291,0.538521753767155,0.4428719234091206,0.6007978424973018,0.47358332134761966,0.40709358684386704,0.6253798139369106,0.4496717850586873,0.12154232476256285,0.23653467208441964,0.4761381845097573,0.6138937650333446,0.4005587139578019,0.4104787104510389,0.2546312894664388,0.20649379027868942,0.09937857606929806,-0.1497945107516393,0.09274967501430288,0.2013986396389237,0.13980864830109202,0.3080282686939146,0.20542876236369073,0.03262412880984746,0.057382443398212496,0.06899696568592702,0.0562711900702299,-0.08229878330469959,0.27617043565432153,0.03208004915574444,-0.03874376567388645,0.1340840839987398,0.22961965575078627,0.139015973072486,0.40754816033454333,0.5392032073734242,0.04462278187533918,0.004417556506200013,0.3889504982083957,-0.14053981127965437,0.1768849374843257,0.27010967574147693,0.49607506606865054,0.37673399062484286,0.08383468908560521,0.1030120029560424,0.3723537724541158,0.5934132016357578,0.04188311916763001,0.3043581713302295,-0.10643991877782671,0.2885102752404546,0.4326378679832648,0.23739817111226513,0.4223591852005774,0.2918277272145967
ROI_002,0.20566750734916628,7.254328619247669,1.3677845887010693,1.6075947045062038,1.0937688329347925,0.6422528321707556,0.5524377915197826,1.4822205352598177,1.0320698707699971,0.8694926593176854,0.9878405210046055,1.3275331622491087,1.2890799151159051,0.98939478152358,1.169631721317491,1.4006157594863875,1.0463623994240752,1.3779736571807806,0.8926965706045157,1.2575798504713671,1.0568600441564986,0.9245092431340106,0.9414599541560233,1.2562267180603197,0.7745256324713236,1.1742008056311506,1.3090171286934034,0.8989960463320252,1.225884369709414,1.3410992800593522,-0.15226127788850388,0.21561224458112097,0.25766151707243584,1.0612150446466906,0.8349923913306299,0.06001589349977744,0.32885334197616956,0.3624212275746043,0.41807844998689936,0.32134974476222766,0.15604548640479612,0.6618118982728556,0.6596579992952423,0.3056319844830131,0.2889858227639626,0.3670152457101991,0.27171629776434103,0.23555494318547673,0.04077684455537265,0.06501959406977677,0.06693544278200939,1.0983777053603705,1.4446712975058311,1.2384107376421183,0.8634063847197713,0.8209516834681393,1.3052772727523616,1.1145525209769558,1.0545951897424939,1.0455575765756198,1.2470183367325836,0.9365074032230882,1.301738450009724,1.4035641855231684,1.069703923838429,1.1964198255565563,0.103594231766491,1.0234473278525775,0.7239511902965843,0.7483314457159027,1.2353306191817786,0.8779805095909536,0.7886172413015703,0.670430873384199,1.188196718080067,0.9761452543226488,0.9040000569851936,1.2295094575506174,-0.19205075834784166,-0.08513956634007326,0.20123215471734132,-0.45086666537138426,-0.13392689606816224,0.5319896165604417,0.7185372062876509,0.14185547328444292,0.191219065919083,0.5758468829514097,0.15062480157960476,-0.065351951875851,-0.351461217285355,-0.007880794803735417,0.7651673708649519,0.2136955520467177,0.6227210658862387,0.08699507839568718,0.12583054948775088,-0.0227915533888234,-0.014678879527085343,-0.030592793913138204
ROI_003,0.3447264557921943,1.367784588701069,7.254328619247669,1.1669164684619333,0.9120825170728035,0.6831413152743745,0.5998233516237539,1.1840372759154905,0.9713493453297648,0.8188711667569512,0.8705706046547762,1.0370559939502548,1.0612251707440445,1.0756529446808398,1.0403107073190754,1.2460227810384485,0.8983351606245911,1.2726854878335636,0.9473087074630492,1.180980058901446,0.9762852884408654,0.8377186127659573,1.0167592283116047,1.0888623589305233,0.7623233927611737,1.0045032652721886,1.195889783319582,0.9308249326254353,1.100693930989498,1.1646551527249993,-0.12854284235809688,0.3386374723958033,0.2522231030232226,1.0830256373369611,0.8466677453264886,0.16728724366465936,0.3861121003873305,0.4928959399300062,0.4037708992375918,0.35336364160689243,0.22886921832517523,0.60599320921563,0.6357538260004771,0.36773835037269836,0.34090518698553063,0.42706632700117764,0.31947526924934,0.3400828534908002,0.15758363860601726,0.19236611542552892,0.1951662568795421,1.0325809710835976,1.133295556823942,0.95629832272453,0.7956978926218582,0.8514641318932831,1.096566189310703,1.0379559826228824,1.033712544189944,0.9890747522215886,1.0508430352751617,0.8003548022653788,1.071982575300699,1.24688573616578,1.0200509769034591,1.0472061449229053,0.2525743850472209,0.9465701543881626,0.7026209548822089,0.7437467743542292,1.063165895241881,0.8174452798908045,0.8327240670036178,0.6924852022595457,0.9741874253147126,0.909312422059106,0.903969973633911,1.0986504201698903,-0.10443266231352198,0.056689101455936676,0.2449306056685101,-0.2978208385518763,-0.017213284007259556,0.49459317718122037,0.7428019359753539,0.25652968779361274,0.27363847766125615,0.610117279529744,0.25910753943268017,0.026264931846810707,-0.2874041327692225,0.06917055272627953,0.7228737670636428,0.15221302280016283,0.5672875627799815,0.1836695330191514,0.20408548397829157,0.1280441782165082,0.07797641468149062,0.10131411731267018
ROI_004,0.25900724366586436,1.6075947045062038,1.166916468461933,7.254328619247669,1.4908851112136228,0.7057769392997681,0.5147558358015099,1.3342185159862756,0.9377714101717198,0.9489063559442495,0.869105667976378,1.144232495401695,0.9091218688882278,0.7493276784488652,0.8938628439237039,1.3612073079106601,0.9045592985820582,1.0387631581025023,0.7544029356359515,0.9297326879168601,0.8084804845004648,1.0062958207184955,0.7313943167882317,1.1937889518136668,0.7222664062202894,1.0014547589725642,1.0627844883986228,0.8447832025439593,0.970214018120835,1.1203199615424413,0.021174538958744233,0.20813861302877237,0.3053950462107549,0.8690546015863593,0.8848266935578396,-0.06811909134827636,0.2860874658429616,0.23008236043361663,0.44433387419824916,0.20356659462295923,0.09719748882377742,0.6985243017022559,0.635011517386119,0.4126683193044547,0.3728204456584356,0.42888043336794673,0.24017454286328457,0.2495106149924867,0.03203552204602534,0.028266103201929578,0.11501379014988522,1.1607210035403983,1.132194219765809,1.6808107618434354,1.1877407573708156,0.8363438477516183,1.4984105033670967,1.2172239881906162,0.9266874227069112,0.9425907328221651,0.9923968681899616,0.6030649092132812,0.9503333788427437,1.235631270774945,0.7994649635462767,1.011756169086368,-0.03237271638121059,0.6966268536560403,0.554884321319126,0.5114065510086213,0.9245386179281685,0.6551403052254043,0.6664526301813903,0.4854407768339955,0.8749033150724128,0.8296946800624048,0.7123690301231193,0.987690063413596,-0.1483669265861289,-0.024791967798751077,0.007183184625196252,-0.600390307432466,-0.15563840882022303,0.35208178025884596,0.5734562435799112,0.04509247992239091,0.1538439372839113,0.5123034808671981,-0.031859439783421935,-0.19059224502038205,-0.25795275054940087,0.11592951084286762,0.5840325595228772,0.1823928879453182,0.4250906073200377,0.09624219103937903,0.12542066302480773,-0.1037057925683184,-0.04683862722097819,-0.10369287476123762
ROI_005,0.4123428520155008,1.0937688329347925,0.9120825170728035,1.4908851112136228,7.254328619247669,1.0102249522814548,0.7212771599058373,1.1936497318001045,0.9130976155761257,0.9777779858348432,0.8756225935925233,0.9798597554284447,0.6786785537825482,0.6579239165143999,0.7595657965780102,1.1460522270353903,0.8003849429965441,0.8222734759680982,0.6521522544821994,0.7040489346520369,0.6092491934535958,1.0643363154441174,0.5772038237954296,1.0709738587860522,0.7625612163072749,0.8757287146643518,0.8206284594415308,0.7243243236082332,0.7246934210720614,0.8708170088453827,0.25074567011987636,0.35083573980307786,0.4014917697010157,0.731892793723544,0.9187757102494674,-0.016532403148374772,0.3206911190966804,0.2519639559126139,0.5514526475594953,0.3653422682918445,0.22676086810263268,0.8103215500564694,0.707430594932511,0.5349835022607445,0.6034674006663099,0.5483710731184335,0.37515598831623975,0.4114299447932381,0.22649196964666465,0.18448382384858955,0.19778111644951935,0.9291005494782171,0.7049390980837388,1.2229552586139802,1.4801445117600984,0.9725768022558002,1.1790143128717678,1.178383408001636,0.706382987437003,0.7047170797089596,0.6888070854113602,0.3664770854416286,0.6000331915033691,0.8255250571748058,0.5803557912052775,0.8624685690406766,-0.1040561627044291,0.4625203585676076,0.3290239853030698,0.30927343441465505,0.6493969088616692,0.4650536040568259,0.4212015414064969,0.2774634461238027,0.6024466840044286,0.5930857098906328,0.5485242703800095,0.6767023402880815,-0.12032571236287795,0.04243668935411546,-0.09700937503908721,-0.6558410672689774,-0.1641418926412827,0.24872396648051362,0.3418724339695469,0.04479500555204566,0.19967201669652418,0.4802432491642024,-0.09485519115996915,-0.21171391876082368,-0.18943171944668147,0.17776517514172074,0.42242917901165844,0.21062822791580496,0.3428338364055224,0.1323014645667334,0.20965602549331916,-0.1776098588641159,0.11112325225010651,0.030006907955737315
ROI_006,0.6321793823714352,0.6422528321707556,0.6831413152743745,0.7057769392997681,1.0102249522814548,7.254328619247669,1.3126603153347323,0.9758444965544721,1.0436909599681643,0.7823689883551332,0.7943357008217203,0.6427698353727942,0.5108694796203309,0.7176475945333863,0.6555339462732541,0.843493445028975,0.5968652362235728,0.723766851300287,0.6119476705610493,0.5821980192039621,0.5352302860915743,0.901476580494037,0.5898556231312477,0.8070267924973087,0.8245684400227443,0.7041561854691221,0.7591529136601644,0.7639200050596289,0.582252914221985,0.717708647500419,0.3518253352438268,0.6269129595134726,0.7108491323829493,0.6650823909744823,1.0464361371745037,0.37165173076769836,0.5258712068185609,0.7129336526896425,0.9578389787737143,0.8700877680499156,0.7698912175503068,1.0239001113247965,0.9687816682591944,0.8880718917511101,0.9402316501893646,0.921124706771281,0.9106484683832986,0.8811676779113337,0.8101500187053715,0.6169712375751204,0.30622439422993497,0.5312210641460716,0.30749499816005077,0.5317641393540358,1.0919841002224402,1.135183016260422,0.6300600095492782,0.9652497374625026,0.41527298515872807,0.32814192960312916,0.2868255155478363,0.17474178826733974,0.3032169068756825,0.4815483062036216,0.35103087927039356,0.7056683738181192,0.11508445203092685,0.196305259727745,0.10705226056382484,0.12268079500165087,0.4227533280411187,0.24585657815945672,0.2872958793249234,0.19427662202757104,0.2645112442762422,0.21778543991269397,0.39088266835645963,0.4280604445977369,-0.02384501761282349,0.12320362256120275,-0.06733539689518067,-0.22685299230383826,0.019842933342114743,0.1473918194774201,0.2713636475183349,0.2999544890913119,0.4384958553828955,0.678018362103842,0.1595001193406807,0.05097436437715256,-0.07309917172934957,0.1781899685317084,0.30761276122454817,0.00796651898402113,0.20380579020291692,0.4495647245905171,0.5433754390715465,0.09894567800642409,0.527676758954815,0.358293004473337
ROI_007,0.5235655388641922,0.5524377915197826,0.5998233516237539,0.5147558358015099,0.7212771599058373,1.3126603153347318,7.254328619247669,0.8638632637761532,0.9672810197983851,0.5701888746472562,0.7960067037556663,0.5212779923735802,0.46812727899491274,0.7325551032279803,0.6195429467338738,0.6171945291777639,0.4095510945971684,0.6390529903001582,0.5378798781533635,0.5986733646565906,0.4655746196774389,0.6352122202294811,0.6114881407909304,0.5832347150941531,0.590931595331465,0.6799738289059056,0.7332270184941465,0.5684903613159709,0.5138585373810081,0.6737898879136386,0.1663191909129209,0.567037798414562,0.5745031411317026,0.4731923490194237,0.6648087981860762,0.5026904644911767,0.4956252186058635,0.9927566428465091,0.9701503849651051,1.2610901966384505,0.9449481857043641,1.1899241144080253,1.1226093700938975,0.9128240127073837,0.7708750334560959,1.0315447609897122,1.0169952397202118,0.9464630644232009,0.9421567973350747,0.9116438413618493,0.1643207120583667,0.435008349231899,0.23812220168613835,0.40277788701829265,0.7347436797055396,0.9581468559640597,0.49438495784959363,0.8976891856743613,0.30863427543082483,0.200623777227484,0.1796791497690203,0.22364012180402024,0.24171293930968954,0.4249480916659244,0.30344762279286114,0.6170400165684139,0.2419808181634085,0.211955016279083,-0.014308582497396326,0.1316986259304779,0.3885715343205133,0.31443484287347523,0.21926930248137852,0.32915161451307245,0.24385134177187312,0.1390882729522,0.3072935890474109,0.38132278462936153,-0.1661815824374471,0.004144263209943751,-0.13485459600455857,-0.1860884226499753,-0.11738678013054198,0.18906066304602606,0.16259123590957558,0.23074095464089997,0.386951498100411,0.5839913189170696,0.2599311338680033,0.2589982370573717,-0.15791115788830076,-0.00585451215939053,0.4446421239250529,-0.06431870773509929,0.2592077865644682,0.48650382310852697,0.575953276094965,0.09091094459784486,0.6548673173120322,0.6273828332551666
ROI_008,0.3434396192104174,1.4822205352598177,1.1840372759154905,1.3342185159862756,1.193649731800104,0.9758444965544721,0.8638632637761532,7.254328619247669,1.295678030568337,1.0845400130192115,1.2360198524973636,1.388637724464551,1.2211509433900527,1.15131282498999,1.1734265001867954,1.438277709756823,1.0803358728209664,1.4992625908004675,1.01466529435344,1.0754189103356195,1.1854807329061459,1.079348070690953,0.9457341142237973,1.4661220722126618,1.0142812893886826,1.2593646577519488,1.4082545318836186,0.9709709380559255,1.196818185335179,1.264017760267346,0.03516583761063688,0.42375455425132846,0.4369951174546075,1.0197001693324637,1.095264987463688,0.17451142144667012,0.4098879555393869,0.565103908056776,0.6661974044999678,0.543771668689227,0.3387649519863048,0.9305221809897628,0.8603442046473075,0.4963327038352269,0.5519343679313751,0.5375783156744711,0.4692173287977912,0.41668675011804807,0.255262470214195,0.20033034425239507,0.09656789979428554,0.8728201528708186,0.9597321051822116,0.9811496435622462,1.0283886652359484,1.0156736990217292,1.1386419702331019,1.3128335421278239,0.8213889618385157,0.7901947497300945,0.9017123511038544,0.7144590599774474,0.9215450930740703,1.1163226488035594,0.8939414511139979,1.229602243753257,0.07359817736627255,0.7325879462946684,0.5061654877957358,0.5065599263172087,1.0610193210730972,0.6369578134823886,0.6375238252723996,0.4964762279015227,0.865613601143145,0.6695399216398344,0.7839451970333282,1.0181376695348212,-0.18345648655846672,-0.0009706346766186827,0.04591160646482892,-0.4456915722177021,-0.15578402296030378,0.37890582844455245,0.5807442996777445,0.07761879539068121,0.31908573967112364,0.6439439369874623,0.16681261191625005,-0.13173780352994263,-0.30343151966680265,0.010325986261443244,0.6299336352984748,0.07168179444444732,0.42695761633995455,0.22582057053948437,0.20439025820569356,-0.00022299403176588,0.08822509311110785,0.08754207144196148
ROI_009,0.37189959581459064,1.0320698707699967,0.9713493453297646,0.9377714101717198,0.9130976155761257,1.0436909599681643,0.9672810197983851,1.2956780305683375,7.254328619247669,0.8905924885880109,0.9116477328308518,0.8851932314991714,0.9310573271372737,0.9765868432788278,0.9363975881183831,1.0027680561185235,0.7035075347410269,1.14881913631674,0.8163992973590016,1.143560337925828,0.8971741392102685,0.7431365991914166,0.8578681535415527,0.8774535759782268,0.7853886268828849,0.967736167663889,1.1647779139841108,0.9245578791597155,1.026517600248608,0.9103308029737834,-0.09591053781404575,0.35122139046918516,0.5252134519424025,0.9341718494524962,0.8673960860622448,0.5640297512020308,0.695432965090724,0.7735508876130384,0.5884176743603766,0.6165840064017407,0.535652080917261,0.8651313314135771,0.7325648487421609,0.6632860086864428,0.5051314177267936,0.6494875537939618,0.570657364866577,0.5632092813451787,0.5393204638121981,0.48659409012560395,0.2504334647370096,0.7342603108769119,0.7395651979122907,0.6896625283723429,0.9491339015030804,0.9973928551424045,0.8619167359605532,1.4297701187946907,0.7698788157270267,0.5608184419790037,0.594309894197317,0.6303462692113498,0.7129757722822668,0.8299792572301219,0.7357834707264627,0.963813062763267,0.36207912095525924,0.5710842614293203,0.48030156996231943,0.48633113302158093,0.8494428852289295,0.6004217223352343,0.6513311298134271,0.5948960946064719,0.6486595342142094,0.514852677125715,0.7638878978953543,0.8743784877483463,-0.19527714431906634,-0.012096571807424024,0.20682362474254923,-0.058803001079483955,0.05660984386828137,0.4275407461678845,0.6755029499236453,0.4351731080595452,0.5013143157269959,0.9896764040288974,0.4831146121967803,0.2164064459868801,-0.18359410487882713,-0.05234890798735441,0.6705682487941577,-0.09145868779286545,0.3599240270613968,0.5314536502568054,0.47512767027301633,0.2847473031641171,0.4276181442836153,0.3744099429386962
ROI_010,0.5307053643999546,0.8694926593176854,0.8188711667569512,0.9489063559442495,0.9777779858348432,0.7823689883551332,0.5701888746472562,1.084540013019211,0.8905924885880111,7.254328619247669,1.115839712526439,1.317639022906382,0.9597466330953035,0.98358200161172,0.9417189635917714,1.0344518719494367,1.0418281629739712,1.0415738671497163,1.0178281907276479,0.7546781625658473,0.8537409192213106,1.0127518284781305,0.806812832939976,1.2120384413489134,1.423983180557514,1.0707617404886822,0.9658803253710758,1.0639024409872044,0.9766578129886896,0.9271560889782524,0.23930920216046409,0.6722144953350315,0.47397965618096966,1.0438935870562354,1.0468946636908916,0.20363272355465553,0.6253062828786703,0.3991657325836011,0.4131347342034003,0.2775403531824832,0.17860555794437102,0.6506403786802195,0.44964257771501287,0.5202502302188303,0.703225020765931,0.43651897416414853,0.2328699964103424,0.3315565693786869,0.24406723326012297,0.15937610849988024,0.3909874481960328,0.7667364610762987,0.7226831320527958,0.6955380372270981,0.9468579177715675,0.8306812072483365,0.9632146574578974,0.8925363978683617,0.8214412636993972,0.7445439866575955,0.7676374936901404,0.396806151663565,0.7372913401612152,0.7980444785216331,0.7819235272678343,1.122379470203713,0.17900458458944846,0.5143788128052262,0.5907264118149455,0.4715292302087011,0.7266229430929494,0.3644304423946253,0.6749929522010438,0.3286156763788185,0.5699664853097937,0.6909827222185013,0.9177317568651413,0.9757740285592301,0.1778987750991498,0.37531617076462015,0.24367312432385593,-0.25857188370655754,0.1527465984017234,0.1979386775276222,0.7021500613726467,0.18779878865917235,0.6261943074070421,0.7811546428535149,0.2335091863393833,-0.1474723808010866,0.051872284504006314,0.35355167402777,0.3868252491275719,0.19713110913238618,0.17446982010161916,0.305518346304376,0.301592480805227,0.2021067047811161,0.13304406182232362,0.11497759666191001
