,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
ROI_001,7.254328619247669,0.12995282245798553,-0.12387513073070575,0.043655642054638094,-0.015879666592115056,-0.10225817831431312,0.3505272563742129,-0.12948093171631164,-0.14694043389122788,0.12324989689520564,-0.10429043532166114,0.04603536344859001,-0.12605153392396673,-0.3082668349174945,-0.30319071213377813,0.2678726069734639,0.058014514767949416,-0.06596547715324401,-0.150855975132391,0.14988917918931294,-0.17486332228104032,0.10090246166515131,-0.0713276253062613,0.24316842701860247,0.4759412928080746,-0.007972838750847946,0.1959742091270932,0.3061802013999352,0.02675773511322175,0.09609368387590812,0.6051003225129434,0.6969799190259541,0.6919768917630682,0.1455880070519764,0.19346540061847786,0.48144137989863717,0.5368370752228954,0.5606192930535729,0.17779361414103712,0.4721286149809531,0.5858863279043559,0.533964365466087,0.16653082669602517,0.7826706983783123,0.4359508060453658,0.27739403922106687,0.4257109808680141,0.1393608198347517,0.30733072215604057,0.5384089914453926,0.4343970010820683,-0.01954074840324878,0.11460034098151961,-0.016764491191819,-0.1342044035411353,-0.2803375022746248,-0.16779773853683835,-0.18216451971355951,-0.13876175331635815,-0.17943051579932404,-0.0525991435090874,-0.27559388823779496,-0.1531562798582881,-0.25181534403320965,-0.07269081149130872,-0.3932594014359452,0.11426941540964117,-0.2264534042762945,-0.003012165283852184,-0.053858962539890344,-0.08163981728301932,-0.1990575688382907,-0.2358154357385307,0.09500353496932049,-0.039910955453914855,0.1828412648856832,0.11622320520809694,0.08330945114310902,0.44581157607496236,0.397388036914141,0.2199434403887603,0.3201426081665555,0.10866500510435428,-0.08183108025474645,-0.032616491869959754,0.040247584148301645,0.48635177046309996,0.3710993742608542,0.31803182797068286,0.45100689312520265,0.15585270053938077,0.25145757781625283,0.24892195282131396,0.5561972534015988,0.24029821703329743,0.6333364964466336,0.23669190535702658,-0.06618191552655266,0.1476761830594567,0.567628016010238
ROI_002,0.12995282245798553,7.254328619247669,1.3715509662474918,2.011468229339342,1.6897333245481978,1.3548464904593547,0.9437391792877414,1.4083294337339063,1.4869381738704839,1.726308234719978,1.3605165023746466,1.8727968171676543,1.4340217912231474,0.9504842230078941,1.0249029239913585,2.11068595378467,1.4941323389701398,1.4930961903427058,1.2740227751994864,2.154167173679361,1.2469423405298024,1.149246133431438,0.9287318766026761,1.497236877176528,0.9920257194488363,0.6976024320821237,0.7841519468166886,1.0974475220108928,1.4636676646167697,1.3633826667948505,0.2977259011705524,-0.19666813745263734,-0.03822740837814492,1.7248559486396413,0.05417808202629409,0.8452818133319063,0.4854410631833188,0.30067798829180026,0.8032688133611974,0.7229322686407135,0.6785692252806291,0.11491088824607958,-0.45872768351509163,0.2490685793707651,-0.3673072484632697,-0.40015312731518976,-0.16378849343356652,-0.28400442047095126,0.5634422047536445,0.19321217217003314,0.7203791803881513,1.8823321530017005,2.2267915439754153,1.913150842192274,1.444849212465438,1.0670653941740222,1.4780649223125977,1.467641900629277,1.2838178696788782,1.3488736901379639,1.4917381619916112,1.2036935687474952,1.409209414672709,1.200519311312539,1.5734085657412524,0.8848022938408765,1.1407835006520233,1.2225125688138572,1.7066018127766198,1.7696187586175463,1.4775742995547818,0.968088653345499,1.0900356313470234,1.3945873544010765,1.434771465093158,1.0197145784024053,1.9476643131079165,1.3084026100851545,-0.21693594290898663,-0.18517508813913902,0.9480135681380262,0.8467374769267706,-0.5174714529941051,-0.32184353594227033,0.4546973927752467,0.5700102227667438,0.706390711535949,0.563851024387424,1.0824969407944534,0.38939025916835734,0.19148102802671707,0.8386539347278968,1.282796847174219,0.24383379124687307,0.5311556201478261,0.278905905799988,-0.3048551370885991,0.850894707449842,0.8381808891381878,0.2532921848785141
ROI_003,-0.12387513073070573,1.3715509662474918,7.254328619247669,1.4597605553041018,1.4740028946542831,1.561263111487555,0.798330445350987,1.7478564556165106,1.6980582482404585,1.519544799128527,1.612622796700077,1.5480694512104727,1.6241994182813033,1.352859641324243,1.333616438018721,1.2722636326628647,1.3822697613375263,1.817063590866227,1.5012185439414492,1.4503962726213928,1.610085034701625,1.0846152783239482,1.0905465671261085,1.0318617584874616,0.7986178065598074,0.9215807645166445,0.7293029282575418,0.7041336333733685,1.1876661879796893,0.9893852876294854,0.04882752401158679,-0.2866455117303708,-0.14534675111494164,1.2944082623697928,0.17965663758810885,0.5330717087988389,0.21713789258189684,0.26418750515048117,0.7655616171775553,0.5196318011916919,0.39018022333717683,-0.007321432559462003,-0.3328446553916313,-0.05624851426795598,-0.43386180622823683,-0.4654361505475694,-0.21900523780867787,-0.1941610449543313,0.47472547753115346,0.05722096959692915,0.4796371057675421,1.4290435632085121,1.3813522099223279,1.4403326393296711,1.4795284107725966,1.328913435982094,1.6089657327901588,1.7280585640632662,1.2939358632105125,1.3475902998177205,1.344075918106222,1.3997300709117215,1.5562649425699513,1.4298949331463404,1.467351478076213,1.2153507655766742,1.0317127818261518,1.3310806083366653,1.281072255714207,1.5477236090548123,1.4826669563999446,0.8597319872703827,1.113120588455431,1.0758600964875793,1.2254244291846488,0.6966353790919363,1.3065087539083244,0.9528130634034953,-0.42211727634002066,-0.2976186321489491,0.6431957954994258,0.6133589137084393,-0.5184460206488544,-0.17026435572716228,0.351325020769973,0.4420705897932865,0.4547646687790599,0.23747744296954107,0.8035637644754624,0.15525731585470415,0.09764288546711575,0.5657525794830002,0.7883018243369345,0.015879713064881718,0.23074337186236707,0.0475703671405469,-0.3865051841025565,0.7939944553516673,0.783525097037738,0.10917400735293464
ROI_004,0.0436556420546381,2.0114682293393407,1.4597605553041018,7.254328619247669,2.3581468596527224,1.719928390887066,1.020579988106642,1.7937004106645795,1.842915964926925,1.472256862684391,1.5867050774359515,1.7439526631058826,1.680337144673501,1.1924599226474526,1.2748419757893052,1.6848120742321238,1.6428503756973123,1.7076159987006037,1.565352135865242,1.8894485619128363,1.441495404240063,1.2884783007719574,1.0421738701116798,1.396541563513248,0.8364183703941563,0.7818871554810355,0.7118626860183486,0.9157815172783197,1.467206401303104,1.386839750331506,0.14252458787877004,-0.29320234130822576,-0.16253582961613405,1.5230672860117407,0.04713170350580164,0.6522377978026362,0.30563784549564055,0.3198289535838744,0.9365085265576998,0.7154520869846668,0.5503102429695509,0.12082747714711828,-0.376741492000901,0.1305904660386707,-0.500082077971676,-0.35120363416453504,-0.18921370427170553,-0.2371946205056252,0.6423234871689828,0.1633867528862555,0.606829027794148,1.8410320886732614,1.961961310110042,2.624829978215883,1.8147450118352562,1.299801816644415,1.8354668863657913,1.805205761173815,1.2428712049236035,1.472593224315106,1.417427174242463,1.4241375134046788,1.6428018871401249,1.502317674066799,1.667046934529865,1.131010492389516,1.1493383918553206,1.4895741734366819,1.505268483720247,1.810688149437705,1.6358910035605188,1.0151664347371057,1.2489472063805318,1.4258171057718945,1.3673479881099004,0.8937097314076162,1.6489735015501912,1.179713609077797,-0.3568113542509926,-0.2720473557394498,0.7097212658667903,0.627491402008914,-0.677048811513601,-0.397019491018334,0.320359346420489,0.4566198653503621,0.49036622355922277,0.4050546155160466,0.8268207966123441,0.25192661556439033,0.12143776352248124,0.7752737975094202,1.1604587904592014,0.13561296188533217,0.4284724085108803,0.1387585214590916,-0.3168625444518845,0.7531772920130666,0.9138513368314806,0.21686229201405796
ROI_005,-0.01587966659211506,1.6897333245481978,1.4740028946542838,2.3581468596527224,7.254328619247669,1.9976135846283098,1.049747240742686,1.8415844861884147,1.9159051858279335,1.3734286618271498,1.601534124379566,1.5923655817130815,1.8751244788344321,1.3611028495300257,1.4563286416745345,1.470805187821197,1.7731123815523129,1.7701033016482532,1.7653821666610792,1.6445251852893175,1.5779262517710129,1.3558296125769635,1.123126626350086,1.3714519489287893,0.7441402149067675,0.7608050411376664,0.6981759886448909,0.7920916262753478,1.3124211863998432,1.3162372256845272,0.09155710237006133,-0.32630353609532015,-0.20073826649203136,1.3714972289344987,0.06568457970478615,0.5324609885580269,0.24477315354277313,0.33876041302224613,0.9612646624307367,0.7228385664673448,0.5436380996107745,0.11263430660619138,-0.3094058389326857,0.07945247798781961,-0.5482632773912114,-0.2791962940155699,-0.1366778028346445,-0.15116021229970547,0.6871139297281077,0.16379449492199671,0.5542548751584121,1.5860826597749111,1.6268791716132478,2.2930156207316132,2.0556062250040235,1.4204502385536386,1.7149196230362331,1.8681318416073371,1.1474232827528013,1.3940713191086387,1.2570558534573868,1.545775241034716,1.6551977764552923,1.7008225424784427,1.7016187393997169,1.3006860835788228,1.1535891101456957,1.6201239927537276,1.3739013187335636,1.7472200155608888,1.6484476129430923,1.0109313005587244,1.288933235725785,1.3379893891251773,1.2123121908310819,0.7528826730901133,1.4933995720522848,1.020689897400496,-0.4240096972816468,-0.29835568312344984,0.6317199342221353,0.5577738146481278,-0.754969984898234,-0.454821942091897,0.2301151531638793,0.4643386968960388,0.4126500599949662,0.32900731133131517,0.7213977838857527,0.22661606897437978,0.07480129202483596,0.7081447695175885,1.0668354427831426,0.06688032114356567,0.3925690603313856,0.07588684208577254,-0.2584141401229568,0.7417132229246614,0.9565857957745982,0.21178149809841168
ROI_006,-0.10225817831431312,1.3548464904593547,1.561263111487555,1.719928390887066,1.9976135846283098,7.254328619247669,0.9981355157417556,1.960021185998138,2.0886250197428753,1.2217620062158587,1.5510570241917068,1.394443507872893,1.780883522555329,1.5398348801784694,1.6572531031264142,1.2175997426643659,1.5799577736073287,1.7946455936356702,1.7841183404244343,1.4281164221193636,1.70613964398191,1.252601255520281,1.088982834842612,1.0768965811394238,0.6371982312855339,0.8212450304271,0.6747961192406626,0.6687081820924242,1.2737892430682298,1.1273446602930604,-0.05298848493851509,-0.3662046111830219,-0.3135479589727049,1.1739061746315766,0.05732135811124778,0.4155322341570815,0.14273516040444278,0.3226084249595724,0.8900067869499647,0.6243746115102442,0.3882788777612503,0.08514816811707421,-0.287384767804539,-0.05909088968781403,-0.6428627416683707,-0.26213721333305534,-0.18488733837558488,-0.12126629969781978,0.6566362612033596,0.1353711065918594,0.48837590261399894,1.4560362548190557,1.347937145036064,1.8010377245170857,2.087257841310227,1.6872527242325102,1.7642576672795316,1.9301512223532435,1.196183735922933,1.4526614541890346,1.237246500021087,1.6866607602988377,1.8218554534691804,1.8953766664185572,1.655952235064562,1.5222076376199374,1.18106058980031,1.7182200216460708,1.1990510843483344,1.5250230034786734,1.664059113364964,1.0195241426017196,1.3290270059776657,1.2929516109952737,1.1900832210172523,0.7093709042686146,1.2835824406498548,0.9178961191381029,-0.5560139240600092,-0.2936840287312989,0.4989018930659031,0.4436045003302329,-0.7851658224959301,-0.3919837146154406,0.2197943503065065,0.4141234118081152,0.3421400778073661,0.22468577909116041,0.6222465281017979,0.13876016284093548,0.04669748743855695,0.6794583526711632,0.9136637010326041,-0.005434727141214741,0.27468856006779807,-0.016996842240927776,-0.23482069015329096,0.7520694885443033,1.015607409154965,0.17756466788597505
ROI_007,0.35052725637421284,0.9437391792877414,0.7983304453509872,1.020579988106642,1.049747240742686,0.9981355157417556,7.254328619247669,0.8685636293913288,0.8366232063636615,0.8823225223342557,0.8823022191041925,0.9626264516925642,0.892361310505097,0.6640319002545796,0.6458031370141878,1.083361297758564,1.0606972301515125,0.9266609770948828,0.8724207133141955,1.0913973622934252,0.7473928723826639,1.1181094229742237,0.8205722476006301,1.091207002668022,0.8593061756670621,0.7298630859436726,0.7658325693480682,0.6597326925700044,0.7681105807314105,0.8550197284923055,0.1928242768461392,0.05338710517003509,0.09311484251310852,0.8556451452228028,0.1931613667806874,0.6081382868607803,0.29401742123448893,0.7248516430609471,1.0041826192065135,1.1820543164612412,0.7354133800746029,0.5511043446699215,0.05868544621343371,0.35845475328249266,-0.2751757691506679,0.09824159469002468,0.16075118575816583,0.16729865367964641,1.2944918949111244,0.6858019761423978,0.4534062030962139,0.7619098677203477,0.8897349835236307,0.930027537892925,0.8366047910943251,0.6385583843438293,0.7457381568987579,0.7479437266922944,0.5153257515143443,0.6380263348217643,0.6904569098232486,0.6413873257147923,0.7619327543988428,0.7010784012120048,0.8058761365998943,0.5890952111344603,0.9678005659665873,0.7012553053979345,0.6386752636512036,0.775655193824456,0.8080827982542675,0.4012343082334935,0.5869981996197996,0.9202009849895427,0.6600866996442809,0.4805732627448887,0.9337766963994526,0.6321365449942123,-0.29690586027139126,-0.11263147095918935,0.2974431298328072,0.3614341264519807,-0.7323747765594419,-0.5247382713609953,-0.10760048905873844,0.15702691614764963,0.4136888276352432,0.2706064647974174,0.5982293162900347,0.2771639854382876,-0.008805816035375896,0.5298316898492985,0.7991995016204564,0.17992503500701934,0.15956874282179606,0.2519821014541755,0.07171090647470992,0.34149446948364076,1.1565931429114127,0.6809403600061338
ROI_008,-0.12948093171631164,1.408329433733907,1.7478564556165115,1.7937004106645804,1.8415844861884136,1.9600211859981393,0.8685636293913286,7.254328619247669,2.414761035745932,1.3380088560151353,1.7306723318280381,1.4375333528445162,1.84761805214698,1.7292004536252323,1.6386805997183225,1.235006200094254,1.423394328054543,2.22865626155317,1.7859503647566506,1.4383536851833774,1.888796695633209,1.1390663746060263,1.1347071404719808,1.0361920877413495,0.6997325811613306,0.9188840554063366,0.6490919768772434,0.6893013950589051,1.2717220089544787,1.0519807399869596,-0.016840564570027562,-0.35543665123241724,-0.2376165266116976,1.2708181433269012,0.1554212758551942,0.4654131351277256,0.10110196672967019,0.26243309440861373,0.8562194691464934,0.5312291413775592,0.3145932091558501,0.004068076999059035,-0.2915802353200464,-0.11008682967496802,-0.5098899896545405,-0.42114911355918117,-0.23437029324846545,-0.16540677778414412,0.5290193518370869,0.02342757507448081,0.4540121129626853,1.5455667566014644,1.4304166921600674,1.7929551321133608,1.863405311550139,1.7647997955291899,2.193057635585915,2.3333724519327004,1.2294708694936571,1.4436336650852941,1.3002584471979908,1.5509973154793606,1.7740034073978175,1.7834917092797529,1.7191573544116845,1.4922838385531463,1.0588121696471056,1.6381157445305492,1.2319708242618639,1.605085570136831,1.6498184065191235,0.9031843677117695,1.2215376528735988,1.1293106120561298,1.2274358567263497,0.6749420775284632,1.2776474713518802,0.9188592349382818,-0.47562735576886095,-0.3689818148494057,0.525348713680353,0.4777407007713069,-0.6146847623377861,-0.2574807611436459,0.28595738727585784,0.3676775896449772,0.33937314935870994,0.19962252277940754,0.6647981938418905,0.04063642473460099,0.07594230638217049,0.5670069750759139,0.7899379741466998,-0.010373266994024041,0.21867571653392145,-0.015510120793377142,-0.39773857349342134,0.710333493480946,0.8398968209322101,0.0979313580145089
ROI_009,-0.1469404338912279,1.4869381738704843,1.6980582482404576,1.842915964926925,1.9159051858279335,2.0886250197428753,0.8366232063636615,2.414761035745932,7.254328619247669,1.326389330552816,1.6474010884919397,1.53791996785318,1.921631198581247,1.5832741040104632,1.6686384959300795,1.2706284095418654,1.5365268540041486,2.1029398827836037,1.8413168003189995,1.4816784843590074,1.8907419211535017,1.1733245092771893,1.0814478031356693,1.0638717143199732,0.6568999397590856,0.8864721408649217,0.6837420771279761,0.7142749749530851,1.2923079703007834,1.1168518284583653,-0.03543741911432512,-0.3829019721790289,-0.2763052755516025,1.3342398677771667,0.06317808385637595,0.505818462984668,0.16747296120959682,0.26136707419347827,0.8594813969762031,0.5447309845210406,0.34043927588275624,-0.009599804138972661,-0.3707788845113343,-0.09403207171731134,-0.576631503561715,-0.4227849187252623,-0.28283820963781076,-0.21834580861626815,0.5347681819199751,0.048009636905396676,0.494847174219903,1.682117287001469,1.5253825549825613,1.9349301981840867,2.022470406928731,1.8246493743283767,2.232285330826937,2.419913507236048,1.3274745894644664,1.5986165223273912,1.4091887899528812,1.7508469082607852,2.043166764244205,1.9530726366288316,1.8637752390072901,1.511265701004081,1.0846348871058709,1.8570843901440768,1.3931353532408635,1.7250199119459781,1.8491184023313805,1.0403999396237817,1.3715639602055119,1.2307283176210715,1.3794031121618338,0.7662138808634034,1.3348033764695022,1.0046248527331894,-0.5060312791372027,-0.31809829691100766,0.5759439261331503,0.499148604745531,-0.660793518579018,-0.30231142602209515,0.3234201710716095,0.4187533632081041,0.37288249036643867,0.24495985331264925,0.7018101939944746,0.09750815043609036,0.08301363099924113,0.6471603003939541,0.8893814544635743,-0.0004939310365146927,0.27383540715823745,-0.012018362481751607,-0.38275130471106367,0.78583243884084,0.8960044925775733,0.12094323099199837
ROI_010,0.12324989689520564,1.726308234719979,1.519544799128527,1.4722568626843915,1.3734286618271498,1.2217620062158587,0.8823225223342557,1.3380088560151358,1.3263893305528165,7.254328619247669,1.443579314684923,1.9289586662315523,1.447815137987513,1.0063940764733645,1.0242350032478116,1.7769149151874575,1.490960379094253,1.5727388386365084,1.2906856374228235,1.7674531788254286,1.292915035993594,1.1768742112952006,1.0906249117784592,1.5279237658513656,1.1440825721791292,0.8072676665218779,0.8557392677116924,1.0174710488315541,1.3305865803459842,1.221773049555359,0.34958836903318935,-0.12351059859452325,0.09481761850379711,1.816486052461397,0.24874496663125928,0.8056428081145028,0.4767438126946801,0.32028783962613866,0.7816916004605916,0.692825292345556,0.6927783015449656,0.10497354477258791,-0.3351404251136854,0.21989474902767142,-0.229921617838676,-0.4241068832483691,-0.0703735693387604,-0.17544802438338475,0.47603467445138403,0.12688616768161548,0.6038165893593223,1.445915102476521,1.5427256765553636,1.3593736152283213,1.217344202953237,0.9902731265817969,1.2623411831138376,1.311749864456142,1.2197703869634546,1.165905834226167,1.3114837741491336,1.0597205122625726,1.2514229717974246,1.0918779765638216,1.4056797951762234,0.8808495018042054,1.0343656161761445,1.076727389134023,1.456884746615134,1.592845492634396,1.2985800896683979,0.788839545388221,0.9752788643232206,1.1115040757194614,1.260033210229449,0.8050220519053185,1.660129035613113,1.144125386621124,-0.19124532046943643,-0.2495357694087122,0.9177813899783922,0.8622859827112369,-0.40364974747650006,-0.18938625689451347,0.4644906470065055,0.5895259612951002,0.7013687347806272,0.516375918974609,1.150363643079772,0.3258767236543256,0.11469574074574658,0.6356732262148194,0.9666129087029437,0.19224742679494344,0.45154992332108457,0.29924677282901263,-0.32186744219157903,0.8251682109876806,0.6863381512200228,0.19316226868160571
