edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
374,0.27355473336893427,0.37953315660925596
375,0.22553351937472776,0.3520214225496748
376,0.34575486592465254,0.27822634678361935
377,0.4318010955574293,0.35545662493081026
378,0.34551695655981984,0.38670505066120603
379,0.02864515901574021,0.2526541851691655
380,0.06215889031865314,0.30495094396936456
381,0.44023314199018243,0.3778576666883657
382,0.538767747174968,0.47708495612862345
383,0.19184946434058736,0.31626599470164807
384,0.2964309965082512,0.4008988069496396
385,0.36196191264050287,0.35303570808122564
386,0.12649647956819562,0.36584847471254395
387,0.42620166509281676,0.37786029584140407
388,0.47671597167205615,0.37735352689789553
389,0.12283336766533076,0.26918100021438895
390,1.325732095305271,0.5048997641560764
391,0.9779343203013514,0.3832592453518377
392,1.2143730675664663,0.4867939811985273
393,1.3191135707833064,0.504594285930153
394,0.7794227868737874,0.5669696722979605
395,0.8941336636915581,0.42280166070442815
396,0.7259336132521753,0.487449248010566
397,0.9580910330455336,0.43550939931478166
398,1.0418855564390361,0.4502890108524319
399,1.0916882517593969,0.41569302765492877
400,1.0802997037586113,0.3623881824601482
401,0.7395665115251437,0.5035066526298211
402,0.9750070461990208,0.43429777979957757
403,0.9302425244539813,0.49337433369856915
404,1.1405473037234517,0.41137297658771443
405,0.8179445944927246,0.4754077659439111
406,0.7654196661379336,0.3533962081444028
407,0.8080402925326494,0.2749961058973915
408,0.4990563258520674,0.5048051856417585
409,0.5130866783015933,0.37354551314696044
410,0.28986111422556654,0.3930840383184243
411,0.5239610224080068,0.37080836047637544
412,0.5855734860787251,0.33207689304616145
413,0.6867123963563463,0.40366416951667955
414,0.8297553255583071,0.3700950550975625
415,0.4691270546069627,0.42827607949230984
416,0.42380153117814295,0.4774648203710987
417,0.47516421643203033,0.41447772490269047
418,0.7256647424083785,0.42510399499244367
419,0.414815296091563,0.3565177061075028
420,0.3278788995560175,0.2640481170628931
421,0.4542833797580976,0.2439128721104666
422,0.5965015937024097,0.40679362117762324
423,0.7400455936546916,0.3430033943129968
424,0.5099584291561129,0.31228374656799873
425,0.5568787166759684,0.34245966870916905
426,0.5028195250233283,0.36364938994367824
427,0.35873525046876664,0.4412077619513401
428,0.6250840669557489,0.3942398249028481
429,0.4589656769961356,0.5457995200127059
430,0.4821802255819361,0.43349546241130427
431,0.3227833915337292,0.3467894586716679
432,0.4545676590138759,0.4058414985609146
433,0.6625358784177618,0.3308071833844389
434,0.43875556886074296,0.3221562486240981
435,0.39325657954106324,0.21221233557741925
436,0.9416018949201829,0.4062272479259979
437,0.929905843899191,0.3805893356404903
438,1.5358890443843154,0.44617217754398575
439,1.613402409434649,0.35403714286388027
440,1.0968026130861752,0.4287042655359902
441,1.0591870484918295,0.4822088931572468
442,1.3066979187975514,0.4727399511002124
443,0.6034104615978975,0.4357215928985138
444,0.8042957778823117,0.44685704110325225
445,0.5643358584659245,0.46136011982280795
446,0.8199504999019013,0.4339867039677102
447,0.8606110533005349,0.5114415637555589
448,1.1988064048217897,0.5309211420285691
449,0.9422359007655905,0.4814969510852939
450,1.0671666744926493,0.41840116900100877
451,0.7204621160851136,0.457053870371652
452,0.8578892741063185,0.5314559992832143
453,0.6134374053608442,0.4813473378952097
454,0.7866443858628439,0.4950074831646538
455,0.8460787783420674,0.49665006982865995
456,0.4609340172892088,0.41689749734153575
457,0.7068642153191973,0.38945683885059856
458,0.5732315676182677,0.48309206819896877
459,0.3730908490112736,0.5032991457762349
460,0.3015126157778451,0.3909689309183171
461,0.8508930528070267,0.39417334732877984
462,0.46042056745233406,0.4350224725987684
463,0.06579773837891945,0.34286580375114845
464,0.16086673059691176,0.3256626880719864
465,0.28594135814052507,0.38742962487642896
